"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-394261618,-1163037001,-1029284980,-1385600227,-1560789190,1530565491
2,1,0,1,10407,255772586,458110379,-607447271,1528562127,1772087511,1759082458
3,1,0,1,10407,-756748160,1220348990,-342098381,1957083139,-205335822,1853851468
4,1,0,1,10407,1371503470,1418153874,-111975131,2050456752,-1891296872,1959042313
5,1,0,1,10407,-706545858,2027900773,2025285395,442867223,-1736707185,669947104
6,1,0,1,10407,1208379334,-310534337,496166501,-1177682117,1188999411,-972210782
7,1,0,1,10407,-1546968527,-214335009,-384207534,-671185627,1192063488,-1073414357
8,1,0,1,10407,-1601432453,-1573653723,-1477916105,-1479996054,-765081427,-2090591420
9,1,0,1,10407,-108390630,56528040,1134902127,-1621816864,-1191637733,454791691
10,1,0,1,10407,2123909121,1549984182,-1164862524,1265674184,1971686367,532144759
1,2,0,1,10407,780600911,-1190825698,-1201550380,143898977,753954565,2036254347
2,2,0,1,10407,-892703743,1387786145,-768245850,-2117654250,-935851327,-354100623
3,2,0,1,10407,-342978423,-1551753058,-2146704890,854072257,1525261369,1465013077
4,2,0,1,10407,952529711,-579492871,1492776736,845032139,2094588212,-509339429
5,2,0,1,10407,180223357,1745938105,-827970665,14872007,-1093592746,1450476604
6,2,0,1,10407,433077032,1258206299,1529582268,1805116279,710809314,-1910778185
7,2,0,1,10407,-2049494509,-963274331,-1673767899,-1493089546,660544767,917894498
8,2,0,1,10407,-500582677,692376186,1336730710,-1810002860,-773015571,1331894173
9,2,0,1,10407,-99284373,1738619641,1490946680,701804569,-1065582914,734422678
10,2,0,1,10407,-1171337032,-844528026,517391547,-673242661,-1338514344,2480292
1,3,0,1,10407,808600422,-1721445073,-2081324481,-229726536,1996177404,-2062622877
2,3,0,1,10407,-269999446,-1380593138,2053504712,-632070560,-1444144799,955271588
3,3,0,1,10407,285993035,1180071779,-1523539289,-1122099081,-347623743,-476109312
4,3,0,1,10407,-1101324707,-397100526,340504228,-341220949,-161680182,-1599530488
5,3,0,1,10407,-669338875,1011195681,37114026,-675172331,826323171,-450891220
6,3,0,1,10407,675467325,829590352,-1746447328,2140989434,-921565092,-469451392
7,3,0,1,10407,-1793388513,1787110207,1947059660,-1058350864,1364412471,1062545906
8,3,0,1,10407,884668938,-684563704,2131962612,1674450786,1674075268,688949789
9,3,0,1,10407,1037779164,1021953160,-1097969424,520955404,-719274905,-862493259
10,3,0,1,10407,-1602796087,-1917778131,1252392542,262236425,1386189504,952618596
1,4,0,1,10407,1642019053,-1242949887,1117252480,-1172447723,358449447,-22689477
2,4,0,1,10407,947883856,632453249,833643954,1691244412,167126383,-1987754899
3,4,0,1,10407,-1939122728,1386516921,-2053759173,871935501,846399428,1897741781
4,4,0,1,10407,-756780413,-547857774,136550286,1176431221,2125540905,-944474910
5,4,0,1,10407,-534477035,-1087724562,-2041119545,-398795726,353011423,1939855419
6,4,0,1,10407,830915983,-2118810348,540087305,-861075941,-868082850,-1194501869
7,4,0,1,10407,78148396,-617955210,-397057398,-792062439,-1525984071,-876288247
8,4,0,1,10407,1716057030,2106124379,-1895190694,-1378018153,-648554886,-672763270
