"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,728397817,-1538082970,-2131555665,-1529253596,2114088405,1968882834
2,1,0,1,10407,1332105180,639241789,-602152928,-92059246,-994701586,-1803999285
3,1,0,1,10407,1284035003,-866146917,1732685462,-634748764,-1087174172,-893455395
4,1,0,1,10407,-650619082,-1106399013,-1669664009,-661008120,-622822388,-2013200734
5,1,0,1,10407,-762648854,1879732667,226776080,452832724,1651553375,1973499780
6,1,0,1,10407,-1399072281,1477307202,-1622471856,-536022362,-484565314,-653303181
7,1,0,1,10407,-1980280745,-211302156,612384576,-361835485,354790832,199063888
8,1,0,1,10407,1133158513,-1235831700,-473473459,-1923642371,-1360615785,-942010574
9,1,0,1,10407,-650404271,-974483178,1475489217,350055341,-249254807,-473873264
10,1,0,1,10407,-921832080,-363224777,371963195,1931278042,-1373259103,-707694862
1,2,0,1,10407,1153468926,-1704656789,-1693480184,-1166824257,1871845671,-549416702
2,2,0,1,10407,1218639150,1642731125,199838398,56830637,423433355,521692739
3,2,0,1,10407,-836828804,583977584,-222979139,464105653,-883614106,1934702385
4,2,0,1,10407,816837240,1145752556,1328968807,-1079967340,-1990973802,1511405006
5,2,0,1,10407,-1786662038,-15238951,1173163352,2118129362,-1552978345,1926775831
6,2,0,1,10407,-1751134257,-728532081,-2068741735,-1700145971,974500209,-878895252
7,2,0,1,10407,-1539837272,1859971128,1355773247,-1928763120,-369769991,726262771
8,2,0,1,10407,1194707674,1573833399,-1702896029,615221414,1116573145,-215121987
9,2,0,1,10407,1831498178,1405607602,1474240779,1511569922,-164586486,-1672853068
10,2,0,1,10407,1756489181,-1779522069,-1686429630,-839448890,-1600993435,-1859570984
1,3,0,1,10407,-354596044,1787227514,1103937050,949647809,-362579237,-609297002
2,3,0,1,10407,-327894842,210078944,470940121,-966318077,273711324,374887357
3,3,0,1,10407,686622665,1193216757,-383826924,851979984,-1350311162,-2144153062
4,3,0,1,10407,1342734804,1117224648,1679125784,1307646557,733127491,8265724
5,3,0,1,10407,-1180247187,1479170114,-963982861,-1580830463,1186400954,-89404763
6,3,0,1,10407,1687530664,85347616,-1450950283,1469907193,402369849,1714557765
7,3,0,1,10407,930027138,80258426,-1480074012,-361361661,2016315998,-393784407
8,3,0,1,10407,-2140554499,-1437620274,1712230059,-777886728,302002654,-1730079686
9,3,0,1,10407,809150994,-1937308467,1301511415,-156178368,910522959,-1352241536
10,3,0,1,10407,-455936046,2040623596,852787295,-593543915,1091632919,-1024941179
1,4,0,1,10407,1621392402,495649377,2008160677,-1874927679,-1115603373,-917113223
2,4,0,1,10407,-307309785,-256063977,1722710946,-1462009238,1309337856,106408251
3,4,0,1,10407,-356515857,1504797021,1628860212,-388205879,-1632517857,1165168030
4,4,0,1,10407,-1415083987,-1874409529,-184930223,-1517890625,-1196353769,-1443925697
5,4,0,1,10407,467155178,1498190200,-591333834,1079494878,1359970566,-1163370151
6,4,0,1,10407,1893223049,1401513794,-93600255,2041067889,639852500,1195903451
7,4,0,1,10407,2137908962,-2089112349,933955694,219726196,-1521913528,149067738
8,4,0,1,10407,1688921839,-760663082,603025256,-1152752236,186711534,2117473570
9,4,0,1,10407,1829224672,-435849315,-418591754,1047630406,1483242630,247017564
10,4,0,1,10407,-744948798,-876016010,-1450561095,-672148848,1224939578,-1801210307
1,5,0,1,10407,-197499097,59762157,1183550846,-688393110,-504210856,523193799
2,5,0,1,10407,1703071032,593715714,666405599,-1377054025,1037288175,-2104068031
3,5,0,1,10407,-35019172,41897754,-981330772,598321113,1538359575,-657563402
4,5,0,1,10407,-491620570,794776231,2129541003,629712659,213104787,823998134
5,5,0,1,10407,1004466339,-1536283902,614021592,-9968734,99271962,-955091097
6,5,0,1,10407,1051658298,-12947539,1533982757,1423257745,27313904,-299251079
7,5,0,1,10407,810662391,443879519,118380312,1549413033,1571810725,1219156688
8,5,0,1,10407,490712325,1601675340,1563881550,571765917,1586436829,1425664284
9,5,0,1,10407,1455274154,-1681429516,1856517483,1636577736,1048829214,-2117354740
10,5,0,1,10407,-1782539850,1983798257,-755033797,-955917594,-240518771,1606880502
1,6,0,1,10407,-311028423,-724473609,1708721121,46787905,401560733,146056420
2,6,0,1,10407,440992233,1909275054,434432568,-1392771440,-567362494,-1528717405
3,6,0,1,10407,1848357719,1951896128,-268552209,1342612063,1215151543,-1605513266
4,6,0,1,10407,1918594548,2002668522,1879077318,852913429,-635045307,-2120119658
5,6,0,1,10407,153984745,-1627027005,-1705050901,-1731022529,1121786031,1054311361
6,6,0,1,10407,352767446,-49014363,-281105138,-1660347249,15581372,-1662746035
7,6,0,1,10407,-1366395146,305448660,-1323131910,1773221869,758987582,848175342
8,6,0,1,10407,160085906,633252979,992320770,732118740,-852896493,-1088284536
9,6,0,1,10407,551691929,1519092531,121649004,701815530,-1463777606,85396383
10,6,0,1,10407,-887660599,1617843956,304535718,170759052,-1482486509,660886150
1,7,0,1,10407,459346929,1360665520,-76448616,1880691615,1544517073,-1702903681
2,7,0,1,10407,1142443782,-479290851,-2092063084,1014568761,-1606466010,-2144926926
3,7,0,1,10407,-1567109545,-2080167681,-1809967113,1853448505,1291634821,-447215927
4,7,0,1,10407,-715799764,-272618609,-821814612,1753076213,1839973401,-1361629547
5,7,0,1,10407,-1800245677,-771380234,978399636,863241981,760093818,588568225
6,7,0,1,10407,1687130400,-1542712716,-1263735060,2010408700,1078117266,703833622
7,7,0,1,10407,1558569619,877665535,221687644,911678544,1595310843,1738788215
8,7,0,1,10407,932459932,398701248,953612843,-1337106169,1216026269,411436897
9,7,0,1,10407,641928031,-1573186013,-701843569,-1974858286,1116551604,2066764617
10,7,0,1,10407,1040631828,-1594203176,-236159000,904723573,-1904995859,828548471
1,8,0,1,10407,1243557260,989379371,1786199070,2127215804,-532218214,-648075016
2,8,0,1,10407,-1310103654,-1097585278,103825283,-1790905521,-553512447,1688003241
3,8,0,1,10407,1022530789,777538558,-1882635453,1715160661,-1206795685,-1094975402
4,8,0,1,10407,-988737287,461840578,-838209073,1634284651,565654712,1055788789
5,8,0,1,10407,642370811,2001266025,2002601449,-2022412981,-526940259,-1325447813
6,8,0,1,10407,908856299,-727662916,-1109501813,1258550789,954096441,906192135
7,8,0,1,10407,-985006164,1082633950,305918257,1916522756,-360601499,120836434
8,8,0,1,10407,666860226,-1239839242,-139919151,607679382,-1222452536,824673856
9,8,0,1,10407,470968930,473753270,-1670378723,1404436127,-1411950767,-384491996
10,8,0,1,10407,224998227,1264394172,650776737,-1795844161,368885840,-1670101752
1,9,0,1,10407,-1906117234,-694063150,957886307,-105976568,-1671090131,1275376129
2,9,0,1,10407,-1589558700,697532170,-1070643175,-576128538,632315807,-1277984168
3,9,0,1,10407,-831711939,-974889174,1364153860,1756453022,1175245200,-1813392202
4,9,0,1,10407,1127270468,-732744449,-1678125245,283223220,-2087520896,-1972817505
5,9,0,1,10407,-97510514,1588351782,-884202831,401275809,-575550239,-321288779
6,9,0,1,10407,1181363943,1005729978,-2133980327,-2094769199,1181655858,1468567630
7,9,0,1,10407,834511227,-1781522284,1076512713,2064441983,-2092121854,641853059
8,9,0,1,10407,-1613337862,-219403296,875784265,-1830312266,795850572,-1411542750
