"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-934474866,1524004535,410737548,972712733,-1877655750,-1267494029
2,1,0,1,10407,-1003704801,933603841,911363149,-34833126,-329103922,-1386716817
3,1,0,1,10407,677603114,-913612092,1656892078,-1513226940,2111599653,487963476
4,1,0,1,10407,-1400890769,425431715,-1020883952,1308232071,-195727666,-1685922493
5,1,0,1,10407,735774324,1762237172,993623835,252741442,192466494,793555344
6,1,0,1,10407,-1808522217,-1975596227,637684943,-1727709839,589862171,55638851
7,1,0,1,10407,924397208,1368736550,-1723102687,-1761796322,1822327343,-2000295218
8,1,0,1,10407,900921230,1618257834,-797592565,840319844,1815448423,-991757674
9,1,0,1,10407,-192072091,-751769561,2024569317,491129129,-807965163,-1222591227
10,1,0,1,10407,-2088223519,-1859314122,827871984,-1626036029,-1900862607,-1628161817
1,2,0,1,10407,649551568,-1043988940,2063119389,1143684819,-563274642,-1637399767
2,2,0,1,10407,1395069655,-1234368163,-1380306485,458388565,1923562677,-1618094885
3,2,0,1,10407,1261442497,63857569,-690973205,1812558709,-44108901,1026023767
4,2,0,1,10407,-663673335,-1789910112,-2077135137,-978880087,-1748333260,-529410375
5,2,0,1,10407,761637457,-1819100824,-234225439,1252736709,393423534,-1509434908
6,2,0,1,10407,-433242470,785100607,1571104371,-132032232,494453015,-383013482
7,2,0,1,10407,-2033698767,496524942,246715041,-1215965362,1395128649,-1386917432
8,2,0,1,10407,-781491584,576804799,421522554,816948221,883047450,1744687783
9,2,0,1,10407,-458204338,-872967122,-1541113951,-21616695,-2052945367,-177770772
10,2,0,1,10407,-515370171,2098251037,1522676444,800951412,-1058013458,1251430247
1,3,0,1,10407,15981,-979531349,2053828580,-1169680884,607506593,1440046089
2,3,0,1,10407,191820813,1541790141,488426308,-377309706,-1938411198,-563364970
3,3,0,1,10407,849402750,-218991785,550193664,766568113,-855974422,712617947
4,3,0,1,10407,-453383524,-376690932,-1890583954,300388768,429667986,-1763327804
5,3,0,1,10407,-2055460862,1086416722,405762149,918029052,-597656602,1059163543
6,3,0,1,10407,1606456282,803777159,2033136183,294059746,-145008523,-1531937091
7,3,0,1,10407,-1078284339,-1405271971,1506790405,1445274268,1915168528,-2123161658
8,3,0,1,10407,404659734,-741122269,-790335806,-1617729572,804853183,1009174735
9,3,0,1,10407,1065464628,-1156576935,-1936469489,-153132929,1909823395,-2005237957
10,3,0,1,10407,1498517321,-1058847612,-1761156541,1663841570,-1802246099,865265867
1,4,0,1,10407,1896913387,-495901976,1941989042,-2125681079,-215383674,1891620131
2,4,0,1,10407,419616828,1170195940,-1479167529,673593380,98409701,-1178410355
3,4,0,1,10407,-439860904,-830981471,1464969479,-1555326391,-1158862872,-244489631
4,4,0,1,10407,-1734654083,-1330770504,-680707692,722808660,1182161878,-963704766
5,4,0,1,10407,-86764909,1087219287,1357479164,-1393973556,-1157767152,-2038306574
6,4,0,1,10407,-1442080283,-2083877229,1771383239,500091018,553935805,-553743188
7,4,0,1,10407,-481705778,-1856120185,-662654009,575926900,989297994,40307850
8,4,0,1,10407,-796580526,-33606083,994824365,-204633643,-1877150676,917653017
9,4,0,1,10407,-371604976,-211299172,1838843339,-874308793,265377023,1659154072
10,4,0,1,10407,-1403740420,1760571982,-832071246,-1608101478,1590595197,-16463604
1,5,0,1,10407,1014591169,2108277491,-1065407775,-270249620,1427397750,-1998347069
2,5,0,1,10407,-1054618007,-301155249,-331913689,754763071,1716792403,-1911884296
3,5,0,1,10407,-178448747,-884580342,554019370,-1962182554,234860621,-531155406
4,5,0,1,10407,-999949859,-2098178249,773396224,1505804373,-2024612126,414600038
5,5,0,1,10407,380776766,-1254308706,-2105729422,-810547038,-267720322,-1339738224
6,5,0,1,10407,-1515903,294773597,-1832844543,766026102,-1830059045,42969081
7,5,0,1,10407,449349065,594723842,-92707683,-1004702360,-2109619091,-148809805
8,5,0,1,10407,921877592,-653909945,-2073283873,-938520242,266565152,1523742594
9,5,0,1,10407,-365913223,1508750559,-429245067,1633769762,-1590510189,570600371
10,5,0,1,10407,629645090,-16956305,1136435890,-1754779531,-556960116,-1319310750
1,6,0,1,10407,-1130857109,-1327677895,1208621461,-552539711,1760981366,1745889639
2,6,0,1,10407,-1325332056,-1237551527,-1934534944,149289274,-1883433190,-843153020
3,6,0,1,10407,394750626,-256527345,998237317,48612065,1415452261,1408165942
4,6,0,1,10407,-703565893,-2031505014,1860811959,-931326113,-553623488,225386434
5,6,0,1,10407,-576234532,-1365074003,13030061,1544533547,-644505703,1792238595
6,6,0,1,10407,-522266150,-1661942379,-547241128,536187873,1052607682,-1259338494
7,6,0,1,10407,-685973279,1957361330,-2005720834,-867629355,497560333,1692814685
8,6,0,1,10407,-339715077,1949152223,173666147,392351228,-1624953484,1135052469
9,6,0,1,10407,1728225351,513386231,1495089094,-1213906933,-2032802586,-635153536
10,6,0,1,10407,403008223,-1991001620,1952646719,1891069811,-1413082235,1636539723
1,7,0,1,10407,1584359660,44427870,938938446,-1128358751,-7519116,-787209739
2,7,0,1,10407,1232431066,-154750969,-114551432,440043348,1451949306,1815035015
3,7,0,1,10407,1698348606,-328846078,-1618430373,1971204023,-40306394,-475962501
4,7,0,1,10407,507808545,1487552756,404840730,417867325,917918795,-610851551
5,7,0,1,10407,29301654,1366418179,-49017120,-1279004998,-1236124056,1343440653
6,7,0,1,10407,1604454475,1611097125,-2105240108,-846016344,-1542023613,-1514140953
