"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-707430407,-1962821786,504761007,1088450852,-895652395,-1401305966
2,1,0,1,10407,-975856678,1260081117,-776056880,1418256083,1719702307,1040263689
3,1,0,1,10407,1955629645,-1588914716,-1570098590,-1746439908,216442880,-1559984783
4,1,0,1,10407,318054245,206810622,624174148,-346505773,-1355931033,-73506090
5,1,0,1,10407,-53115355,1077038268,-605921249,-1983368830,-913942560,-1107514221
6,1,0,1,10407,1107193695,-236577668,-764836174,439363680,-552395639,1212660198
7,1,0,1,10407,-1448361637,915530903,681831940,1507653806,-437699917,1487082500
8,1,0,1,10407,1137204277,17880733,376705750,-1055448376,-750564835,432717085
9,1,0,1,10407,711832065,953625638,2052568808,1816826400,1522162115,-1513234409
10,1,0,1,10407,-1006566942,-66292400,-1265156318,-1636030488,745312643,856173331
1,2,0,1,10407,597757890,-771484800,-540560854,-1771943204,-1744908860,717036539
2,2,0,1,10407,-1869419944,2079918115,-1050396037,-937196127,-317032278,1063325080
3,2,0,1,10407,796416798,-2077452391,1100508626,-1473224973,2023520477,396724648
4,2,0,1,10407,258588603,-2041692438,378968628,-1021868764,-246893157,-33686511
5,2,0,1,10407,967368299,2026380421,1735588372,902291551,-1923623540,-147447144
6,2,0,1,10407,-2079406570,820697183,-385446262,-1990832917,992870639,301903416
7,2,0,1,10407,-285648925,-164772544,-1157417831,799232595,2141161320,584502484
8,2,0,1,10407,-1329273826,-1038862194,-1179051937,1604978511,-659406670,1702954510
9,2,0,1,10407,148955898,2021470395,-837436057,2061483506,1005651010,-77070146
10,2,0,1,10407,333005375,-1520065889,-1730051737,-1526742494,1692231645,-781970138
1,3,0,1,10407,-199087372,549192001,59520223,81515246,-1662869156,559745555
2,3,0,1,10407,-1401043289,-1208504043,1447673021,-2133965941,2047442005,1713644325
3,3,0,1,10407,431544927,1669769205,-404317517,35774659,-94062909,-1577524620
