"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,2002028488,1633542953,-1612645162,1893160287,-1591463916,276792325
2,1,0,1,10407,1699813859,-1463542053,1422185850,482013268,-401950404,-1148979660
3,1,0,1,10407,1797080386,871386089,1082252938,671222994,-1021816690,-2146049238
4,1,0,1,10407,-361237647,1983573917,-707597768,1752079526,-661985811,-597589172
5,1,0,1,10407,513814682,570798890,439385881,-718571495,-1012333789,-81944518
6,1,0,1,10407,1374317505,-2017766120,151107980,-2090051182,1472954721,-1025277029
7,1,0,1,10407,-1435920106,-1177932695,2113139625,1611363529,979656714,631195371
8,1,0,1,10407,1593561800,1673186970,-1979917793,622076898,2059358847,1801898953
9,1,0,1,10407,-861011829,-1970440393,-1580868409,-787323149,-519748670,1131082
10,1,0,1,10407,1958000800,2094202033,295959990,-1803092112,1188744240,-1108822576
1,2,0,1,10407,200631465,-1656653967,1877741097,884383871,576375740,-686707659
2,2,0,1,10407,1984954752,-1782285526,-1905946598,1734722104,-1962428400,1020914655
3,2,0,1,10407,-1203607087,1976433853,1367888102,-1437507115,1598678757,-1863444178
4,2,0,1,10407,-232225483,2122414871,-1389122212,-1268145375,2016206837,-385677835
5,2,0,1,10407,-1956228017,-2097419983,1595383673,-1034345316,1589604939,-2111567693
6,2,0,1,10407,1968213989,660358152,-1791240908,-1054624218,-1726158321,1401235839
7,2,0,1,10407,-514491784,980331857,-768996992,-1694485558,-133177090,1362488880
8,2,0,1,10407,-737176020,18995089,1654391597,-1525558893,600001930,-324038036
9,2,0,1,10407,1027380910,-2073825642,3015201,1292206226,1406753246,390918923
10,2,0,1,10407,-14078402,-981034506,-1658417722,-910298296,-660949216,1872258227
1,3,0,1,10407,746752559,-966636685,-594469744,827140891,2068821588,-1014664085
2,3,0,1,10407,-1945826810,-783087565,-1090509798,-471111163,1347678556,-1033055831
3,3,0,1,10407,2137304623,-622583749,427189741,-1547570315,-1719822501,863238700
4,3,0,1,10407,2023728504,-1667358126,19458700,-1139662322,1745654352,-585761446
5,3,0,1,10407,1355300424,-902215437,-515699328,1770889960,-1283053472,1944406702
6,3,0,1,10407,-756683243,-1234408413,1024357491,-623204035,1912054247,-988440990
7,3,0,1,10407,859157088,146735143,1749071275,202928845,1698313874,-1597209265
8,3,0,1,10407,-1666117228,1714157861,-1317823046,1514574733,1488039166,264637316
9,3,0,1,10407,-1352044737,-1539408629,478543834,993648017,-1461991873,-370793681
10,3,0,1,10407,-1256671882,1514493646,-2057758905,-1606504715,-97301139,-1704086399
1,4,0,1,10407,-797901895,-1696667919,-2000666304,-2064823899,1276649697,230360877
2,4,0,1,10407,-862888779,-82995888,-244900112,-1272341217,-1134484929,-1906436278
3,4,0,1,10407,746209353,1879633389,-978563233,2012718847,1988870665,2124749880
4,4,0,1,10407,737731998,-279121150,-1585433512,-934525211,1847771890,253149349
5,4,0,1,10407,-968765947,1062267501,323088063,-1917380843,-884613368,-1154017020
6,4,0,1,10407,-1805927351,710798794,-300438580,2092013932,1314377261,707605819
7,4,0,1,10407,803098073,158357269,-1568062159,424081012,-936279327,-759703902
8,4,0,1,10407,1708070074,-1006329779,1962720479,-43105369,-891899174,-1691857559
9,4,0,1,10407,124599291,-1519512913,-2123523520,652319,-1182442591,1447044687
10,4,0,1,10407,908689109,1305222391,2138573683,-314392045,1048267388,-382906865
1,5,0,1,10407,-1797464988,1777309260,-108126596,-419454058,-285269789,-1020210550
2,5,0,1,10407,-1184813562,1039911226,-249110882,1562955348,-357680613,499309328
3,5,0,1,10407,2084102107,-321412501,419780092,1371461079,79498030,1797879613
4,5,0,1,10407,-473850989,-979905806,2140261259,-896917387,-1893413098,-719492863
5,5,0,1,10407,612042806,1813161218,-1971707519,-1399909637,1003381018,276804380
6,5,0,1,10407,-343761226,276497627,1550723344,22354662,-661788259,-818897095
7,5,0,1,10407,-1683501457,1297699489,771541025,941568675,966076991,1437438335
8,5,0,1,10407,234735730,-2146817622,1080921235,513188022,1584346605,-1874738260
9,5,0,1,10407,-1725100074,-15328810,-1019837359,-756495778,363549875,1755544015
10,5,0,1,10407,900641340,-531280468,-8928866,-1995820972,-1893175556,-1174325251
1,6,0,1,10407,1512636109,-1641026819,223876482,-632049747,864736395,1941231624
2,6,0,1,10407,1668610802,-1648025354,406906037,-1571175072,667461249,-1597601179
3,6,0,1,10407,554007910,578942110,-1268795066,1369177669,1365063683,1654149228
4,6,0,1,10407,-1395346005,-88122968,1888410905,-1377101930,-328528445,169084915
5,6,0,1,10407,1953926136,-2116929098,11018140,662303404,718030044,-934882314
6,6,0,1,10407,1292199463,1690758936,1419306131,-199055735,1708537156,501659188
7,6,0,1,10407,945568455,299780867,-990782848,-480822356,-1776989733,-1511334447
8,6,0,1,10407,-664814792,-2126954085,1733843805,701903376,-1857052182,-292138443
9,6,0,1,10407,-1560904490,1597082872,1953834802,604457279,-107449474,-1540582723
10,6,0,1,10407,-1334831657,-121963102,2095179429,327114375,723644420,1011766885
1,7,0,1,10407,-560145432,1524852100,-927422138,-799426998,-397302937,1010063230
2,7,0,1,10407,-1367814742,-1992694288,-1088306103,-1210983207,-741846081,937633851
3,7,0,1,10407,-762095179,294362711,-876912681,1929442568,86081601,2049076542
4,7,0,1,10407,297108627,2112520970,954825522,-1888233060,-704196121,-1058211306
5,7,0,1,10407,-935540605,94602537,-1689804656,1359867124,43658774,-604204418
6,7,0,1,10407,-357622145,68001958,-302289655,596946092,-1102427406,1894131178
7,7,0,1,10407,-942368046,-125625275,-290137661,1733004635,842107381,-162114523
8,7,0,1,10407,2068273360,-2087146976,779759838,811259025,-1916052003,-157050381
9,7,0,1,10407,1849327924,81801770,-1889393208,566758858,62913483,1993657456
10,7,0,1,10407,1175312529,-1338821060,-981338729,-860094704,-829302003,-2146843044
1,8,0,1,10407,1173425741,-2003723950,-706285123,1399077598,472671812,-2050019533
2,8,0,1,10407,613516347,-573482956,-477516211,1042729135,-473361869,726597440
3,8,0,1,10407,-2095409655,1741837741,1048465792,1900166686,103717604,1086862399
4,8,0,1,10407,2112390383,-720006994,-564717543,-2093722807,402516479,976133537
5,8,0,1,10407,1887047200,-1921539372,-995052830,1465657015,-1277089092,-202309346
6,8,0,1,10407,134491129,-311061845,72521623,75911379,-1740396800,133463019
7,8,0,1,10407,2121080037,-817891346,-1332865585,152758309,-91479361,1460695473
8,8,0,1,10407,957330540,1621932099,2007182519,-88373241,11140908,1018594097
9,8,0,1,10407,2059855839,-192179461,671036673,1995044509,-248383025,189842455
10,8,0,1,10407,1723033293,590026173,-2081058886,-1322714345,-672952494,566261213
1,9,0,1,10407,24283403,1668756870,235413648,1657066252,264828958,1676442874
2,9,0,1,10407,1154292845,-1449852913,796240496,-1661068490,208110221,145201684
3,9,0,1,10407,1992319229,147423494,-492449209,-987060948,38304504,688396953
4,9,0,1,10407,1964089111,-398350515,-238360821,-1892044497,1700844083,-2032805449
5,9,0,1,10407,1354689702,-524031522,-1165218022,276009425,1807399548,-1960056816
6,9,0,1,10407,1335482613,-96019041,1241107450,125525938,-543938269,-1414459404
7,9,0,1,10407,2125428834,-548379339,336120953,-1147598832,-1622318548,-1739525976
8,9,0,1,10407,-921411722,532982383,1035253747,394855271,1196640421,1213460179
9,9,0,1,10407,-339948596,-2077374825,318049925,-1038665428,-904568374,1963347935
10,9,0,1,10407,-1520120485,786457245,434229531,232183991,-1535891306,-443938715
1,10,0,1,10407,1003941893,1636805015,340520057,-586670770,180903061,1169054699
2,10,0,1,10407,-100598225,397213640,-866398030,98928949,-574571029,764257974
3,10,0,1,10407,484974366,-2072566620,-1985539979,1650101765,-1675359054,834008150
4,10,0,1,10407,-1106877547,-901705747,-248452403,-1779352904,715144886,1714062561
5,10,0,1,10407,1493112124,1769951922,-685839671,1193256130,-1252276965,2092700466
6,10,0,1,10407,543100473,368948673,-1385313075,-1678299320,1505302529,-1190051590
7,10,0,1,10407,1560692775,-663829459,2065416923,-326744502,-556525264,1230857270
8,10,0,1,10407,-644753320,721137269,-2087813135,466256042,-1836430245,-726270965
9,10,0,1,10407,-551637670,1102369520,-1861918,-187697340,1053546685,-1283727334
10,10,0,1,10407,-1901996251,1112387523,-1079536399,181907774,1951373163,1095130225
1,1,1,1,10407,1790353730,-1444839819,-2066434431,-307473356,430026511,1964935230
2,1,1,1,10407,1765238957,-253658201,1199284578,-1393833162,325309049,-1176973898
3,1,1,1,10407,1111709231,1051282785,1444659548,183861234,411017799,-347969524
4,1,1,1,10407,1948749439,874434453,-1640508950,1229129057,-985662768,-552421488
5,1,1,1,10407,251010037,-235494913,-885730934,-129715399,1811754520,-1530210915
6,1,1,1,10407,-290574059,-147307735,1412089371,-1055180230,-701822371,1581539393
7,1,1,1,10407,969540715,-1267215263,-381676746,-976585529,-443313200,843048251
8,1,1,1,10407,1426225470,1007745621,832117303,-1392846800,1053444638,-1384692082
9,1,1,1,10407,2073427535,-14590101,-624290245,-989527853,670356389,-1616811316
10,1,1,1,10407,300586501,-937469795,-1529871947,-61193473,1736918671,-797880504
1,2,1,1,10407,346309869,-1243324264,-156820533,151795755,297534014,-1830494489
2,2,1,1,10407,941219527,-1180387299,975809029,187548452,1769124177,-1387561515
3,2,1,1,10407,-1747597719,-1639418181,1711975382,469507496,-668006328,506292006
4,2,1,1,10407,-1492875320,501654482,-1275937298,-468027398,957229439,628264178
5,2,1,1,10407,1982300230,922859642,-195207817,704103161,142618550,2108736233
6,2,1,1,10407,-646413546,645317943,834592606,-1555085176,-217260459,537591779
7,2,1,1,10407,-1295074102,1192618567,1448783617,1746763611,222084168,-524760214
8,2,1,1,10407,-1860113759,-421186036,1594788859,1006284967,747324874,268642826
9,2,1,1,10407,2052136933,128803122,1201573135,-878764073,-1315020566,1675546861
10,2,1,1,10407,-2074794090,610917963,69015274,974374212,609920841,-230620648
1,3,1,1,10407,2108667413,1085755259,-1922256084,-1473794632,843018335,1185759216
2,3,1,1,10407,430015581,-1522688065,699080910,1128971671,2039422604,-274813896
3,3,1,1,10407,1080295373,-2102094845,-1418272856,1210040177,-710318999,-615431661
4,3,1,1,10407,-246855782,1758883393,1650139101,-1626106417,2083581130,-1964598868
5,3,1,1,10407,802996299,1368984154,1910041901,950419412,1050048035,1678686319
6,3,1,1,10407,-1710495328,727481270,443934269,-1848275189,-1683512790,-2133207276
7,3,1,1,10407,-826808451,-1307093778,-76198615,174636749,1104703155,1189042667
8,3,1,1,10407,-298396538,1452133402,565389888,1704397495,245687119,-1581172228
9,3,1,1,10407,1613262638,-693316985,-1555191112,-1249083694,-165061942,1077867285
10,3,1,1,10407,36391071,1914134990,-566468413,1346716791,1384487433,-854161214
1,4,1,1,10407,-68370837,-119711570,-773018660,1175147971,1594882877,-1172876153
2,4,1,1,10407,-1660273629,-1449613112,-1052715029,-1337793759,-448075672,-293518129
3,4,1,1,10407,-759052852,-310856255,-1925796401,412865812,-1594846859,-1013284920
