"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-1147188812,-1627379419,2120012706,-1162431813,2115739328,32366529
2,1,0,1,10407,2110904341,-722371717,-259840002,-1555555266,-750631183,317628252
3,1,0,1,10407,-130833512,84034264,1554820519,1278405742,-351475743,-123363270
4,1,0,1,10407,-876830085,-1386430931,-1338636175,1146851188,19282037,-585247680
5,1,0,1,10407,1523762064,846627341,-1176207304,1750316040,-470833112,-1263738059
6,1,0,1,10407,485444947,-553817131,-217048307,815119414,865264556,880057891
7,1,0,1,10407,-1980664319,-574901985,-9925448,1170372970,580619033,-1607867591
8,1,0,1,10407,-871279501,-1590304412,1883156127,-733397535,-1496058121,-1873046118
9,1,0,1,10407,993526117,919605988,-885479054,-689243139,-1552246413,894804684
10,1,0,1,10407,1244075929,542371477,181857888,1752356895,-617116260,1778129249
1,2,0,1,10407,32852502,2144288921,1705166162,-1631428820,-111826741,1370138775
2,2,0,1,10407,965715342,-1049478109,1681669229,275683432,-1334002993,512747009
3,2,0,1,10407,-2013858357,-600122989,-237167707,-640218142,-2113041016,-90851494
4,2,0,1,10407,-537391000,117625962,-672329774,-1959189756,-507518464,83721814
5,2,0,1,10407,-799748945,-2099242281,1564679038,-587480997,-764352262,889263041
6,2,0,1,10407,1824655030,-996674644,2043656177,693898258,1050557506,-1721632761
7,2,0,1,10407,678313147,570070547,1069268701,-271751048,2088249318,714730953
8,2,0,1,10407,108054814,-1198238917,-110918530,-90013065,-350183217,-1614069444
9,2,0,1,10407,-188161916,-1080357618,-441336236,426661150,1462636372,303153968
10,2,0,1,10407,2079321955,467788161,1549961428,888196961,-1275706362,1554552600
1,3,0,1,10407,1174005972,-207146409,2088806732,1033919151,-2048138206,452078168
2,3,0,1,10407,-1153317974,2101739296,307189205,-1696658102,1837976936,-1179299511
3,3,0,1,10407,-217317675,-1852666637,-1085855387,-1715619838,75062573,-1470862676
4,3,0,1,10407,1949821934,743373342,2115164275,855273799,-666518514,1784388601
5,3,0,1,10407,-104591977,1207520508,-1875720680,-1626922270,247555516,-1238295953
6,3,0,1,10407,381262263,-291580594,-134584251,-1716900652,-658119122,-113992735
7,3,0,1,10407,357513754,-1525957547,1634480157,-483470494,-1171413892,1371760444
8,3,0,1,10407,1800399085,1017377421,-2141473175,1947402742,2021898175,357994019
9,3,0,1,10407,935924847,1009313131,18974390,2045767233,-1734259923,-845230542
10,3,0,1,10407,1682855057,-1608453134,-70329868,-2078686502,854537223,1608281886
1,4,0,1,10407,283998973,-1039708482,1041367725,866218751,1719456756,1774635961
2,4,0,1,10407,-1660174245,390904548,-81160329,-1472075019,-1335331099,-1292258912
3,4,0,1,10407,-1672201839,-1388109093,1431109725,769289047,1115907980,-540197229
4,4,0,1,10407,319293137,-528537237,1976702930,-197082875,1959556661,-582448540
5,4,0,1,10407,1419851289,1508705734,-1676619782,1808626608,1377797806,640877867
6,4,0,1,10407,-1721362282,-705126765,397313030,1329993985,440584660,-737708961
7,4,0,1,10407,-439557251,-1898722226,-1023839457,-2000040383,1105957640,-1726094345
8,4,0,1,10407,-1292159137,1050054582,-1176876482,1742411,1531976813,912548361
9,4,0,1,10407,-1768983557,694088059,203187328,-766435706,-202179190,369429495
10,4,0,1,10407,523233456,-13691398,-2142983461,253165108,288678916,-220578198
1,5,0,1,10407,198819919,556245232,-1188459033,784967771,197533167,135914760
2,5,0,1,10407,-782428824,1191595501,1852459764,-1217408057,95562767,1718470871
3,5,0,1,10407,-142539673,-1724577067,-299603736,1350507595,417520587,2146225544
4,5,0,1,10407,-361128790,1105689553,-153594219,-1709086515,-1974751950,749363807
5,5,0,1,10407,1132315281,-1666278993,83070886,-1492913409,1999145898,686526353
