"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,15877799,1447038652,1623677069,-139587094,1060584035,-1483487160
2,1,0,1,10407,-1536267128,836281997,-1489304634,1716428557,922923416,-2104490643
3,1,0,1,10407,-1179704898,1050885109,1414583032,666680576,-943898942,-861864890
4,1,0,1,10407,1021574410,-1468833267,226545198,-895232501,-1970217110,-548071394
5,1,0,1,10407,-966995389,-1495275098,-1195482217,-1948534312,-1615502722,-890930448
6,1,0,1,10407,730356865,-19740130,1178299676,394628131,1932638847,1195097796
7,1,0,1,10407,716492799,297435098,-1161998708,-1024627852,1574229039,351916866
8,1,0,1,10407,-1874111058,1625009564,1547214745,-1147991316,-1351961381,-930150147
9,1,0,1,10407,-233938271,913522589,1018022719,-1490326548,-1815431874,-924479067
10,1,0,1,10407,-618625335,-1886912675,548037162,-1333349725,-1422905301,-953435305
1,2,0,1,10407,329313308,-703532440,749258662,1522437236,-1044037162,1734798883
2,2,0,1,10407,1657825627,537583486,110981315,2061122326,-855355125,385685704
3,2,0,1,10407,-1845974294,1752614665,614734733,1465120338,1480822552,1926477679
4,2,0,1,10407,1878576862,-1200750558,-1674150093,1644751215,206987094,1765864511
5,2,0,1,10407,421128436,-1340563983,-671362414,-1674028645,474265465,1399701071
6,2,0,1,10407,-1275411877,-556059682,-547841341,-2046473491,1089174598,1150916705
7,2,0,1,10407,-416677355,1063094323,-998209449,638350270,-1441826726,12741484
8,2,0,1,10407,-233554180,-1888499114,647304869,946545955,-1137043726,-1186081836
9,2,0,1,10407,393091022,-1216154491,497923484,-231737477,786593593,-315278772
10,2,0,1,10407,1711472506,-1138465176,-705888716,1035555368,80276609,-1102881197
1,3,0,1,10407,466437701,-922951327,1059241563,1333753394,1248116546,-1490057079
2,3,0,1,10407,119877322,1400448483,-1714189195,-1349380800,2130308914,1004721525
3,3,0,1,10407,-1929035230,2104154025,-1849457052,798757572,823685835,-77775331
4,3,0,1,10407,74476362,-700562884,827516291,-205990480,1339252171,-153010478
5,3,0,1,10407,-1892599665,-1401708168,-1194940147,768856835,1091454229,-1605967085
6,3,0,1,10407,1378643176,989219547,-721807167,1981294466,2014396605,2049915791
7,3,0,1,10407,1994765041,-1815115056,-624610226,-904269366,-2094129850,-1121529562
8,3,0,1,10407,-802616084,1219928528,2010427767,201053694,-1074118958,-1124602323
9,3,0,1,10407,-2075053126,1133805009,-47947353,2083129886,1315366635,-1932486847
10,3,0,1,10407,-241579269,1077655204,931298211,1536207767,-1528846687,-1491434238
1,4,0,1,10407,-1724479280,1550926087,1931592499,151887483,497825567,919769479
2,4,0,1,10407,-752840911,-1991207807,2118799034,-807126804,-1278232420,-342305834
3,4,0,1,10407,1681564306,-641703000,-622817224,-1734651384,121320431,-1773155683
4,4,0,1,10407,245002764,1118388883,-1229179230,-1647035552,-2033765490,66731197
5,4,0,1,10407,410018819,210044013,1788696745,1138429057,-177302599,-2048102681
6,4,0,1,10407,-1661117766,-1795604530,-1150046659,-1923064372,-633276413,-1582208603
7,4,0,1,10407,-60532006,-391529006,1907460708,977811941,-1411352721,1994400811
8,4,0,1,10407,-721806179,948932005,185444559,-2006659519,814171918,-1141566612
9,4,0,1,10407,563071235,663378808,834573431,-354861133,-1673984412,-364606238
10,4,0,1,10407,1990143923,-637234921,1529814722,651393318,665181124,-638922582
1,5,0,1,10407,675518076,1935131708,-2087712467,80145501,601868556,-1089179248
2,5,0,1,10407,1275685332,-942057044,-678440843,-848385195,-1000858070,-1347516026
3,5,0,1,10407,705599912,460454131,-1756036078,2043103379,-1717489686,-1546787562
4,5,0,1,10407,478027103,-122712632,-209813930,-746664196,2029450770,-208161800
5,5,0,1,10407,-1032677092,1146161998,1812247238,-455154310,-1990392539,-1834526584
6,5,0,1,10407,-1459762459,-1924681028,1088282522,1819984607,1629961374,1473819949
7,5,0,1,10407,584427409,-1706629751,-251279043,-818378136,-1320464636,-1329598204
8,5,0,1,10407,-1452841554,-730870867,773252865,-1121081221,1150298483,1396579461
