"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-179247450,1948590319,89555556,759791125,2102790098,-1004802773
2,1,0,1,10407,787853951,-1250177031,35962617,-805439012,863611146,-1077050098
3,1,0,1,10407,-1982314520,-1575842545,-612040265,-1720598143,1316350801,1443122655
4,1,0,1,10407,253474248,-753272942,154763449,-1845082069,-1172221480,1979627297
5,1,0,1,10407,1147470785,-1986379770,-1403095907,-423769922,731894573,1602120072
6,1,0,1,10407,-1546896562,423991856,-1714678626,-1144255119,-1976642092,-1256504101
7,1,0,1,10407,458219748,-1445892872,1400578032,1687428155,1939310656,-655748783
8,1,0,1,10407,1118285844,844840990,1709263594,819663929,316846549,1474136264
9,1,0,1,10407,454838614,-692551667,-768233462,-873603894,-225267799,1961630332
10,1,0,1,10407,-557316145,-1824638414,702978533,1779670274,-60481495,-2088845190
1,2,0,1,10407,-139885628,-860123399,2046540630,-1603600170,-950513226,-1047613073
2,2,0,1,10407,44751167,-1250854459,-1784194656,1392452738,-33714197,-193309237
3,2,0,1,10407,1820030727,-1031475679,1108674576,1543617141,345686565,1628375536
4,2,0,1,10407,-1527067688,927834386,1488088040,-1813797291,-1875095262,1509090584
5,2,0,1,10407,-951803406,1788519941,-722977436,-2070689896,1645926510,-352150167
6,2,0,1,10407,1514662183,1599646783,83008184,-83760072,-858693119,-207137029
7,2,0,1,10407,-1612215474,1843990934,1367003130,-1544085329,1142209625,-3446398
8,2,0,1,10407,2137922763,-1181336707,-516260036,1516474414,89094478,-1032983260
9,2,0,1,10407,1352512928,-1314958618,1723945751,1524852296,2025738640,927199216
10,2,0,1,10407,-2124870461,1238061792,-1637344064,1877653732,-293513522,-1475356899
1,3,0,1,10407,995113266,670183826,1765144648,-1140356836,949244561,-923545144
2,3,0,1,10407,1360843437,1397506236,-158097820,-1024923513,-1742794509,211427456
3,3,0,1,10407,523129525,1802021558,183776118,-1535480973,-1253441780,633764299
4,3,0,1,10407,-879893762,276158621,546757096,1850152876,1495744888,1885005717
5,3,0,1,10407,-1323092725,-178442442,547546960,-394063981,718884262,1698353789
