"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-63636609,-1565403212,672259877,-573992542,1752225979,907676864
2,1,0,1,10407,48224098,-1319961016,1935022473,1517822213,-950236508,288188594
3,1,0,1,10407,1417084210,-1329049861,796961735,-101449917,-678548850,-915989663
4,1,0,1,10407,-1319878760,1392681218,643820429,-677163661,262570060,-727149457
5,1,0,1,10407,835051054,-2045825827,-1029085261,-2108805666,-1319268376,-1659436308
6,1,0,1,10407,2064851099,-1143957246,1113166808,-1965481729,879668997,1038027193
7,1,0,1,10407,-1596767573,2072614698,-1958386991,-1853891938,-342925537,1099803418
8,1,0,1,10407,1951002734,-775660667,1218398313,-1249736580,-221447806,889976092
9,1,0,1,10407,-973019571,-750218371,285454342,-808894013,-860194463,570142075
10,1,0,1,10407,1847545699,-1129578143,-612755931,572562743,-1592498833,-850795915
1,2,0,1,10407,793850253,-1777277590,-1301729381,-580877395,-618028587,-1768123233
2,2,0,1,10407,1483363726,-1316207972,1856440987,-1782360368,-364421095,2118922358
3,2,0,1,10407,-221662991,-1773893855,-2003294674,-1072697039,-1873507916,-551955826
4,2,0,1,10407,-177730987,2010602058,-1735500056,95132853,1641724795,813657696
5,2,0,1,10407,180590827,-86486127,-404055890,-1838805402,2126436603,49749088
6,2,0,1,10407,-1800205620,892117222,-726809030,-26039301,340125595,45322605
7,2,0,1,10407,-457721084,-127314795,-134831234,-1481434124,1431467816,205679230
8,2,0,1,10407,-259475535,1674975844,470586127,-1589684481,1825308768,-959838158
9,2,0,1,10407,868333761,74284897,1369922571,398238453,-1156359668,913609912
10,2,0,1,10407,1407026707,12507371,-942002049,1199602802,689432364,-1550258993
1,3,0,1,10407,1590550818,1948964974,482896598,1803156885,386114722,913748753
2,3,0,1,10407,1461164155,59455486,-800888950,-1162994656,618172366,73033850
3,3,0,1,10407,1385451177,348919477,-600191730,-1616726767,-1999847234,-909086661
4,3,0,1,10407,-1579061014,-1019860165,-2141914910,1127489096,-122214928,1563901360
5,3,0,1,10407,1390881816,-583439069,1042295568,-500696773,-790197033,-2030704529
6,3,0,1,10407,-1442996769,-1930153372,656354851,1422670227,-1280825810,-1669977977
7,3,0,1,10407,-1260250927,-1117813915,829462352,1348619259,1566712557,1284885493
8,3,0,1,10407,-1241070697,-1614613855,-431532466,-340094758,1360649398,-311955988
9,3,0,1,10407,-927730664,999377238,-1212461796,-214198092,885576356,-1200710294
10,3,0,1,10407,-1935495099,-1810415677,1678051300,-1208689147,1787124631,911574536
1,4,0,1,10407,-1065140697,1354481615,1574896776,1511623575,77566622,-1674511750
2,4,0,1,10407,-1272263551,1479961784,-1317787477,1140029005,525545836,-687433346
