"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-1933902977,738187188,294117157,-817393246,810997947,-146273088
2,1,0,1,10407,-1041695243,443406490,16176703,1905021262,1988626551,207040697
3,1,0,1,10407,-1528180183,1196710765,-388783610,-2013977895,-1510219693,-1588442674
4,1,0,1,10407,896646199,-46666460,-87475323,782756374,-34274249,1102812702
5,1,0,1,10407,-1599843891,-1926403988,-1544480840,474172156,486551981,175830450
6,1,0,1,10407,1681666462,-80719401,-1213716370,659984390,137349730,-195202439
7,1,0,1,10407,504042985,-1626466405,821989748,-463780669,-1073184277,1456881386
8,1,0,1,10407,1460806393,1428693232,-95849744,1285122839,1264712930,-2005969548
9,1,0,1,10407,1850461462,821865093,1582507406,-1604049738,1167628961,388760643
10,1,0,1,10407,1314353567,579250688,1620620036,219150052,-92250128,-1663841890
1,2,0,1,10407,474145665,-640222557,1326069316,-1515810434,-572602835,-2090614751
2,2,0,1,10407,-117307716,5242952,-745575405,-1257586325,1656273185,-1151109665
3,2,0,1,10407,1301838552,-879986348,635719793,-694874251,-1833328202,-1694279719
4,2,0,1,10407,532995202,1393366210,-1664588559,1157978747,-1348437336,-1135485867
5,2,0,1,10407,-553642537,-1485169523,1842106138,-1134460796,-49988992,2022413944
6,2,0,1,10407,-1728446454,-727199011,-859693796,-1667707998,62211476,-226837251
7,2,0,1,10407,-1732272497,-1089126271,1244998194,-1740537429,-959054797,-1777398460
8,2,0,1,10407,467257232,1055754817,1633870740,1311680556,2131362787,2103150148
9,2,0,1,10407,-62477458,-1918881561,-1852001249,-1029640165,42481946,6304124
10,2,0,1,10407,-1488871334,644833195,-2058187025,182798373,-1714755994,790680217
1,3,0,1,10407,483273004,-1787926581,1718274458,579090253,-1753824166,8876873
2,3,0,1,10407,-1292076096,-340483264,540132710,-360570102,-1108294173,417665210
3,3,0,1,10407,-362441016,-382292376,-1578120448,-845481509,1695530453,-756874442
4,3,0,1,10407,-1045440729,-141960454,-718896853,-1095286564,1836384614,1030543074
5,3,0,1,10407,-1260099247,1076412098,-1731356655,338575566,-726730846,-16011608
6,3,0,1,10407,-120486575,-1615684271,-424321760,-1526853761,-1821887302,-1861438404
7,3,0,1,10407,-552670455,292277920,699619684,-1549436985,445915444,-596933972
8,3,0,1,10407,337326647,-888622371,-689160943,-1497274110,-1793080657,-1101605444
9,3,0,1,10407,262635755,-900925960,-1939696261,-1105783399,1085943086,-1721064861
10,3,0,1,10407,1490318318,-1493345885,941253212,1274633964,-346104200,-1389671427
1,4,0,1,10407,-23983827,-1657154934,-726270705,-1558499183,-571763865,-986389522
2,4,0,1,10407,1784277191,698017294,-1534726100,-4929128,-34569954,-1831188805
3,4,0,1,10407,1504848677,1769640403,-966584482,328637481,-1824758956,-1222570458
4,4,0,1,10407,1991556134,664691044,-1483807882,-848326124,736929895,978928215
5,4,0,1,10407,-1149804331,-940654612,-1281786,-1929436706,1287458642,1662510290
6,4,0,1,10407,-1303347153,2119708930,1289926818,972594651,1066033034,-2101435026
7,4,0,1,10407,24640764,-1191105560,2108467120,1922445253,-1335300220,-1192367893
8,4,0,1,10407,378151447,309172891,-66896346,-397034802,1222945019,458354133
9,4,0,1,10407,-2114448688,-1930158530,752271553,376886871,1882377133,-1799637548
10,4,0,1,10407,975710071,-836651418,776264658,-1160263212,-1917652805,-169674638
1,5,0,1,10407,-890818819,-1269246599,-16562922,-1947078251,-2087569367,-446071828
2,5,0,1,10407,-1133158165,-1111439809,1351442168,-118214337,314485233,1200523001
3,5,0,1,10407,-109029565,-1042316984,1802591201,229372345,-2143177963,-549037625
4,5,0,1,10407,992170396,1658394295,1344314511,846820761,1584004423,-244419492
5,5,0,1,10407,338959848,1235771610,-1383665487,-1612284032,452578873,1032118888
6,5,0,1,10407,1249562292,1969682297,625718670,-1681089091,241934401,-1863230539
7,5,0,1,10407,-861602784,608636910,-1139531307,-439593068,-337347827,-1455321196
8,5,0,1,10407,1856377448,-1093265303,-1703393959,-378600963,-1511388933,2002239641
9,5,0,1,10407,-560617606,1895934544,647536895,1844888187,701751542,1756134463
10,5,0,1,10407,-2046238643,1082493671,361101075,1535717481,-2124109010,180071564
1,6,0,1,10407,-991373645,2012838208,-614293167,1435136566,-2069105191,-959774589
2,6,0,1,10407,-204456976,319018997,1630058032,-720632802,235107409,1343120256
3,6,0,1,10407,-1246838942,1724775071,-1831882589,-63422621,1178844592,4808167
4,6,0,1,10407,1969343922,1343336668,456360094,909512476,-136952359,392229901
5,6,0,1,10407,546868343,848555769,-40246919,405116915,-320956150,-1534933190
