"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-2087650433,-1285695564,1036902181,-782921310,-1953703749,-1081733952
2,1,0,1,10407,-1601414150,-1200222066,-579469807,-1836282719,286307667,-269762837
3,1,0,1,10407,764285396,491175201,714485765,1651447108,703357839,-311161348
4,1,0,1,10407,313826104,1701234144,-578551763,1431066968,-2093862436,-1379590815
5,1,0,1,10407,-571122282,514952791,265831980,1263297173,290407182,1626048641
6,1,0,1,10407,1678103886,1162948595,-908730108,-655743163,1854803654,1460786193
7,1,0,1,10407,212996190,-813302745,-1032439940,502852958,-1674102369,517345779
8,1,0,1,10407,832184507,625941347,-913649862,-605716549,-345768804,1648621398
9,1,0,1,10407,-1639801528,-1334477690,-132891380,1454116118,-725065031,-411838543
10,1,0,1,10407,1372638238,-1399717472,784794552,-1390011360,-1778118260,-377436952
1,2,0,1,10407,-585703483,-1396917114,-1826783672,456887928,269852027,546435735
2,2,0,1,10407,-267517313,-309663139,-567768999,1581960166,-896133508,-149135982
3,2,0,1,10407,2117962613,-551578897,882026763,1197514903,-1925546170,1985109264
4,2,0,1,10407,-1892652402,361356260,282140927,-2053215460,-128846141,1342387730
5,2,0,1,10407,-1729477275,695730424,1542567284,-1892433914,1561659886,1889635686
6,2,0,1,10407,2122646187,-1723582881,1579433274,-1310498988,1519047352,359945343
7,2,0,1,10407,702080661,737442056,982458761,249913539,1176719550,-1063422122
8,2,0,1,10407,1151730306,587074844,-1049623061,1768462562,-270207578,317393506
9,2,0,1,10407,-1530926385,-1443048662,-1666406877,-1051184840,696303322,1795063274
10,2,0,1,10407,368029907,-1154837887,1680510857,1315191407,1325450966,973236701
1,3,0,1,10407,-2089223795,-484329934,-1237517337,-385046877,-125194739,1653773288
2,3,0,1,10407,1261763517,-1592921834,-1137439111,1328753880,274765889,-1611268764
3,3,0,1,10407,1338743012,-1673675989,2112632771,1800555247,-1722498082,1012996716
4,3,0,1,10407,847523433,-1801953893,-1838008554,815280654,-1491969215,-338044242
5,3,0,1,10407,917675342,770320868,224684054,-280419146,-956317979,-1087133244
6,3,0,1,10407,1058151604,-882341492,1296295373,1703454962,-1309844806,1063932935
7,3,0,1,10407,2114030860,-1135821232,1134162512,-1033709832,243948502,-239913626
8,3,0,1,10407,847223855,1505471246,-306655895,1652222125,-1162758189,1074628002
9,3,0,1,10407,-1774168404,-351470071,-459324263,-17426264,520579685,1684618373
10,3,0,1,10407,1895459323,1058039579,-1914634053,-58575485,1433206005,758643991
1,4,0,1,10407,61487974,1480671797,-960772641,1619925098,-262309687,-2055042015
2,4,0,1,10407,-1481930613,-1042732664,1389051141,-1836478100,815285459,819055544
3,4,0,1,10407,1503447378,-1467165578,1143423214,-1013987927,-942910173,890201460
4,4,0,1,10407,2043687807,1325025628,2143881968,-679827406,-2030752406,-832766674
5,4,0,1,10407,520532937,-1875064154,1502517934,287290861,853242054,1758037725
6,4,0,1,10407,-486511402,-399943706,-1341145576,-2113035812,1220654107,-486548508
7,4,0,1,10407,-892650158,1552411861,-1358509395,-638602861,416404922,-857751497
8,4,0,1,10407,-883461334,625943844,663608807,-271500467,-847453303,1881943618
