"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-222526763,1986958738,163065835,1389907504,-1587606415,422556542
2,1,0,1,10407,-1880904743,1055309419,42565426,1453301393,1448698123,1629448749
3,1,0,1,10407,1556945185,1613647369,2144353070,-229581144,-1648188633,-1849583871
4,1,0,1,10407,-50962851,-1233354423,261530367,561917580,2033172582,1094943209
5,1,0,1,10407,-1668248801,1764798202,1850293653,1956695058,919752002,-1358605993
6,1,0,1,10407,-2134194513,2019430635,465550924,78457595,1428153725,-659943885
7,1,0,1,10407,652475390,408556698,594737456,1812493449,221725938,-1452187538
8,1,0,1,10407,-1430735579,1563855592,2052349155,371999349,-472755219,-104816701
9,1,0,1,10407,-1342025045,1144588929,-1685547576,-228580014,-224473163,-448321426
10,1,0,1,10407,-309281236,836223771,1982344802,-813255725,-2133510040,-810639113
1,2,0,1,10407,158767112,1681678944,-1178290885,-1951620348,-1707828179,1674305572
2,2,0,1,10407,-1514128139,-1901520770,-1208315076,-2092635200,-1390381976,1923631139
3,2,0,1,10407,-469278335,-518003509,211514857,-706096080,780448940,-852049201
4,2,0,1,10407,1892078269,430594319,1032165726,1733771357,343424058,-571232116
5,2,0,1,10407,-705808134,449200146,-358026134,1768226669,1184492787,767867403
6,2,0,1,10407,823628996,1242902813,980067031,1804379250,-1079999736,1188001463
7,2,0,1,10407,1295950883,1013213705,1778391169,-797418319,1387929045,145364558
8,2,0,1,10407,615902087,-1497297341,-316802190,1343056191,647250473,792588054
9,2,0,1,10407,1697772772,993000987,1497291212,-70658935,-773197271,1293411735
10,2,0,1,10407,-1367770002,1828816214,230516357,-926083448,894984599,204692382
1,3,0,1,10407,-647890506,-889863006,-947430565,-530672195,-430748551,625114275
2,3,0,1,10407,244639342,-148815596,-1510573190,-1358534080,1766978303,-1986652412
3,3,0,1,10407,1259791338,-1941263912,572138756,-2089633662,-1251564822,2069697314
4,3,0,1,10407,692548702,1750540943,1155162302,2109584827,1709934965,447647466
5,3,0,1,10407,814402438,2097867597,715781549,-1747133957,321112311,-1456398828
6,3,0,1,10407,-677379660,-1166796181,-1656556533,55231429,861030015,981297436
7,3,0,1,10407,-1230822163,-867235744,-1763965379,-1183724680,1610108355,-1369739698
8,3,0,1,10407,1250351870,1113575116,682228405,2121228221,1025030868,-1544479052
9,3,0,1,10407,1013367064,2022259738,405506421,1453501326,1308894893,-173822929
