"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-572785793,-798173260,1171316517,1656525218,906483899,-2096821056
2,1,0,1,10407,1506313197,571728485,-487624990,2035162451,-212549024,1839479746
3,1,0,1,10407,791766432,1387490195,-304835304,-1460133359,2138452583,-1675174016
4,1,0,1,10407,-1494320282,839439976,1876302811,-745232819,-1619984576,-1927107049
5,1,0,1,10407,267686458,-759563135,-1862200957,-48276564,-2103281201,-410817591
6,1,0,1,10407,1575932505,-1435215893,-1052293817,1467069883,254449309,-599042150
7,1,0,1,10407,-800142482,1081849666,-1956054587,162746072,-1015001070,1192732350
8,1,0,1,10407,53523368,1035530738,-1715099676,1006269988,-1154783432,1972419900
9,1,0,1,10407,-860070534,1025224101,-1179879425,1043928520,1712977482,468461469
10,1,0,1,10407,-761214889,1242146379,1867057517,-1004588558,684879899,936055646
1,2,0,1,10407,-1917832728,347251106,-1594067777,1853028042,-137315367,-728278851
2,2,0,1,10407,1826245785,528781733,372571101,1598724143,-1050519626,-1616697752
3,2,0,1,10407,-177557596,-1359425292,-1031853934,-793606543,1029389102,1087344370
4,2,0,1,10407,1867679817,-123673322,1322690647,-2143933811,717423966,-2127126502
5,2,0,1,10407,1402762315,-1928408169,-1771016513,1896294376,-483783539,1923226565
6,2,0,1,10407,205436118,489159868,-103112087,1811565462,-1333253129,969512408
7,2,0,1,10407,-1183024896,1314391009,624871827,1361831222,-1618353426,-641877865
8,2,0,1,10407,689770191,-2101238098,-1969872484,-74210615,-607450861,-1728417671
9,2,0,1,10407,-55820920,-1582426682,1717218095,-578650881,1901746649,1818132911
10,2,0,1,10407,-640434633,-1178935817,488021527,884713407,-18504413,-1412571304
1,3,0,1,10407,-1759743495,-523727661,-1934495327,-1771778698,-837505917,1540529762
2,3,0,1,10407,2117547700,-1452000,-762008752,529811147,1472989031,475865114
3,3,0,1,10407,-1712932973,1412445084,-1248012067,822630135,1477911092,821752296
4,3,0,1,10407,-1127710361,525556311,1076277305,811417034,-1670768373,1308427730
5,3,0,1,10407,-1976382722,1050373622,1393977482,-1043334197,2095758765,23022629
6,3,0,1,10407,-834667007,1428224,-1785283457,1211972225,189203139,-1615838682
7,3,0,1,10407,338195483,-1115512711,38736280,815253423,1142517571,725495602
8,3,0,1,10407,-447877170,1650535566,-1091479836,869132726,-1593255633,107707028
9,3,0,1,10407,-407809934,-1011050927,-111024035,838624222,1938514151,-1410317496
10,3,0,1,10407,-1433923574,545360842,-1232414169,774233288,-1379684645,381458557
1,4,0,1,10407,1702710867,-1784883574,-1924600669,2100527697,-1610821161,2073780884
2,4,0,1,10407,-621431566,-1457231482,-1590858168,1424887534,724739733,-521681163
3,4,0,1,10407,1069481075,444568633,-2138885200,-663071951,-1028919827,-1639156567
4,4,0,1,10407,-1186429438,1385224494,293802282,128393306,-923066580,968769087
5,4,0,1,10407,-841246760,2116167911,414552399,-1400602439,1801378464,-1285126011
