"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,23245586,-768389269,1032456112,1369184241,1596418302,-1679689369
2,1,0,1,10407,-397499351,-1097089132,880888087,-1763781631,1709145673,427093737
3,1,0,1,10407,2035528194,686388145,-89420338,351575190,357958613,-36341448
4,1,0,1,10407,-762627225,-2030627709,-1823074016,492543774,-1754768160,593831733
5,1,0,1,10407,-355860739,-1688668739,1149459278,-2135883212,2079160017,1258710684
6,1,0,1,10407,-1239398081,1358876519,-351414343,-1925706074,1100382497,1594983606
7,1,0,1,10407,2025768190,-1164543061,-1601114544,-509001962,-317957716,-1491818252
8,1,0,1,10407,1481349029,-571679962,-45591591,-1958268159,1427809458,-1951308937
9,1,0,1,10407,-817005833,-850255249,-1749211608,1533245424,-1208737220,-1640260831
10,1,0,1,10407,-835892988,304122932,1182332715,-1187067570,2067339220,124745958
1,2,0,1,10407,-848209928,-126075557,-617028836,-1427247589,344673351,-1511667404
2,2,0,1,10407,-518643489,-19094121,1555671711,1295256748,193597294,1240377067
3,2,0,1,10407,948951225,-969148372,-1467732557,-827394519,-319893538,983020324
4,2,0,1,10407,2028561612,-1419352632,-1166261983,1205733291,764324181,-2010632339
5,2,0,1,10407,-30886308,-2042828687,1425361154,-370723155,1439593665,-1256459358
6,2,0,1,10407,1968777552,2137118306,305269283,715852136,1821532485,-87332585
7,2,0,1,10407,-391657216,1943872296,-2076794833,1063165496,-821632208,1929999623
8,2,0,1,10407,-455805022,1961640850,603008837,-1413160807,-1759104440,-1018109734
9,2,0,1,10407,445452354,1148144743,-175251698,1120640181,1622649678,-1163794390
10,2,0,1,10407,-1259628668,-1084034589,1100935147,-803571763,-2129524488,-889424478
1,3,0,1,10407,-250248008,-1445364279,762939568,240048487,-1266930973,-1098267506
2,3,0,1,10407,999505581,408563685,-742854363,173134737,142735952,-1888806122
3,3,0,1,10407,-1312201431,-641975284,1015861855,-1224597884,1204638753,938993064
4,3,0,1,10407,621793713,-2096353133,943304583,-1830875231,519940956,1172941974
5,3,0,1,10407,953981627,-1363432667,1047818674,-1963832187,-1611440577,-533445057
6,3,0,1,10407,-616937271,-1788108964,2087291220,1097397691,1099920585,-456985424
7,3,0,1,10407,-608729674,-478227299,1452507487,1761954642,1402475079,-1870224902
8,3,0,1,10407,1871237230,1289694922,799955378,1969251120,-1335034576,766679356
9,3,0,1,10407,-2018035058,-143497197,905495934,779723376,-1549326314,-439927696
10,3,0,1,10407,153477111,-1775076301,1935139550,-62538308,-955142457,828307892
1,4,0,1,10407,-1198999958,637701768,1782862116,833862857,-1887957444,1036359112
2,4,0,1,10407,196962691,-874180457,1973261370,545646583,-1664525873,-1642664828
3,4,0,1,10407,-272186612,756067033,1438388840,-861906692,-1628465561,-1405560599
4,4,0,1,10407,244229733,-850242205,-804360560,-1674297535,840258302,-2088873845
5,4,0,1,10407,-2031920095,-37020159,-670719788,727252476,-342661832,477886425
6,4,0,1,10407,-1774915575,1034467935,-1702747359,211797473,766674980,-828070454
7,4,0,1,10407,-564343478,-1098901551,-255232289,101996016,-1527588576,-496373460
8,4,0,1,10407,-347576349,222276279,480289025,-1490779680,-1557438879,-984786807
9,4,0,1,10407,457687998,1537521240,-109733589,-180796241,-1754908517,2130511577
10,4,0,1,10407,56753010,-1593517798,-1145318078,136004598,-1913680936,1952445611
1,5,0,1,10407,255142794,134577985,1357677507,238875129,-425065788,1647498704
2,5,0,1,10407,-217542346,1942949331,-1161533564,-636580092,1239282706,1778208756
3,5,0,1,10407,68489096,-603154050,923689447,87051272,-2005446858,-1750695097
4,5,0,1,10407,-364032132,-1374849464,-608914123,1502625870,1468659209,1162084898
5,5,0,1,10407,205417814,1208552539,500236379,-622810188,1048195764,1238684365
6,5,0,1,10407,769221696,-1192594326,1061178493,-1789368921,1840762890,-621448123
7,5,0,1,10407,2043836905,-1377235583,-1672533521,-627153953,-1564421629,1018614663
8,5,0,1,10407,-1225161222,1058746977,406471974,817397767,-1164502448,-678490855
9,5,0,1,10407,-1370386174,-1801568874,1916678730,1379777149,2097200116,-600449618
10,5,0,1,10407,510609965,-1908866911,899336020,-334488897,675084016,-237737396
1,6,0,1,10407,48810653,-2004661985,1968825774,384314898,1768679313,2066611068
2,6,0,1,10407,30701612,1691430593,-1298809984,842864052,655984187,-978031406
3,6,0,1,10407,688306901,-1750917265,-834432344,-392620237,-1901846896,-722850206
4,6,0,1,10407,1706144767,180368635,-42766562,-1030904686,-133661892,-1511858042
5,6,0,1,10407,-242410785,-410033760,967219553,-1813831142,1120438281,1354351412
6,6,0,1,10407,1467811005,-624599151,590662848,1062233676,394526664,-1135162805
7,6,0,1,10407,1489225899,-394619033,2110335290,1781587045,354606525,-1172584960
8,6,0,1,10407,625465323,1031251214,1227387864,-1896822130,1091257610,-1237690746
9,6,0,1,10407,1010437599,941369133,-208867305,848073689,-688730058,-1217585386
10,6,0,1,10407,1867934627,1426779351,-2119226072,1486165834,109938561,1772585811
1,7,0,1,10407,-79088937,889260722,-1719530174,58631863,1097154852,-1094962041
2,7,0,1,10407,-197024211,-412682022,1578819644,633029136,277646184,-1003787320
3,7,0,1,10407,-662329995,-973358021,-555488839,-1304942767,-286257511,625860463
4,7,0,1,10407,-1559411584,1768958377,1029169740,-994991912,-1741855590,-730871247
5,7,0,1,10407,-683650072,1454464745,2013659770,-2133622744,736330567,-1220359879
6,7,0,1,10407,-257762543,922089403,-249000469,-2131010474,-533141355,257788439
7,7,0,1,10407,1431276921,902452792,2055426862,-876515301,-174423234,-2114453010
8,7,0,1,10407,1532688667,502776696,1813846990,875027734,2077306180,-1218183
9,7,0,1,10407,-919561125,779571132,-995434393,136484123,-1662623593,926907229
10,7,0,1,10407,1777218297,-1578230999,-1362501108,1243087036,-1127064294,837298648
1,8,0,1,10407,-361482927,1582812413,-1646888489,106909305,-989509272,-197374038
2,8,0,1,10407,443514596,1623304283,1755820821,-1308426332,398049324,2047359127
