"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-1621255737,-125157540,1263036589,1593416586,1448185731,-753102104
2,1,0,1,10407,-1871120920,1320978496,1273750117,-540172796,-667326287,1967189274
3,1,0,1,10407,-949920336,-1422713674,-96403059,1406874295,-268317971,1203489557
4,1,0,1,10407,-1120279068,-306898548,786463885,504344972,481567757,-1976558491
5,1,0,1,10407,-475876079,-70226658,-1072008190,655141423,-859920040,473281348
6,1,0,1,10407,-1713688778,530042250,732015790,-547820779,-542862549,212101774
7,1,0,1,10407,774589318,1648952388,1268285797,1219417552,-1521176085,136960022
8,1,0,1,10407,-1437685776,140017723,856534023,158134774,-333161879,-989853125
9,1,0,1,10407,-1997933684,-1540401676,-51621490,-1674117996,710388659,-114021543
10,1,0,1,10407,-1114879764,1032324872,-203049742,1629221385,1536515557,1171392287
1,2,0,1,10407,-368502512,1938749862,764793556,-1445896758,1716599405,1878445197
2,2,0,1,10407,-2818560,-36461678,275192464,-1205172065,-576897392,-407565683
3,2,0,1,10407,-397537153,2060256447,303487176,182758670,-1153128494,-238441370
4,2,0,1,10407,-485695081,2056381223,1299530568,296823197,2135581757,-1016155259
5,2,0,1,10407,-1526032531,-778014437,-759438350,1397892063,571727123,218872211
6,2,0,1,10407,-1145872948,719883046,1958976477,-381059532,-1780879927,-312000682
7,2,0,1,10407,-1920649752,-1446843604,1955768439,-1311148592,-165771748,1246296150
8,2,0,1,10407,1841260259,1099859786,-821576959,-956707529,-1164964014,1321604214
9,2,0,1,10407,-461238587,830602320,2020378070,-533468861,96214390,2066332693
10,2,0,1,10407,-854119381,-1751634630,597410920,939923418,101576516,-180333604
1,3,0,1,10407,-2068616631,1934903797,-1843712581,2036492708,-1696952102,2019828637
2,3,0,1,10407,250286680,-1335374700,-1557516080,-701005403,-1074006587,1278748800
3,3,0,1,10407,-715879186,748618552,-1130443828,1457738653,-1937606397,1162490452
4,3,0,1,10407,1163749296,1352876664,-232296787,1681448500,362515368,1270230822
5,3,0,1,10407,746268457,1322674186,-1086260140,1633406794,-498329921,668525174
6,3,0,1,10407,-123300190,920114784,-1677245802,-423764065,-558418944,-1659085137
7,3,0,1,10407,110351852,-533226008,1973856817,1399474351,-25513671,805791057
8,3,0,1,10407,915023810,983120845,-1055801815,-952395637,-1293211172,916579252
9,3,0,1,10407,-644383569,1067385564,-1304062958,-1233897334,-1383168655,1826733477
10,3,0,1,10407,1288770474,1988500916,1150890425,-256874411,1534153655,-635727950
1,4,0,1,10407,-1214723732,845941305,-1375108954,1867173533,-1805094363,498929538
2,4,0,1,10407,419928271,877012103,-1676956617,-1261435556,-815694143,-1578612442
3,4,0,1,10407,2095825677,-1065030900,70463378,1374479951,763524709,-1779838295
4,4,0,1,10407,2112855146,-419494352,2111120584,-795586249,-2068345414,576396142
5,4,0,1,10407,-625927623,-1006822661,1915074353,936625322,318143176,-1142044911
6,4,0,1,10407,-557413196,145261020,-1057450335,550576682,1130804581,-1802695426
7,4,0,1,10407,-1722567106,1780976960,1609701207,-279016341,-10118664,-1999698964
8,4,0,1,10407,-1247663004,1794390708,646483818,1337698302,-1883893618,-1545111566
9,4,0,1,10407,839951303,2035901359,-1324873098,1997290650,-298660867,-1979733225
10,4,0,1,10407,-730624577,-942063109,153800843,-1033671180,1302270069,754305304
1,5,0,1,10407,1183759,102243865,284054178,-1850920324,1312988620,2011721033
2,5,0,1,10407,1439780087,-103862572,-1338872530,-2091643418,-1032214909,-669244787
3,5,0,1,10407,33165765,368783892,-1568510468,547781174,1190828971,-290543781
4,5,0,1,10407,-1823679553,-1035390517,-527043468,-1328689877,1384013370,746865093
5,5,0,1,10407,1356811093,-880871686,603927881,-1420419999,-621605235,-1738123196
6,5,0,1,10407,1690109446,-1034231535,-622220261,-854308208,-1566172905,-1889270890
7,5,0,1,10407,-1751740890,695848615,235693871,-2088598683,1919427710,546632117
8,5,0,1,10407,-457492501,-660633238,1399024477,-1573966823,630227886,-691774336
9,5,0,1,10407,793000959,-1345838893,1807962333,1651656290,971263140,-1863588494
10,5,0,1,10407,2105096992,995609332,1262669397,566877446,805611344,1306888094
1,6,0,1,10407,-1181381734,-558676447,-186872042,-197931540,310075465,-648082988
2,6,0,1,10407,1426995453,-2032781777,-1919483665,-948415665,1693832772,1907582509
3,6,0,1,10407,-890668104,-1389107065,455742869,1595960001,-303252119,-1441664240
4,6,0,1,10407,367599418,440012348,78578907,183775928,758110963,1375242943
5,6,0,1,10407,-79029870,-548521076,188942184,1935695372,502929967,1831507103
6,6,0,1,10407,-1853991439,1370459323,1248601307,1915707735,-292936963,951474336
7,6,0,1,10407,-1023836401,887120674,-1108044162,-2134407894,-274739755,-1203668145
8,6,0,1,10407,755090617,-1905496974,-467614328,-1642003400,507302379,1804070903
9,6,0,1,10407,-674866534,-1640984234,-688214172,1598982667,-1528762035,-1084865180
10,6,0,1,10407,-463084320,-1616462820,-274749268,-352926112,1904054569,1898382488
1,7,0,1,10407,-1799307591,831291915,1740058180,-419436026,716097025,-958119974
2,7,0,1,10407,810304813,103598249,-1662640502,1829071715,-1668769129,-852937034
3,7,0,1,10407,969238290,744951315,-290801411,-1226949350,-247565008,-246860595
4,7,0,1,10407,409242395,-330026944,1238748670,2045764060,370186862,-1484506891
5,7,0,1,10407,-52851810,-363284581,-1449481264,1408350793,-1999660792,-1119674223
6,7,0,1,10407,-1246175431,-1858216438,214432354,1539245723,1765864711,-1054764367
7,7,0,1,10407,1278827163,1301068168,-529948297,-206722077,-198429627,-898985768
8,7,0,1,10407,626869625,1165866937,-260387228,-2001930353,1142021307,-2093417128
9,7,0,1,10407,1115825586,-1754432880,-42347940,-774099269,-155460263,1670231222
10,7,0,1,10407,-1141006046,1904071906,-679000084,2002102787,-172873381,-1212076176
1,8,0,1,10407,-1910418708,-935835592,1203188643,-1525611428,-1627264533,1489057346
2,8,0,1,10407,1026654207,1544437103,1632836723,483958909,-814021123,918009102
3,8,0,1,10407,660413130,-1739732076,1424462054,-1032974849,-719947314,-103521856
4,8,0,1,10407,545730291,592871549,489872942,651441595,-1128823282,947063336
5,8,0,1,10407,-65649551,1859273695,1179207805,-1767909632,-1522106892,-2075652212
6,8,0,1,10407,-806549850,606777134,79137692,-1055298180,1321177385,-560894742
7,8,0,1,10407,-1303086145,1515533595,1735746089,-1336879090,-939738466,1244676470
8,8,0,1,10407,-2134849775,767866683,506127334,676857621,59807117,-391907790
9,8,0,1,10407,477823059,-486741719,-1752497813,659026322,118111688,1589963900
10,8,0,1,10407,683255836,-1352668464,1783497151,642383866,1034898854,1716324709
1,9,0,1,10407,-881413523,-1618225077,-1312636655,-606622026,-927995829,-1668354217
2,9,0,1,10407,-350073987,407252039,-913813399,-1705845135,-941835290,566001052
