"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-584778881,-220080204,-830349531,-713453150,-1335830341,21630144
2,1,0,1,10407,228250548,565018349,-1818860491,1403874954,-1305537359,-584713371
3,1,0,1,10407,-1517386591,-421224056,1243868139,1757651921,-1278939441,-1596577712
4,1,0,1,10407,-668328835,1567172696,2104132529,-314857708,-519219461,-763886926
5,1,0,1,10407,1254881817,-2006673602,-1063922444,1974692871,-501834186,-119210488
6,1,0,1,10407,-1357381408,183348931,1841568128,1818159208,-1262317008,-32283952
7,1,0,1,10407,306204338,2061338768,1212227765,-2049629433,1955759898,1783484502
8,1,0,1,10407,1035133048,179711281,-2116946985,900192942,591925155,-1113301348
9,1,0,1,10407,638110780,-1953641210,1758949386,-2096906196,17382518,-1122630458
10,1,0,1,10407,-1328450551,-539877024,246360965,-358454860,-992345765,-1115547024
1,2,0,1,10407,500798311,-830310230,588745567,79330035,-561285903,345565068
2,2,0,1,10407,1798978061,-1119071368,554679292,-1604273036,428483504,328294840
3,2,0,1,10407,1643959443,75850506,333120832,-799175275,2095022449,1082016790
4,2,0,1,10407,1227518884,-484847193,-1099708876,-1877375692,955471935,1119831839
5,2,0,1,10407,-1462658893,-2016274989,-1727699195,1184954840,1133176039,-652385313
6,2,0,1,10407,89455754,74415920,-1570033647,-345575586,1527791784,-243561593
7,2,0,1,10407,-352286443,1125183564,-170553186,1089313019,1342586323,-1957063596
8,2,0,1,10407,281691407,2002340257,-1496696657,-843026145,-182294079,-282524996
9,2,0,1,10407,114510869,-431047713,-797404639,-1741518562,-575166056,1357749218
10,2,0,1,10407,-2055058205,-765173906,2007533944,-1512438435,1318065356,-435922093
1,3,0,1,10407,-94986434,-966183066,-1019365021,1603566267,-409121357,2050027931
2,3,0,1,10407,-2041079547,197723432,-1344676129,-109640537,-1340542210,-328783408
3,3,0,1,10407,-677192814,361577148,-1532856009,-784002229,1761310279,-1706353931
4,3,0,1,10407,-2101783462,-765384393,1780015862,122814778,292659,116868650
5,3,0,1,10407,842731728,1965941297,-212105222,1247410505,-547233488,-1103358018
6,3,0,1,10407,1245653857,-1486121791,1047134485,1019072241,-386491711,1360274428
