"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,1194870439,709758652,-436381555,1642861034,2027764323,1065470024
2,1,0,1,10407,519768430,91737700,-643397772,-170767932,1571902266,1611725624
3,1,0,1,10407,1862859209,-1946287945,381740882,-73374233,1307830742,-1578262322
4,1,0,1,10407,-726242794,-873763542,-1393665199,-1420927607,-1558912069,1826309068
5,1,0,1,10407,-69367303,862061559,-1459213956,871936502,-1141799721,1523380419
6,1,0,1,10407,-601481302,1845784271,1306491300,1994198665,-714910433,1597671159
7,1,0,1,10407,-1661117322,989273852,-834519388,-1329674963,586405198,329477180
8,1,0,1,10407,-1757856566,278112369,303784612,323725083,1929283951,-39978894
9,1,0,1,10407,754037107,-1927226312,990902288,-1518095728,779398241,-106281294
10,1,0,1,10407,-456713685,2145205771,-1242899258,-1993296474,2127622929,-91056539
1,2,0,1,10407,716573260,-1573757990,-148813537,-1781226680,-1147258959,1980501569
2,2,0,1,10407,1761564035,1817779864,-308796726,1143087533,-1479216578,-154550174
3,2,0,1,10407,-768864663,-752954273,-280580078,-1007148824,361567859,1835617677
4,2,0,1,10407,-448832012,-2044997290,-1021023969,-866052650,-1291021692,-1993603081
5,2,0,1,10407,1026241143,-777212791,1207607841,-2087619810,-864667086,-1901397334
6,2,0,1,10407,1444394981,-337658388,-658531222,-1475070766,-28725560,-1155811907
7,2,0,1,10407,683826889,2021066961,1121815480,-1598047627,-625067493,317247411
8,2,0,1,10407,1951943303,306732999,1027922815,-141200119,2082304684,1415059978
9,2,0,1,10407,1661225935,-1305408995,-1249271220,1086268662,274727331,-2137573563
10,2,0,1,10407,396368855,37456962,2127869999,1810147361,-1987371736,362637275
1,3,0,1,10407,-2131286854,-134784967,2100827256,-606727060,1314454367,1519040224
2,3,0,1,10407,109818942,-1826666768,1419953251,-1455602304,-1243739101,-421076560
3,3,0,1,10407,1498217287,-493802765,-1211779499,-2010960508,412445477,-1898394195
4,3,0,1,10407,-465333342,-1526204533,1660928628,-555117212,-1409486043,104970808
5,3,0,1,10407,289073454,1355948381,2114614031,-1170644122,1544531436,672043439
6,3,0,1,10407,-480132707,169480654,-1356993066,871346783,-1207183652,493220984
7,3,0,1,10407,254488285,-1581499015,1237719157,-1431455115,-1399540175,-176788273
8,3,0,1,10407,1608799962,-1028216684,-1618369255,-51843180,856696388,-533961597
9,3,0,1,10407,-161790848,-1816614119,-1256656415,-1563914126,325108504,138540805
10,3,0,1,10407,2127821734,1695619030,768689824,-757085428,-1346940713,823390515
1,4,0,1,10407,-1949693221,2097959443,534217936,-114741630,837921925,1324756941
2,4,0,1,10407,455027697,-1648382629,-281522920,-1945316368,1719272467,363142069
3,4,0,1,10407,-1180528690,-1802141016,-704603137,1197948060,-2020480125,806121429
4,4,0,1,10407,-787552615,-244288937,-142253965,2084466881,-2095550195,101160765
5,4,0,1,10407,894572230,-1773819578,143749772,-1137082097,-1086280431,-518723689
6,4,0,1,10407,-737600372,1517963745,-1119840599,85076847,-2130406610,-994226903
7,4,0,1,10407,1179037725,-1264697471,333742001,-1652455006,-626142285,-1552349416
8,4,0,1,10407,462694995,-1931129996,-1506426434,-207438711,-1146496973,-1040800548
9,4,0,1,10407,1534494629,1852893964,1072058382,-1474103137,-191935355,-984967287
10,4,0,1,10407,-1668600722,981035192,-1507911616,-758803303,-1053733876,1360865405
