"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-1252124465,476799172,-1767214859,-1087511246,1368789771,120573648
2,1,0,1,10407,643992938,1790593625,-661159184,843259392,785343127,-228627131
3,1,0,1,10407,-255744151,-1303435470,-616578751,-1282273651,-1702819037,-663582055
4,1,0,1,10407,315541123,278391621,171439889,-1501309276,304470373,115662860
5,1,0,1,10407,1429432926,631736432,-1786078068,-1195421616,686599412,-1742890098
6,1,0,1,10407,713635830,597772238,-933692670,553062937,-1642251966,351515338
7,1,0,1,10407,-1824727694,1493310571,-1858023391,-2141803483,-636240911,-1825738933
8,1,0,1,10407,-1735381701,-359053954,1141573217,204878646,-1430021226,-1090052230
9,1,0,1,10407,1431841302,1267509572,1567694167,-1019239775,483603549,-924382495
10,1,0,1,10407,-349562018,1846009488,1071950036,637723500,-415799804,1177626768
1,2,0,1,10407,-371956803,-1853803393,-830990951,-1933307502,-1712140477,-428080191
2,2,0,1,10407,-769601762,1055459948,484138525,476600288,-579126161,-1251051216
3,2,0,1,10407,1681601677,-1193681634,-1408686376,1732436457,513199327,-1926891856
4,2,0,1,10407,-1184247021,1838788302,144515878,-585724656,-1082533557,-331541717
5,2,0,1,10407,1269204844,1158660688,-1275845787,-1527910446,1345477727,-592461735
6,2,0,1,10407,-1914559854,1936348136,-939225502,307099836,852501217,-1902399706
7,2,0,1,10407,-82345470,715253104,750729330,-1937847633,-657566690,-364111133
8,2,0,1,10407,-1744170148,-1477760219,1014461259,-1208682011,-1581800120,-72483370
9,2,0,1,10407,1290503713,-930917355,-1198095039,-592104064,1049953438,-578259387
10,2,0,1,10407,-1761878969,1243136757,556429443,37451102,-1099966097,-1238615622
1,3,0,1,10407,-665560978,1486821314,-639089941,1633611627,1922139111,1736443741
2,3,0,1,10407,1263028784,843509258,1445917702,-1453250744,-150582366,-1329211648
3,3,0,1,10407,725874513,2051970881,-1744699010,1091788167,-1345585628,1124535915
4,3,0,1,10407,-1286979194,-280673029,-1582149120,320329445,1017839559,-306725027
5,3,0,1,10407,1022754677,1926978195,-1442329723,1870874321,-1687660090,1848602719
