"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-1504541776,-462199823,812336382,2103780711,-1303630212,-740719283
2,1,0,1,10407,-1543137777,1673085740,-567541137,2078738704,-1493169015,-2027538382
3,1,0,1,10407,1757982968,1914326104,1527088315,-802098219,-1306206011,2081375416
4,1,0,1,10407,155232108,826074519,1072175256,-263046166,-1138148944,-946170881
5,1,0,1,10407,1887895281,-223541603,-830089499,-1319096111,1637157555,2073025861
6,1,0,1,10407,790441614,1654529625,-552418238,1025492225,-2096625296,-592254084
7,1,0,1,10407,1112892017,1599342502,-151031706,-1311309670,398171082,-1820190067
8,1,0,1,10407,-1266776392,-407670564,828035436,1581729620,1843274459,1871572234
9,1,0,1,10407,1487216708,677588236,-1224486255,-660957444,1166147588,-1533228324
10,1,0,1,10407,1059683418,-453757201,145820616,1034824234,-1696635746,1900834490
1,2,0,1,10407,-45005856,-87076231,324054323,-736300899,340807189,-870161237
2,2,0,1,10407,-131257968,-2008271774,1565526149,-977673241,-766966737,-480943944
3,2,0,1,10407,-1964803953,1978195108,-938372752,-1287983929,2029086290,-1912109584
4,2,0,1,10407,-1747863170,-1540532912,-1219284279,-313773354,187686,497286744
5,2,0,1,10407,-1063031306,-155628455,-1687154522,-1341296180,856018835,1398965245
6,2,0,1,10407,446033596,903632473,-99629231,-62933370,-1566631677,2123270848
7,2,0,1,10407,-2086867514,1353029949,1625432819,1334220383,-1132795836,-413065611
8,2,0,1,10407,-91871316,339681892,1682444020,1340281376,-97946653,-28575123
9,2,0,1,10407,-1300762531,-368305806,1847191820,-1683445485,473838592,1606328137
10,2,0,1,10407,-1298761648,-816084830,1648423420,-1562582625,-1957070488,-1937542741
1,3,0,1,10407,-208329497,-1797604268,1142026480,1152204443,-1842506454,1559346342
2,3,0,1,10407,-460377098,2014266863,-1301308498,-2026354331,91542652,-1642773687
3,3,0,1,10407,1264228311,247519978,-236043395,2119544604,1407871078,1334458444
4,3,0,1,10407,-1610506359,-2008640224,-1112237446,730106238,-1811821068,-775185561
5,3,0,1,10407,141033979,468751400,-1692398812,-2044325692,-499795066,356140534
6,3,0,1,10407,-1479794599,358505379,-1405459543,1314645127,1677616130,-770018503
7,3,0,1,10407,1830029297,-1084567972,-80841339,-2021204061,-1503596233,1304684354
8,3,0,1,10407,1629892183,650042880,-1852392458,-106198381,-558275899,-1598871213
9,3,0,1,10407,1457311250,-214596767,1489759001,-1033883476,9804569,827385121
10,3,0,1,10407,709832772,-669347162,208785499,2083247530,1752792495,554740248
1,4,0,1,10407,363052004,586038007,1123490337,971647220,-1150142924,-1367976698
2,4,0,1,10407,-1310751257,147230352,602350325,-1358203409,-1212101244,942915537
3,4,0,1,10407,1679957749,1292208966,1392307581,1622864054,-655901898,1488952749
4,4,0,1,10407,-1248283040,898572524,1381138837,2081680923,-228197122,483475735
5,4,0,1,10407,1649837132,-92455637,-209416850,-1059851308,948289329,667672917
6,4,0,1,10407,-453365416,-249630401,313860922,1466299419,18709221,1860059249
7,4,0,1,10407,1277744818,384384762,236144938,219622747,1125765829,1254614031
8,4,0,1,10407,-1944665779,351756284,864161409,-587875296,-530248529,-124869715
9,4,0,1,10407,1908499108,-1077887693,571985297,1396076060,-1247225393,-1925834615
10,4,0,1,10407,1369615898,730683028,1241985488,-740212435,730575246,-453856730
1,5,0,1,10407,-902094077,637644965,749879411,-811813938,-262550729,608187311
2,5,0,1,10407,-705616752,1128812793,-180199940,2125567623,1621118841,952480496
3,5,0,1,10407,-1640238356,-1597515543,-126893976,1424623116,-575939944,132747687
4,5,0,1,10407,1604475737,1585474673,-270384502,-1284879779,-220947336,987611032
5,5,0,1,10407,-1579169515,1891818530,276354501,-420365595,1091113042,1440290330
6,5,0,1,10407,-1329546158,-2127027090,1270744004,10856889,2120607182,-2130850298
7,5,0,1,10407,981490303,1312593747,-663334396,1906749390,-1497234360,1459715811
8,5,0,1,10407,-848826929,-239963300,1969722637,-912686529,-214562661,407659746
9,5,0,1,10407,-1776707763,1925094605,1547292028,-1291331418,-1515209466,2019366033
10,5,0,1,10407,2127659437,1135662238,1864046007,-1198326639,-624460624,-57196184
1,6,0,1,10407,-313715639,2007308194,86304335,-1010179021,1960054908,1984985216
