"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,1613988830,718331591,-1017544612,2056025517,-1172241270,-1103780733
2,1,0,1,10407,-1829869294,368783597,111343968,-1132508447,-1776296604,1615355728
3,1,0,1,10407,-1614471251,1768503829,566541661,1846626227,1666056387,-734706540
4,1,0,1,10407,-456448646,-572116547,-30446549,287346671,-1477143135,1981965752
5,1,0,1,10407,1546269614,-2080194628,-367606283,1304463677,1888015413,-1484208740
6,1,0,1,10407,1258962223,-1678042480,-38690769,-1624429128,155022340,1147231561
7,1,0,1,10407,651220764,708918543,-692208633,1811758560,1092200686,-62238299
8,1,0,1,10407,479239960,187238401,238780002,240972418,-1409857812,-640177368
9,1,0,1,10407,-2025544550,-2100056972,-991586097,-505837221,1560631652,-1995424176
10,1,0,1,10407,-1927842931,135695147,-920259117,-1264056003,213268690,632549696
1,2,0,1,10407,-1791451637,2136534754,433602832,1264029574,1757282942,-1112627810
2,2,0,1,10407,572353615,868113250,-805094749,1539303862,1649171659,1607239644
3,2,0,1,10407,-483600156,1894920965,850872796,523770437,-983413258,2101822672
4,2,0,1,10407,1844395468,-426831536,-1378882691,1867631340,1401993123,-556889768
5,2,0,1,10407,-334186050,-2114169996,-1601548557,-924064489,49792070,1869090999
6,2,0,1,10407,1761167785,-794756057,56933531,-729708599,-346188647,-1159399536
7,2,0,1,10407,664824708,-937789809,336232437,1907455122,1699295406,-1909055601
8,2,0,1,10407,1405190921,1093341935,839583801,1925371324,2008368980,1775707778
9,2,0,1,10407,1958501345,196056608,-348737561,1489699746,93377416,-193527878
10,2,0,1,10407,-889541290,382430311,-1732401529,1047555534,558042059,1650681002
1,3,0,1,10407,1164822037,1532253931,1360786308,110577677,-728978867,476532655
2,3,0,1,10407,-1133945110,2076044844,-1231271172,-1432087077,734552341,-1353683857
3,3,0,1,10407,952363422,1417832811,-1241239506,-1114448290,-1535662208,1462669212
4,3,0,1,10407,-995132778,-499031501,-303428781,-534562451,-697071979,-1549859446
5,3,0,1,10407,1745371132,-1361554261,-1626069466,1737871410,-369145490,1571236948
6,3,0,1,10407,312788317,-1871241326,1639993811,-1332237815,758190727,1520697660
7,3,0,1,10407,1229799872,-814256324,400910113,87227297,1476930763,918928511
8,3,0,1,10407,320013810,1690898816,-632482514,133329706,-362241999,-336241992
9,3,0,1,10407,-1355796076,994696588,-606504861,796010781,904598189,850027151
10,3,0,1,10407,33769189,157853158,-53758027,1694545080,1509560675,-315441139
1,4,0,1,10407,228993549,-1692179007,2072776917,325702486,1428050882,-2067493689
2,4,0,1,10407,1874675832,-480696793,-263561206,-44743382,-938319116,719216721
3,4,0,1,10407,-773299390,-1241558592,-1691336532,-64373126,-466442599,-1913122897
4,4,0,1,10407,-201782082,-1709186171,1547026684,124528509,538452174,506887605
5,4,0,1,10407,-699721695,505517846,-1102616777,1349077209,-1805413510,-459567850
6,4,0,1,10407,1231701359,209739951,1918208907,1757235988,-1007058919,548001441
7,4,0,1,10407,650489008,1929303448,237612055,23872963,192194664,1695876966
8,4,0,1,10407,-1247680341,1550593145,-1068172202,-1630048019,501059133,-1474023717
9,4,0,1,10407,-1621385075,-1510393146,-1613697749,1763486381,1545106257,-1268262652
10,4,0,1,10407,1899427440,-115221496,-994748669,-204829113,1034538459,-243980580
1,5,0,1,10407,1582495295,1604628968,1231368457,1272854953,-1564921217,552570172
2,5,0,1,10407,-767389873,1922284812,1572304875,1000595517,-914880489,-889094540
3,5,0,1,10407,46387486,-1611328385,-657782862,237009002,-1563141298,-868736625
4,5,0,1,10407,1185889985,724534007,-1589755838,1134374926,-953338061,-1686061637
5,5,0,1,10407,-1451600127,-1133400990,1516127046,-1588546416,-656800191,-1833977160
6,5,0,1,10407,1851726242,292405966,-1487779118,1160798161,-1879264402,1656737265
7,5,0,1,10407,1942726750,-608570251,-1969002086,-952051627,1027570471,605654821
8,5,0,1,10407,-703781344,-791355472,1123526510,630596649,-1300647349,-1372788627
9,5,0,1,10407,-2077705453,-2133270250,-1485602425,2055849172,186483784,-813481600
10,5,0,1,10407,763340478,-1024807394,1710378192,486600873,1232861308,-1099506505
1,6,0,1,10407,858123079,1174643105,-41691043,631099899,455822872,-495951414
2,6,0,1,10407,1089397467,-587987503,-2133635640,1639331067,-1759719900,1124967123
3,6,0,1,10407,-2142514177,916240451,-649947382,-500473618,1400206952,1695288924
4,6,0,1,10407,-1261399561,-814590335,-88873489,1856102690,239547117,-1756288142
5,6,0,1,10407,-273692105,42560543,-215810749,1899181969,299378531,-93730986
6,6,0,1,10407,-1545001533,1537254668,1689860107,-1869108492,256358438,2097814957
7,6,0,1,10407,-322379440,1088619264,387000600,910500673,821694159,341679163
8,6,0,1,10407,1291982227,1042272308,-1149015610,-958208884,-1337790447,711926004
9,6,0,1,10407,2177139,-365166283,113313640,1520109709,-1470373944,-352778739
10,6,0,1,10407,-660537800,696634648,524398633,1305316464,2105260846,1390864714
1,7,0,1,10407,-548942164,-645360010,1223563515,760305515,-398191997,-1277722467
2,7,0,1,10407,-1744480001,-247834642,-1706308682,783341552,-1666884901,-1730689174
3,7,0,1,10407,-204399116,-274747456,210763587,-302978884,-568214237,1855627816
4,7,0,1,10407,281561333,1612807488,357876781,1796398064,602432288,-1726601737
5,7,0,1,10407,-374479182,-1545748105,-1699983535,-1807547819,-1972952488,2053167442
6,7,0,1,10407,1361242862,-1430992284,-1936829703,734388347,-223059833,-1446274925
7,7,0,1,10407,-822919652,587739939,-248499911,2104936262,-1301864313,329449221
8,7,0,1,10407,-2017989691,1317743473,2036269629,2030271820,1950095455,-944227236
9,7,0,1,10407,1536946759,451005427,-1958723643,346333601,1948209110,-1614218665
10,7,0,1,10407,229247108,743412389,-508327732,549079171,-233010215,-1275615810
1,8,0,1,10407,-216070300,-880203937,710076854,1066754691,778091220,-920559929
2,8,0,1,10407,1043939544,-1461724002,1033602737,-1886198255,453568933,115090223
3,8,0,1,10407,-1669630973,76822552,1226063020,-1620578819,-1041364501,-588300403
4,8,0,1,10407,1048833508,888682981,1639650208,1818101026,-677061717,1495143179
5,8,0,1,10407,1623818386,1729494079,465666754,-52679429,1471803106,-1661764799
6,8,0,1,10407,-1253205829,1739784110,-1878626443,1818325576,418168995,570323807
7,8,0,1,10407,-660248001,-1891865743,548612334,-1353859156,-1650190399,381615080
8,8,0,1,10407,1722059408,1682722195,1679651873,1157041352,1847096050,1980867380
9,8,0,1,10407,-271977546,-139163108,22391789,-1933464115,-908555540,-2145047803
10,8,0,1,10407,-624363092,-1250216191,380572998,2077640996,1675367916,-299591084
1,9,0,1,10407,940612232,-487199002,668793661,-855448900,2133314612,265978047
2,9,0,1,10407,1710843965,1329583274,-1746753919,1471115631,-2105410479,471168063
3,9,0,1,10407,1946523213,-1868887518,1825266883,-594409184,-441036038,654037449
