"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-1970737586,-770782601,-1063834548,312104157,281161210,1976468275
2,1,0,1,10407,-1270190626,792620132,-959620830,-1084388982,826587011,213290873
3,1,0,1,10407,1443032545,-1721868281,-1341502195,786700114,1583556932,211368313
4,1,0,1,10407,1839673834,-890431541,177050047,1006428959,-1211127235,948073154
5,1,0,1,10407,1354959603,-1370683001,-989714120,1137488092,1284895067,153604562
6,1,0,1,10407,1394585400,1194313104,1152963177,2143789969,-1643355711,-251038963
7,1,0,1,10407,-1541750221,23738058,1262018354,-1697904070,130557815,1691935524
8,1,0,1,10407,-245442600,366239910,1159717613,-429002061,2047301270,-362619014
9,1,0,1,10407,817500188,-2079180827,1710248580,-930295451,2107118572,-311067158
10,1,0,1,10407,1224670981,879611677,646430055,-4892792,1810727654,-1650822416
1,2,0,1,10407,-827408392,-1533715239,-835010811,484620482,-94913597,-273755010
2,2,0,1,10407,489027378,-1879012537,274006020,-350069771,-134704245,-681386291
3,2,0,1,10407,-1211211722,-1126199508,-923931075,-225469870,-992221964,-2002546164
4,2,0,1,10407,-1417450048,-1970907983,-1706762689,1872253222,232856176,-882409036
5,2,0,1,10407,-1355123923,-1620094948,901924349,-857495964,2096040157,-1469483436
6,2,0,1,10407,803348697,80906538,2048387639,2092563214,-776330673,811381194
7,2,0,1,10407,-409920623,83586282,-992795527,1255751912,307282801,244221915
8,2,0,1,10407,283948517,705495487,981046045,-1290310757,4848457,-1157944388
9,2,0,1,10407,-43245610,1920132767,-850288103,-32613273,78737835,-1750195946
10,2,0,1,10407,523074182,514849615,-2101373793,-764530782,-930401551,1447312741
1,3,0,1,10407,-612369556,607421797,1664368206,-471617733,718961298,-243295375
2,3,0,1,10407,-1022830167,112354841,206181146,1510079195,-1472027279,-220961749
3,3,0,1,10407,-2005629296,-574604665,301534957,-331575100,-1479051358,-1032042218
4,3,0,1,10407,-1844062565,2014740615,118331480,-348831601,1680873401,209145964
5,3,0,1,10407,-1747410985,-1957098926,-1101143957,-1463698616,1231350621,940537987
6,3,0,1,10407,-1046906642,1739655715,1048279740,-1868737471,-635462268,118106974
7,3,0,1,10407,105239569,526264064,-673801034,-2071086780,-732833163,-1633577159
8,3,0,1,10407,-381474778,1079959939,-1181581398,-417231311,1985852794,2132974581
9,3,0,1,10407,-1163576925,175565417,-649883418,362027611,-1868229054,1519058626
10,3,0,1,10407,1179239950,-1508480900,-1368121099,-549936661,-1749145598,646451354
1,4,0,1,10407,-1550851421,-1791408194,-398560533,387708185,-41173117,1998162046
2,4,0,1,10407,-2100316962,-1189070322,355879439,-801816057,-1408750489,1318822131
3,4,0,1,10407,1468822487,1960185190,1877864154,-1492116509,-706648945,590730214
4,4,0,1,10407,1995852722,877043287,-1439413768,-379625917,256496857,-1217898687
5,4,0,1,10407,-1176750628,1649799294,1845989471,-1238693130,-1232420037,-934587494
6,4,0,1,10407,791443264,1866290923,1340376908,1327468622,-528985616,1104722798
7,4,0,1,10407,-1470597080,-187301037,-1508297933,-555512441,233152193,849855498
8,4,0,1,10407,-2082895642,138235114,1909629651,-831925795,-63600676,1040182080
9,4,0,1,10407,2082740565,-1835020651,-500733027,-1203803188,546175838,-1331472022
10,4,0,1,10407,2082066066,-315838560,303838005,-1201266110,-757524277,472605819
1,5,0,1,10407,1951715727,-994278155,-2064835004,-1337755894,-1871947943,-765322799
2,5,0,1,10407,1613740001,1537835925,2036728463,1603082913,1328781243,1748312784
3,5,0,1,10407,-1154543015,-1070373395,-1056510246,222856830,1929502254,-193701726
4,5,0,1,10407,-543910683,909063579,-1281672190,-1078751124,-1358155393,213692920
5,5,0,1,10407,-962546675,-1637531943,-124927093,1854542339,1028848864,-1242003882
6,5,0,1,10407,1752771215,-1069706512,-46198067,1496084592,-1746528805,1796839131
7,5,0,1,10407,1269502343,-277818972,-928024437,-204484989,1224299158,-1618767697
8,5,0,1,10407,268846954,-713301167,1806351428,791953725,-276413331,-731002714
9,5,0,1,10407,1535850090,7612202,1234639247,1785755639,-2062843771,1943218167
10,5,0,1,10407,-557073698,-1490956909,-1527578606,-606449276,822538296,54982
1,6,0,1,10407,1819980675,-2017393385,-1527178850,337529775,-219034917,-548828388
2,6,0,1,10407,529513987,1256635301,1057445698,1349413552,-819783235,1207914854
3,6,0,1,10407,-846430127,-322271426,495127801,-417379634,-1928888154,-1542598375
4,6,0,1,10407,1166567219,-435817238,1796673037,-467507342,-410497523,-1345162413
5,6,0,1,10407,-2040302095,-345703107,519733791,934459117,-314361797,-1927354483
6,6,0,1,10407,-1728342917,150196915,-1775228600,230428162,1747053018,608081451
7,6,0,1,10407,-778278644,1821393028,-396243146,-851075117,1146389205,1685054039
8,6,0,1,10407,-1565373201,-1853446653,-1190837956,-1247010129,1715654862,93466789
9,6,0,1,10407,-110311905,1054950109,251731718,-956515173,-265527893,-774014488
10,6,0,1,10407,-1879830381,35077408,832321130,1889911106,1570104475,1689736433
1,7,0,1,10407,-2093358168,-1147810197,1922458664,-1218482695,1271603279,1204527177
2,7,0,1,10407,-678256278,-1024140222,635707112,82541291,-876326503,178027906
3,7,0,1,10407,2147427107,556084151,1930557740,779154024,1846017537,4613878
4,7,0,1,10407,1110857093,-1063866793,1635384508,1313351788,-1708021336,1393382077
5,7,0,1,10407,277209463,143071380,-939047585,-1140018870,1277911917,-89424377
6,7,0,1,10407,732878973,-358900725,1583268806,344327565,1654987210,-806397432
7,7,0,1,10407,-1920307267,-1998443081,-1063940858,-860554867,127856631,-1126470916
8,7,0,1,10407,1052139781,-1597865372,-154420116,803767211,-506848705,-378749910
9,7,0,1,10407,1697005921,436413167,300789870,348151392,-862724216,1202231728
10,7,0,1,10407,-427263252,1456893799,1852302514,797358741,-225030484,-1339001627
1,8,0,1,10407,1036045456,-2081582341,-52450819,715376606,606227444,1377334606
2,8,0,1,10407,1107863607,-124008520,-1531060887,1282919538,125822560,-1609636906
3,8,0,1,10407,-581445461,-1740884607,-1825434707,-2032265554,1090428546,-1155966449
4,8,0,1,10407,-2143834837,546455178,-176406991,1857183046,1724867121,-1528191566
5,8,0,1,10407,-1276120004,-753839799,-1667188463,-1228409652,286685225,1819126549
6,8,0,1,10407,-183130084,-1873226648,-1365495697,1781489754,563972423,-1789177512
7,8,0,1,10407,1832131902,1296498112,315628298,1882400210,-446655608,-1883239018
8,8,0,1,10407,1319994850,-181890121,-830674434,-1578154712,71255754,-392207542
9,8,0,1,10407,2106352137,-590137258,776418564,407736557,1524851725,202319818
10,8,0,1,10407,-1849201197,-1118647429,-128024231,354854532,-890056180,-972380473
1,9,0,1,10407,-776379675,1900848251,1830094433,-1533747028,485853551,492791679
2,9,0,1,10407,379199138,-1795969389,1464361674,-72463822,72759204,-1943640653
3,9,0,1,10407,395054236,-1348700042,1903655949,658970630,172256195,339077285
4,9,0,1,10407,601280667,1783791857,-382679346,-1045135473,1217297222,1004056029
5,9,0,1,10407,1309985521,2010064060,596212463,2138849614,-1279175298,-1330059491
