"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-880720217,-842854724,-1146201971,2108232170,1211513443,-825833400
2,1,0,1,10407,254454804,-1687447113,-265983926,2027251320,1033675864,2105581219
3,1,0,1,10407,-1444260223,2044513196,-1520134698,-1590530783,316848049,593664038
4,1,0,1,10407,-695794902,1443197641,2064502557,-2123666696,1391656357,1573343098
5,1,0,1,10407,816155593,-1812835859,-842389810,-1361643376,117012141,133761987
6,1,0,1,10407,110939486,-303743203,-1211739403,-2026933251,1687683543,543589680
7,1,0,1,10407,-1470393668,-792881389,-556725133,-420700412,1111762163,-1758743814
8,1,0,1,10407,1413128941,-884408605,-1454844161,-2064274347,16314573,1347205073
9,1,0,1,10407,-1703711721,-1346913983,1503982430,-473622204,-215867054,-1585290240
10,1,0,1,10407,457116409,1080271481,398046820,-1347845706,-1904997618,1961889977
1,2,0,1,10407,-1342797558,-60531215,1964219725,-200554565,1891648774,-1175352370
2,2,0,1,10407,-499989509,-630010944,1816842217,-2077921254,-250994277,-1360152825
3,2,0,1,10407,135814754,-885394841,-1027665076,16853487,416925452,670770221
4,2,0,1,10407,124831686,1944390985,724342627,300657908,225462519,-989032591
5,2,0,1,10407,489604800,676263487,-1396528102,998640462,-1339077902,1586054995
6,2,0,1,10407,-277249068,1134959508,-1335439357,1915013170,2040264885,-901081080
7,2,0,1,10407,-297212188,-2059245060,-38154104,-422248062,-945348517,2092038595
8,2,0,1,10407,-862668639,190772585,732451490,-1768710529,-1916580042,-2052352731
9,2,0,1,10407,1780476424,-382621486,565609906,-757016273,1787945695,1003526229
10,2,0,1,10407,-1570157364,-150811358,-1867511638,918864808,-1985312655,-511105780
1,3,0,1,10407,-1417507297,-1816187730,776365147,2057478673,640392241,200971376
2,3,0,1,10407,-1564562091,111409419,-1969023951,197332911,-1377732972,1476547867
3,3,0,1,10407,1827903675,1696918681,603787245,-1845357974,-949738540,-674365268
4,3,0,1,10407,1454282788,846968209,1705066646,1568082824,1771650129,202179291
5,3,0,1,10407,1875161932,1459623555,-1800667605,1245737709,-279087550,2143922446
6,3,0,1,10407,429681126,-1216146995,382231631,-1157114399,-1679144680,-1718143466
7,3,0,1,10407,-1365513659,1846421425,1976217108,202877540,1312337045,-1803397724
8,3,0,1,10407,1050076106,1831226635,-1776437970,464898651,-646255002,1418388678
9,3,0,1,10407,1421978839,-1969568458,1260206015,1647613287,1730458514,-689169906
10,3,0,1,10407,241866744,1550645061,775636588,-1447929283,1454589393,-2040681688
1,4,0,1,10407,1066607791,-1137797219,-450717699,351298668,1161421486,-639625514
2,4,0,1,10407,-711042940,1329964869,750827404,1273350749,-596019556,-442650832
3,4,0,1,10407,772428544,-300191090,-1265189282,2026241410,737984077,-2071092956
4,4,0,1,10407,-836774887,-1655835842,-1449512857,1727957576,-227251434,-74662467
5,4,0,1,10407,336234485,1465849803,1521879814,44116488,1713710389,170414109
6,4,0,1,10407,-791399251,1036254779,-557442963,-1936618430,417664321,397564186
