"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-461374593,1975572404,-300622043,-1791979102,-2132027205,261688512
2,1,0,1,10407,-1127537517,1415974860,-1954703722,1721854069,16372322,1705466830
3,1,0,1,10407,-1479722335,411719087,1175393009,-950707557,2101350524,833223616
4,1,0,1,10407,757097810,1669463792,-62837860,1630768649,-8107579,2035928438
5,1,0,1,10407,-531450360,-53613202,-482087387,1782928710,982427837,1018274528
6,1,0,1,10407,1726071536,-1486534583,614468504,-1029698467,-1246313090,1881220371
7,1,0,1,10407,1087503501,286121045,1128181427,1963893818,2050280619,1657450704
8,1,0,1,10407,-191417848,914179360,1690647431,-415210751,-1921985280,-1463604220
9,1,0,1,10407,-230945712,-854440058,-1275652281,-527046949,-1480868419,235885080
10,1,0,1,10407,-1098275795,864475703,1131892538,-1660014016,-1893168836,-1659517069
1,2,0,1,10407,-1809291710,307583743,-2045924411,-955693217,-1524771439,1350205980
2,2,0,1,10407,1992362595,823083815,-600540303,-1703440511,-890872883,-1045993070
3,2,0,1,10407,1781426900,-190778206,-1484516994,-2008427575,-1142622789,507363786
4,2,0,1,10407,-1983405729,-154598664,650452502,1617685829,-315851018,-854819908
5,2,0,1,10407,738807105,-994491396,-259647266,1324657868,-2029386534,1146902561
6,2,0,1,10407,-1370358626,275761210,1985457509,-1529544269,-389280926,-1952380495
7,2,0,1,10407,-1663506437,-1327071768,-1487468080,-1047391775,-2080228256,1645857002
8,2,0,1,10407,-864813913,-698217172,-58449862,-347472393,-2057842438,758958062
9,2,0,1,10407,-1403152668,1543166423,-423694958,-1476584580,-1530767857,367069308
10,2,0,1,10407,514167755,916854616,-980526466,-1803352631,682416380,-1276436434
1,3,0,1,10407,453905458,-988908430,1055166779,278676006,-1579292117,-826203728
2,3,0,1,10407,1784754609,1422483502,1531394336,-227274936,-1143672572,-581782971
3,3,0,1,10407,178771960,-1990894629,-1837249919,-1934280931,999852637,-1776160519
4,3,0,1,10407,1563992833,-842204743,-979389690,-324144220,1942713646,-1292539937
5,3,0,1,10407,-1027862131,-1766088564,-484623817,-1729200822,137583547,1008431693
6,3,0,1,10407,2091459116,1624719229,-133083738,1054207826,1031445926,2072065472
7,3,0,1,10407,1415832534,1014059071,912187780,-1534004568,-866163756,-877138939
8,3,0,1,10407,990038690,-2056710792,-1388777060,1132673253,743847661,-222693990
9,3,0,1,10407,-1404678157,2116935114,223991259,-93779082,359463913,-1913220873
10,3,0,1,10407,-771563045,1225564476,-1755188094,482247352,-382527997,1147609993
1,4,0,1,10407,1135936001,1632146987,-521659968,2035383964,1820702994,-1114347251
2,4,0,1,10407,-1953449305,957526885,-735609239,-2101717711,1456316548,1020093225
3,4,0,1,10407,-314308084,143947032,1655500906,-1734067282,1298111504,-1039403889
4,4,0,1,10407,1213864649,-526034563,-517564194,-1724374582,1937805422,1783012614
5,4,0,1,10407,-774606812,-1799795958,1741578061,1488018382,51872879,1487081420
6,4,0,1,10407,302527311,-842053262,1631556261,-1769864478,1161004317,573909563
7,4,0,1,10407,231127182,-1281078529,264792674,-1643458075,544130569,1383505801
8,4,0,1,10407,274584976,1197723891,-1468231983,1619199205,350237611,2090500401
9,4,0,1,10407,-1797461884,-296145964,87292961,1451535451,403448720,-78328921
10,4,0,1,10407,-2076327694,1755820871,2136561480,-479645344,-1650313688,-847581042
1,5,0,1,10407,-1022403449,-1388447161,1155319808,1092023221,1316800868,-243074977
2,5,0,1,10407,-289267598,-428061577,825963280,613356792,1594454795,19722044
3,5,0,1,10407,-1862971727,-1051080072,118749945,-1533175252,254783959,798554888
4,5,0,1,10407,602293506,1802090741,-497519172,-1856955189,-1383275043,598192953
5,5,0,1,10407,1167933669,736019030,392714422,642661210,-914252219,-1641995534
6,5,0,1,10407,-1518290331,-1845890066,167363738,1347359817,335938459,1102523065
7,5,0,1,10407,1136531027,-360878901,1855392172,1219837401,-179143236,80629806
8,5,0,1,10407,-2121176490,349769822,-1447104782,-823399493,-350276297,-453192067
9,5,0,1,10407,-1999731564,-17608092,-331780243,1926671480,1011952228,1061966410
10,5,0,1,10407,1691034302,206284351,193402054,-2011529995,345750879,-1531387826
1,6,0,1,10407,1283873022,-2118465859,-816833871,-267784165,147109282,-423946888
2,6,0,1,10407,-120267045,-1241828602,-728713076,-1103569468,-20587029,236555702
3,6,0,1,10407,803069058,710442135,-1882260623,-2024948907,1102182536,-603203134
4,6,0,1,10407,-1291528372,1363344010,-312486025,914566558,20503042,-1743090768
