"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-1372610203,-2000986398,1623094523,-1720751104,-222987263,245455310
2,1,0,1,10407,-1315189779,1165489895,27421251,-70751305,962497539,-1442807679
3,1,0,1,10407,-2071290345,1019817292,-796396327,-322233792,-1663692741,2077982770
4,1,0,1,10407,686389335,-1842204074,1381195759,998450587,-1727708174,933595382
5,1,0,1,10407,-934842509,-2053392576,2021424506,-610297262,1061828225,1276947568
6,1,0,1,10407,1215041804,123545224,-1121871671,1020487756,450613322,1729358120
7,1,0,1,10407,-1131743169,-1073433862,-1400533525,339368224,2033795458,-1647147531
8,1,0,1,10407,-1193483668,-974860739,631424182,-1985602823,-1623197638,-854402343
9,1,0,1,10407,-283114627,-1337908941,1706542494,1115707588,1220588060,1999823540
10,1,0,1,10407,-567365643,1743080528,-930903743,413156884,1980233092,397900931
1,2,0,1,10407,1402552847,-1697669856,-1309840551,297589564,157892378,1154283552
2,2,0,1,10407,-1616902688,-1774116058,491811532,-381953945,-628939631,649120995
3,2,0,1,10407,-355911817,-1281304069,-1048391909,-1042968517,1350622243,-1848524592
4,2,0,1,10407,615197752,-1244817157,-614323950,908505287,-1301705978,1148116724
5,2,0,1,10407,-560425069,2037889745,-2099646764,1630543850,467879266,246764845
6,2,0,1,10407,-1434306264,-487357870,789940758,1745284779,78520586,-978355327
7,2,0,1,10407,340748219,484874722,506060515,1312754795,-366568644,1317524229
8,2,0,1,10407,-842500396,-1722212236,-1194736559,921236387,1041013470,1399131615
9,2,0,1,10407,-1888789470,-1799526700,-1665517088,1060448413,-2119314638,-1308614539
10,2,0,1,10407,-222712025,-1294249201,-1372469162,-713085808,-2115445098,-324244316
1,3,0,1,10407,-1729322148,-427962252,1701258897,-1613182670,-452034818,-2009210364
2,3,0,1,10407,-325238277,-685800711,-1224111839,-1660017971,-1061002169,703302200
3,3,0,1,10407,1210727121,32140386,619276636,1785805048,-425544103,-377490025
4,3,0,1,10407,-1108975068,-347356899,-1232046679,1904147629,685829352,-1128991433
5,3,0,1,10407,-438139954,969037908,-1800625282,1185316147,1308774680,1104894043
6,3,0,1,10407,-1910581771,1277515764,-636874904,1359834735,549256072,1515365599
7,3,0,1,10407,572332396,-70956228,121972143,445348106,-2102094676,-325634092
8,3,0,1,10407,1959836705,-337413183,1372067224,-2122540588,486898890,647477312
9,3,0,1,10407,-1932035356,-628781616,1066709213,463566226,-756526994,-946786723
10,3,0,1,10407,1598720899,-1945130040,139756922,-1748294019,-1769291283,1709011340
1,4,0,1,10407,-1270817402,2121602739,-2103018355,1346412494,-1203211784,-117951620
2,4,0,1,10407,1803424117,-456705370,-639623347,1649493944,1711592823,1868717001
3,4,0,1,10407,132810806,1208447923,1614182373,1554169028,-916682341,141196037
4,4,0,1,10407,1254097339,1053149126,1296991521,1657982669,580713338,996668807
5,4,0,1,10407,-932086770,704787425,-383670655,-1072373379,-1344624097,1393855064
6,4,0,1,10407,220417362,-1481981113,-988578718,791359131,1838718321,-1170455184
7,4,0,1,10407,-1424378857,-814077196,772978886,870237855,439698107,-1373461419
8,4,0,1,10407,-1464133286,-1393533981,-1240809131,-534439465,1043817593,721885910
9,4,0,1,10407,-1214751408,1462793035,-1410858861,369725314,1483122802,901868928
10,4,0,1,10407,-2094663950,1162558927,953514983,714328258,-1992267500,707843366
1,5,0,1,10407,-1932516869,1307986953,-2017272354,342937324,815481242,-832207710
2,5,0,1,10407,1544724733,-1224134431,554723693,-2135515128,-2104714572,-162404239
3,5,0,1,10407,2041229122,-1480187644,-853884954,-928695676,912329028,-1716540834
4,5,0,1,10407,683733303,-1931792954,-1776970402,-1437414977,1855533385,467911679
5,5,0,1,10407,766707570,-1945747100,-46937597,-445791300,1278357297,562362111
6,5,0,1,10407,896286260,-1779946481,-1277787272,769007431,-2041743056,-73398312
7,5,0,1,10407,-1868316432,-282149369,1420056505,-110789926,1744281874,-1565171997
8,5,0,1,10407,-1136401487,439742290,403451892,1237450756,-201772271,1861091492
9,5,0,1,10407,1107845951,-114393219,607718072,522003456,2136145588,-649679055
10,5,0,1,10407,1915312732,-217497779,-1356064390,404799690,-1133066369,671672228
1,6,0,1,10407,2061794186,57268796,1929168723,-1750594987,-1262918262,2023387135
2,6,0,1,10407,1703815785,1521724823,965758295,-1375046665,-1646823071,2008046707
3,6,0,1,10407,-501557657,-500372364,1186443229,-420997896,1616904221,-977832317
4,6,0,1,10407,-1921399663,-1397324369,-2050619823,-409782781,-1618692745,2100006761
5,6,0,1,10407,1237427546,1450847935,1474949778,-1204511028,1814576713,-1827090403
6,6,0,1,10407,-1775794615,1819395641,-1230689842,240650711,-344510143,1721199472
7,6,0,1,10407,1013863134,1052336746,-1776842011,2036695315,1068665146,2041891846
8,6,0,1,10407,-201965627,779692831,-673514651,467544424,1215682049,-432113576
9,6,0,1,10407,885399953,745478656,1185278077,485710233,435340453,-167331166
10,6,0,1,10407,2100686408,1412198632,1350833225,-369256371,1900219936,2102268053
