"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,371621470,798750535,45784796,1214145069,549316362,-1009285885
2,1,0,1,10407,-384890993,-474204639,1333033053,-1458539319,-1600966675,1543092445
3,1,0,1,10407,-1200075120,1775811289,-604065854,-1002269726,1638065931,563218673
4,1,0,1,10407,-1162145068,-992558430,557101612,310705427,612691127,714371695
5,1,0,1,10407,1026702656,2127072309,-21327893,2102433574,-1811503985,1616273043
6,1,0,1,10407,967211174,-1237479754,508120117,-568139368,-504066018,1964204305
7,1,0,1,10407,-1246965383,-1650950687,349506552,625441467,579734920,-1254596598
8,1,0,1,10407,-1372120944,-102867721,-412779603,-433862881,-447439636,1194009436
9,1,0,1,10407,551593045,1738121699,-1156263118,-1289929099,252024828,-481514283
10,1,0,1,10407,-2104674568,1441417767,134219501,145465451,649646491,-2046834542
1,2,0,1,10407,270857246,-521862782,-405101422,822157980,-1950146074,-666608771
2,2,0,1,10407,-772497623,1217331226,1912317131,1425635468,-679105609,2064677652
3,2,0,1,10407,-1887979904,239606189,-979716749,1311300087,-2060848139,993033226
4,2,0,1,10407,692041322,-1190799626,1932822159,-551160815,1255863498,2021012714
5,2,0,1,10407,-356281898,-1224254076,1644885607,-1755950437,469687460,-60793165
6,2,0,1,10407,2068873752,-666753737,-1328687810,-1993684488,-341836691,520098497
7,2,0,1,10407,-1296273493,-1068279153,-1546165932,874692141,-35741256,-1912307670
8,2,0,1,10407,1617190014,1167903425,827219466,644013811,1178801551,1047198802
9,2,0,1,10407,822330732,192991616,399959375,376865464,-2079184984,-299290214
10,2,0,1,10407,-1072416792,-375707872,1036949157,2002890432,-1951626200,1437040537
1,3,0,1,10407,1934888672,1077833974,-1476501348,1099458514,414088467,-1924896051
2,3,0,1,10407,1358549771,-345448717,-1175384759,201912513,-132158774,-720151996
3,3,0,1,10407,-902861276,1395795323,-806595571,1694608156,-1012121445,-1529485903
4,3,0,1,10407,454188362,1492388732,-432648850,1169590092,776602058,-1196747482
5,3,0,1,10407,508305395,-615118470,-1415413741,98580049,-1275695751,1998242000
6,3,0,1,10407,1033798574,-1523741662,1026284436,-1289444992,948269241,-1613842459
7,3,0,1,10407,-63439431,-1476191670,-913242940,-1765516729,470908177,1423228392
8,3,0,1,10407,-1934804149,-1223159504,-265363839,-2033166054,-440292232,637514261
9,3,0,1,10407,-518612368,565550585,1519985094,1769696537,-825612145,1864837804
10,3,0,1,10407,-1718352552,1179998223,682804915,963133090,-1234195514,-813358815
1,4,0,1,10407,-1557970633,1796925519,1612088239,-979513839,-1781719485,1504769642
2,4,0,1,10407,-1826845273,-1117478669,1226572949,1802427085,-1276149243,2072337583
3,4,0,1,10407,-1820600015,-1577403137,-727272858,-1603609585,1546684149,2051593244
4,4,0,1,10407,44568117,1749910177,-1185177868,157541020,-850514036,-1806910629
5,4,0,1,10407,-1085446145,1655071621,968157096,-837417939,1876154587,-845362945
6,4,0,1,10407,389948649,805160541,1312131794,1426659868,1427120811,1031492118
7,4,0,1,10407,-1911394387,-354902761,-454730080,1114058368,1793564845,1530336074
8,4,0,1,10407,-92786928,349722527,-1572512260,2033786124,-2051461890,752138490
9,4,0,1,10407,2073009778,-1770213478,-945362742,-713235108,1250430857,1111993008
