"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-1050809655,-2014693386,-212054529,-555784140,962925989,766555682
2,1,0,1,10407,496336806,1758398491,764855024,-1928326102,2117400804,54007735
3,1,0,1,10407,1132071568,455232988,1662156868,479364453,-1609692810,-553296764
4,1,0,1,10407,-4543116,1401226257,-105065006,795259784,500281658,-893378732
5,1,0,1,10407,442398394,1506061859,-1357445542,2096924054,-1361481880,-610868757
6,1,0,1,10407,1717398487,-601883974,-517095371,1452185104,2047722173,1937767280
7,1,0,1,10407,-1689447500,-2006641653,-1043121141,138545556,-202965661,-561220105
8,1,0,1,10407,-1495446064,642954087,687157853,-1821401538,1476535519,7953681
9,1,0,1,10407,295111795,-296412162,-915309920,1798581230,1710516134,1874470442
10,1,0,1,10407,-1197703523,-743062107,1666555915,-763423263,416680492,1649628456
1,2,0,1,10407,84638967,198913798,-916738796,2003308439,-2013416790,-566700605
2,2,0,1,10407,-943304566,1512120642,99456561,-2038332243,1282915059,158371156
3,2,0,1,10407,-1666946587,-334734008,-254630542,1647995385,-1556580928,-1673107774
4,2,0,1,10407,1403300656,690783798,245934075,1831360646,341097598,-813092581
5,2,0,1,10407,-733554748,-1842588511,-1111115666,-1201246449,-547683269,-1565638661
6,2,0,1,10407,1077332225,-2091414635,-1884429785,-1205870944,1136868120,1615834941
7,2,0,1,10407,-582796348,1011145416,-1241848099,-1370049514,-1664959282,950390350
8,2,0,1,10407,-545330330,862676260,1276806474,-984771517,-867005525,-437210259
9,2,0,1,10407,1167197622,-752339890,-1125327980,-480903609,1474123708,-1900638784
10,2,0,1,10407,1559312467,1974028571,-1734099763,-1735777860,579864679,-526745693
1,3,0,1,10407,-2028060342,-1812062547,-363754976,-1725386780,-538481534,-550763591
2,3,0,1,10407,1262736311,-1626802754,432062438,675620755,1592117761,873642144
3,3,0,1,10407,1637845239,709426421,191932368,316843531,-1607125968,1488061887
4,3,0,1,10407,1559113532,-1823812991,-1454040276,-1978747441,1852712745,788632671
5,3,0,1,10407,-166147350,650828317,150013698,-1235065632,999827494,1979709887
6,3,0,1,10407,-1487127597,1854970719,-1361688487,-1596080917,-1653522666,1443871137
7,3,0,1,10407,-212144278,-1274487532,914086042,-1461697896,2086179550,-486429745
8,3,0,1,10407,1473627707,-1603277906,1712858234,-1213225539,-1740118269,823225538
9,3,0,1,10407,-1302901485,-786182610,1846230563,1215596975,1229726607,-1457984455
10,3,0,1,10407,-2047642822,-276493542,-1292008111,-1216443440,2087373733,-1496497532
1,4,0,1,10407,-483321810,-2105874776,-545839860,-1043493507,-830475200,-1678920489
2,4,0,1,10407,-1803919571,-12548266,1398364955,1333919413,-1248153681,-1861960907
3,4,0,1,10407,1118477006,1026827198,-1613110002,1646403781,741227165,-837142917
4,4,0,1,10407,540952180,9461376,-1958457984,-2135830684,-570717018,1562612665
5,4,0,1,10407,-52492503,-688827096,-895692584,1461925317,1361002046,-1863591318
6,4,0,1,10407,1960549892,-1906332967,1291347023,-1232662102,1394553504,1628589363
7,4,0,1,10407,-828272615,1468441377,-1542868346,-675994405,-926150725,-395842631
8,4,0,1,10407,-825271931,1036220999,-1826969916,522366000,2128023044,-342215919
9,4,0,1,10407,843430503,1417649822,-703987198,1721375168,1153256070,-948438665
10,4,0,1,10407,-1956446725,-2034780290,-1748559972,1270320743,812045930,711479523
1,5,0,1,10407,1750742992,673526085,234997295,-247891497,753714079,771049663
2,5,0,1,10407,-1989889064,104152587,-1793775103,961668214,-491995339,-107200795
3,5,0,1,10407,1240621750,254723891,595454554,-1300733019,1863749070,-1327861570
4,5,0,1,10407,-1354246708,-757386296,749039997,-391839039,646959121,606973355
5,5,0,1,10407,1732115149,1678169738,846532265,-1100187282,884619700,-1318999756
6,5,0,1,10407,-1497406400,-1608045971,718938682,-1580433240,1499928665,-321690324
7,5,0,1,10407,-616704755,1886907325,1758181649,1397328964,-62818227,720859430
8,5,0,1,10407,-1470988287,1162969145,1549486003,-1024059327,763296006,-382254649
9,5,0,1,10407,-243088515,350609046,-586473029,-358913464,273481875,849976358
10,5,0,1,10407,1757329408,69555419,1995198727,-410099833,-87005919,-2053015494
1,6,0,1,10407,-224217187,-942756435,-2083698405,-848744661,1605910578,-1472139550
2,6,0,1,10407,1907436379,1775876324,1484221563,826730155,-1138165702,1911700109
3,6,0,1,10407,-994318575,425026749,127759151,1605690508,-2089960267,-1594493510
4,6,0,1,10407,328821121,-1536844668,663150042,-1977298798,-203086719,-2070035054
5,6,0,1,10407,472380314,-105515825,544486637,-1135632757,777407305,-1530404771
6,6,0,1,10407,1752438108,-676870109,-1526519252,1278503227,159111209,202214519
7,6,0,1,10407,1644642517,-2029870831,1705820691,-1206421700,-1624191796,-159242555
8,6,0,1,10407,1719721174,1803098557,-814234037,1949302106,1209135815,1048388107
9,6,0,1,10407,-360102023,145948221,2090446426,1711842581,1433756752,-48133729
10,6,0,1,10407,-552384498,-1122680791,1654687251,1706086513,-688460985,1447205087
1,7,0,1,10407,1264673753,-195329834,1522346801,1149722508,-1576538917,902363828
2,7,0,1,10407,-1638754846,1558320092,1272620880,1183924453,196830158,998974138
3,7,0,1,10407,-1307249630,1195413520,-1840641634,-2010804006,-2101782494,1226521355
4,7,0,1,10407,1415131468,639754975,228728308,-786098089,2016882229,-1231134347
5,7,0,1,10407,391235062,-512530737,-1804983295,162928307,-128110417,-934463974
6,7,0,1,10407,-1302094365,-271300213,-1079714042,-140177341,1812399321,-1769614189
7,7,0,1,10407,881829299,1878531380,-1568788951,916115322,-4565971,538808108
8,7,0,1,10407,1999479524,-225698648,-910084569,-1526461884,-1458058632,367569049
9,7,0,1,10407,-858566064,1843064044,-875380058,-2142681338,-1721009444,843330442
10,7,0,1,10407,1841515667,618293534,271240586,1873331916,594943751,1470156133
1,8,0,1,10407,-2009778129,1123804026,-773298211,-294567825,2123692025,1607184952
2,8,0,1,10407,1138469709,2122061763,-1949828587,-1212322343,1300528083,-731993785
3,8,0,1,10407,1890270484,1033336896,-716466211,2043610457,-441642015,1245829851
4,8,0,1,10407,-2051277591,341074114,-413256688,1976626312,-42417931,-682490366
5,8,0,1,10407,1086423300,-869664483,1552221197,-45246501,-185671438,2079429020
6,8,0,1,10407,-1123579729,1524998911,-419668347,1547263425,121967875,-392029116
7,8,0,1,10407,419196534,-2011326877,1163701606,151911041,-1262018528,2079306508
8,8,0,1,10407,60199428,-482289316,261886574,-1862053491,2030221331,-1911592975
9,8,0,1,10407,870398309,-1095387568,1318052635,1279902596,374601884,430007171
10,8,0,1,10407,-895549444,301999637,1300568305,-1100544622,1496240252,-449442101
1,9,0,1,10407,1257628865,1589473035,-765406155,-2011771315,1846212392,629767834
2,9,0,1,10407,-1106976901,907246366,-1439891265,691445785,-600111663,-221282359
3,9,0,1,10407,-988730669,1733723474,1118832562,-996230022,-1362239494,-1895084849
4,9,0,1,10407,2140023105,-235933394,1314470691,-1860757204,-1032277958,923380960
5,9,0,1,10407,-274524946,1145084509,-360031814,-23528571,922923733,-982972104
6,9,0,1,10407,-823999243,1870484104,1124243895,1856639394,-1785218051,-180523376
7,9,0,1,10407,-510607440,-846768307,-623281718,195995863,-1862979552,448256606
8,9,0,1,10407,2099095485,1133068030,-804141901,741207025,-730557760,1191853696
9,9,0,1,10407,2134915105,614842542,-126844010,-1696629306,-1716151,-769987669
10,9,0,1,10407,-1397937842,1613929553,1157992538,-145717063,845070206,-145270098
1,10,0,1,10407,-1236662747,1232765601,-1175868681,1928403080,-1117926252,-1322402788
2,10,0,1,10407,334541741,-1289509158,460292020,906843364,813823634,1712295828
3,10,0,1,10407,-478759661,736750222,1134689069,375957336,1310915363,1259947193
4,10,0,1,10407,-1230422968,384684597,1662529932,-311138816,-771140711,-814405884
5,10,0,1,10407,-236397833,-257497367,658393060,-244624160,-682635601,-1282201633
6,10,0,1,10407,1451506958,893063184,1398545734,536616244,-1940510405,-679133588
7,10,0,1,10407,208847736,-1846314130,-672704502,-327350510,-1319907999,583667484
8,10,0,1,10407,634862265,622522762,-1703842168,1128176138,-1122052287,-822912348
9,10,0,1,10407,-509749266,-1567518173,1010897923,738631412,969349075,-932380025
10,10,0,1,10407,-321880213,25800150,2096730464,679082290,-1359677837,-1187631989
1,1,1,1,10407,-1048773651,-2044052413,508364573,1890998112,964416495,-210086314
2,1,1,1,10407,-1458850609,-244510297,1639970350,-1633061555,-500471509,1127425330
3,1,1,1,10407,1871626473,-240140545,-403684384,-791735473,397121404,-714525159
4,1,1,1,10407,556441720,1598385483,50336714,384703461,1810591688,-1376252662
5,1,1,1,10407,-1582974194,-1718271883,-731689684,-1116305828,1808854158,-784537882
6,1,1,1,10407,789945615,2033164427,-209564009,444310357,-1381965204,1785911479
7,1,1,1,10407,-852419242,1326674227,-2094697210,-2123562454,-1288762804,-1547595138
8,1,1,1,10407,-1753324478,1292275377,-1947872168,-341958590,368623540,479023199
9,1,1,1,10407,-1014286254,-1951833988,64903645,-1884438796,-1986012911,-76098263
10,1,1,1,10407,174512094,-1370019797,-1045800039,1583730342,1161666878,-514557159
1,2,1,1,10407,1821348575,-181336267,-1466867301,1140937314,707448038,885859660
2,2,1,1,10407,-938498857,22816017,594609053,-1640521968,-2046174488,-53784475
3,2,1,1,10407,-1853952174,1451005024,-1744800693,1660366689,-1656395773,-1611504253
4,2,1,1,10407,1910296620,38068639,2060209409,-862849257,809336880,-15251995
5,2,1,1,10407,134997207,-1357732648,444870089,1252654255,-1506635110,1928836587
6,2,1,1,10407,-621464050,-471909878,-14362567,817297266,225380149,418814531
7,2,1,1,10407,1263469814,1921041278,-948409071,1591366444,-65157389,-6771665
8,2,1,1,10407,1233253389,-82207222,-377559341,1407004459,-542980851,-1564650479
9,2,1,1,10407,-48782994,2094296005,-1864392135,1126612320,-1553904533,-1231641937
10,2,1,1,10407,1106970235,-2103335179,-533982068,1132224086,-1843096801,294078011
1,3,1,1,10407,-1372305058,62692742,-1388377938,1682814619,1277302459,210675654
2,3,1,1,10407,-2076610250,-1722871494,-1966776987,1046639541,-1986812953,1255998078
3,3,1,1,10407,585383215,-100234406,-183724228,1191691200,2088414504,-564263229
4,3,1,1,10407,-704687205,-1147750731,604912708,-50115120,-1906744719,919770428
5,3,1,1,10407,1315550069,2025132479,2092196740,-1042437290,633573332,-1704946540
6,3,1,1,10407,-1284823889,-1203732735,1319897251,2112995196,-1100110282,-1638244228
7,3,1,1,10407,1162995270,1744326353,-971240232,679695147,850192089,-1207660851
8,3,1,1,10407,-1341444363,276732539,921675616,372855048,-848666594,2046361218
9,3,1,1,10407,-643592703,-1627739030,-273734788,-465663861,-1952600150,-100197335
10,3,1,1,10407,1255997269,-1342757574,-1829241413,-327089399,-2007775256,1251257288
1,4,1,1,10407,1719506810,2129716534,306500148,-1570914300,1210249314,-2009550155
2,4,1,1,10407,-1466176350,187704527,1938438362,-402670501,871682762,1471520562
3,4,1,1,10407,1841524860,-1404879449,467036369,2006005484,-129635158,-1718250845
4,4,1,1,10407,531430170,-360243378,568886567,-581735684,-412015320,-2005910325
5,4,1,1,10407,-421443786,-1757149333,-1280529749,1131892226,1705040486,-1315192737
6,4,1,1,10407,227139895,517640257,-370039531,-100810962,1739176914,115487865
7,4,1,1,10407,2091040764,-904311804,-977261174,-612622584,1743053654,-97237202
8,4,1,1,10407,2037329372,130173169,-1835545535,-1803046572,-448125029,-1135638945
9,4,1,1,10407,-779443587,1495970341,-1435789517,2009518324,1328252749,1996346907
10,4,1,1,10407,800897859,-700760556,252761076,-910629189,-317110536,-136811831
1,5,1,1,10407,2067178848,-1320221441,873098923,1738081327,134231110,203678462
2,5,1,1,10407,-541105837,2120789160,1173637059,-177001433,-565112648,1824163944
3,5,1,1,10407,-1494532236,-509976123,-985695109,1373395944,2116240754,1554602654
4,5,1,1,10407,1454093681,774286828,921003106,-2055039557,-1491343921,358976353
5,5,1,1,10407,2106610189,-1834765635,975874754,1689359332,1535826648,-90986868
6,5,1,1,10407,-699254341,-574072468,1736021586,1051242488,2129498384,1641717725
7,5,1,1,10407,-473983268,-222204390,451821091,-104030705,-1074549624,1665309184
8,5,1,1,10407,1265446822,-484106412,-643154158,1802797571,-1426774784,768369128
9,5,1,1,10407,-1663195775,-981824878,1949012382,246741636,-206703076,-1113321520
10,5,1,1,10407,1568327926,924328893,463794272,375182993,-719026317,2053023361
1,6,1,1,10407,323786532,-1631687067,814415843,953281236,1885223214,-2110235253
2,6,1,1,10407,-212488366,2040583344,1021356004,305539913,-2072851403,-1371611172
3,6,1,1,10407,91818725,-1503437387,-1303289240,-446431881,762434808,1816068784
4,6,1,1,10407,-1494800052,609213393,1016535922,2074104386,-2039097008,1828987757
5,6,1,1,10407,703099137,-1314123450,272529797,-79717544,406241552,-932945582
6,6,1,1,10407,-2053751899,-132624542,-1808720962,1273431662,895453603,804697766
7,6,1,1,10407,-276876430,-558294687,743061180,1282434404,1105781518,187411131
8,6,1,1,10407,-1753151471,-2136485480,-1568743255,-1692487761,781318291,1245833654
9,6,1,1,10407,829055377,-1619290626,773725562,334065830,-1615523072,-400390290
10,6,1,1,10407,-1285693759,-2104535442,-984034853,1026117923,-908519272,-1149780459
1,7,1,1,10407,1055577374,-878518909,-1712336993,1263186515,-1173023487,2043588986
2,7,1,1,10407,1142335870,-2084453808,1400793244,-1164188231,-349796563,404483769
3,7,1,1,10407,1771093214,-1620516426,308609977,549870059,-1423726741,149473511
4,7,1,1,10407,-1933494527,534853664,915968752,1310669260,1157276423,-1607254959
5,7,1,1,10407,-295380202,-1641579587,236834843,1123350749,-985290006,-1431182636
6,7,1,1,10407,433261364,1331294665,352677584,425023774,-1944879512,443107327
7,7,1,1,10407,1926110649,1912243227,-1649378859,-980298656,-593698397,702981222
8,7,1,1,10407,1237365644,1876832059,-762047071,-821498954,455339772,85393304
9,7,1,1,10407,265013676,-47636276,-432329702,275402614,-343375211,1104494694
10,7,1,1,10407,-1810419967,968542707,-1092415590,1281978499,1679332150,1720680203
1,8,1,1,10407,-1120901547,-1905369792,899708992,933913220,-1544906308,-1316210178
2,8,1,1,10407,1454953937,266225475,-2030946228,1555140348,2034200407,1677157600
3,8,1,1,10407,-42708664,572768250,-1785005027,-1551086058,550458025,-824886691
4,8,1,1,10407,1173073292,-19650559,-304209256,1378459144,1037815086,1987181837
5,8,1,1,10407,1680473062,1429984305,-115487787,-1490119177,228391227,-87514447
6,8,1,1,10407,-1958160990,-1869931912,-1288526470,1562693873,-1767911173,917266663
7,8,1,1,10407,417223569,-2059050343,-1401957598,1539598562,2039391279,-1254486389
8,8,1,1,10407,-1744210387,-194524586,-1969035845,1517391852,-816463153,-1250809970
9,8,1,1,10407,1501683769,1244864648,-894841631,-1542102996,1106177783,-2120406952
10,8,1,1,10407,619717457,-816574000,-1653688854,-1740636066,-1951051132,-2038508780
1,9,1,1,10407,1017765124,196955769,1500401582,788245588,-758008156,306628656
2,9,1,1,10407,-1217663008,-1476836853,681635298,1164977208,1951301273,1030498194
3,9,1,1,10407,-517241193,-798724893,2039311798,920061361,-1350436771,466645531
4,9,1,1,10407,28488633,-319422582,-385988493,1381173492,1048529872,737692902
5,9,1,1,10407,-1490128420,186476555,-602355851,1092984383,1849144069,1882148286
6,9,1,1,10407,1816512145,1778041785,391456276,1244156305,-730547646,1685468371
7,9,1,1,10407,-656771297,-1008712877,130417242,-1621930002,157911601,1298068933
8,9,1,1,10407,1153051291,-1001251306,451843097,1753859395,-2100381630,810585368
9,9,1,1,10407,857186328,-486338873,1341001167,321911299,-1007431148,1368749012
10,9,1,1,10407,525841913,523127326,695746975,1642704657,328420059,-1963360119
1,10,1,1,10407,-647856594,-1443848818,2138498836,561111440,329601087,1851418875
2,10,1,1,10407,372873406,-409280576,1522497574,378532023,-705473962,-695074523
3,10,1,1,10407,1176333273,-1483254048,166110910,278165528,-1010245165,-1544383281
4,10,1,1,10407,-986194777,1778298294,-390849570,-116812972,394907565,-778988071
5,10,1,1,10407,248475829,-1770499885,1334149912,-951161,197396278,-2116699217
6,10,1,1,10407,646500232,-1721998508,-1262428143,-1651039473,-916665500,684804983
7,10,1,1,10407,-562197086,1485983290,-526705542,-1075230545,1805602989,769625499
8,10,1,1,10407,-855951787,-923312740,845873688,1919933917,-2096426056,304748751
9,10,1,1,10407,773030224,201637376,195728226,2111030757,1522047170,-1416556238
10,10,1,1,10407,270924569,-1979522976,-1680202051,1729632474,-172791604,881559523
1,1,2,1,10407,-168298359,1399699701,1907970067,-2115108141,-1649624144,222777292
2,1,2,1,10407,88613956,-1690607793,-1914053626,1930506184,2121979771,68831779
3,1,2,1,10407,-356122247,1855187013,1816954810,1052843857,-298653564,-634597517
4,1,2,1,10407,1344471979,383370393,-581152392,781070934,1454761463,-734918417
5,1,2,1,10407,-1174764461,1482710954,-1303651662,-1743332464,567761492,374841384
6,1,2,1,10407,-1536935287,375477545,977237843,535799021,-2047510243,-2070171724
7,1,2,1,10407,366773382,-139358981,525363472,239359480,-1459059549,1588248353
8,1,2,1,10407,-1045679394,162948112,907352655,397632329,1261698186,-260780898
9,1,2,1,10407,1691359927,-1296101909,-1775247328,-724949512,-460957686,-2129686798
10,1,2,1,10407,-1276591839,1608062156,2079794716,1528178087,985964878,-922187010
1,2,2,1,10407,-1429221294,-343517391,-105343690,-940228852,632408661,476561846
2,2,2,1,10407,-2077558457,2112207358,-1531598306,-400164985,200183066,-1313100040
3,2,2,1,10407,-963722440,1675462889,-896337109,2067133187,1312634815,-1264052331
4,2,2,1,10407,1575768748,207986923,353598960,-1486499754,374262449,1212506430
5,2,2,1,10407,667906276,259356093,-999655283,1511012386,1662104842,-2017841088
6,2,2,1,10407,-1573963424,874862413,-1596303660,-1206786667,-291195425,-140834487
7,2,2,1,10407,1762660373,8287515,1722544997,-404156578,123231462,164876677
8,2,2,1,10407,-1143748717,-1622875387,1360984731,1185775612,-2075484994,824689020
9,2,2,1,10407,-948283476,-1280503566,-351785930,1097608377,19093026,-467688228
10,2,2,1,10407,-1519108346,-598223326,-1294863358,-1711576057,-1339483357,378773029
1,3,2,1,10407,1453258409,1169605178,1510201881,1258811385,1225393078,-318031860
2,3,2,1,10407,-67087056,-2108065277,2029220510,1593143723,917825161,-432776355
3,3,2,1,10407,-1683731695,187714985,-38383999,845204899,-134606753,18213857
4,3,2,1,10407,-286424477,1344248312,934895507,-1619807558,-972060552,-100899103
5,3,2,1,10407,-433886813,-1150561962,-461005179,-800962670,-438781621,-1309820215
6,3,2,1,10407,-563365938,733724018,-424252137,-1961375017,-1967298922,318299931
7,3,2,1,10407,-1062468481,1712200279,-762420583,1994733900,467584815,-745130620
8,3,2,1,10407,-2047098279,174272318,-1810381802,-894744325,1660856664,-935120960
9,3,2,1,10407,-656731013,1543154354,-405824953,1279874143,-1590959019,1179744722
10,3,2,1,10407,-587470610,-1907478910,496807310,-987452907,646252034,734962158
1,4,2,1,10407,-484595578,-1853075219,-1918300864,-1577520586,420201671,-960567578
2,4,2,1,10407,-1998779669,1899984644,-1823163744,472916,-1313040477,-1037054143
3,4,2,1,10407,1812292989,-1375984706,2130326912,-1146020577,1898896151,-415036336
4,4,2,1,10407,-1328134175,2109562707,559919964,-1669602388,1041674924,1199446443
5,4,2,1,10407,-238272668,294827023,1755162754,1718533383,875204322,1855156277
6,4,2,1,10407,580216064,1189050904,-322307712,-560599269,-669341797,-1213864546
