"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,1463636890,1291109459,-766743176,-1237663463,-1443633658,1627619535
2,1,0,1,10407,-858441936,-822005858,-1402563699,-784125727,-436344289,1514782248
3,1,0,1,10407,-1214697734,-339555648,-1614340381,561861606,250817161,-348025239
4,1,0,1,10407,-1420959297,461597,-1311450003,-160071287,-2025724741,-193146238
5,1,0,1,10407,1295553651,883923893,1374653920,-398680040,-245187770,784048557
6,1,0,1,10407,1479282814,-730208787,-486871556,486346786,-1156152612,1597956773
7,1,0,1,10407,741751427,956170737,-1032171642,-756777801,-1378394831,1384825905
8,1,0,1,10407,1436009920,-1276381898,649418325,-73473461,-205106539,-2092563568
9,1,0,1,10407,-1879937296,-414322325,246154312,-810343005,1509375182,-437076316
10,1,0,1,10407,948900043,-523467823,2105456991,1444627659,1290597921,18532975
1,2,0,1,10407,-1962819761,1348180453,237933681,1654940774,-1017750927,-1986907476
2,2,0,1,10407,-2144353963,-167395250,11041286,742800229,-1465487355,501799331
3,2,0,1,10407,-68171465,-1240310800,1604435319,-343281545,1507061040,-78682383
4,2,0,1,10407,-763655472,833747607,-1085737415,-1438914142,623711082,-154016363
5,2,0,1,10407,-146985992,-817676298,-1887517536,-1007762734,714287355,1723449198
6,2,0,1,10407,-1678735887,2053424688,450975162,564670948,-243876795,-2140398524
7,2,0,1,10407,1419958250,257146910,-1986760337,1827815180,1064840257,-472598816
8,2,0,1,10407,2137520925,1765339485,-2121295456,1198870451,924479838,1374882596
9,2,0,1,10407,1557927263,-1874740359,1339193332,-735856149,-1003252608,-1106267566
10,2,0,1,10407,-923793908,65307675,1195560898,1052685786,1621829341,914249940
1,3,0,1,10407,563428874,219447951,412520593,-1740261598,802373408,1577681533
2,3,0,1,10407,-1023857549,-44282567,1752561784,913972508,1451675603,-1571390085
3,3,0,1,10407,415940917,-1500342990,873908770,-22436405,-1256648666,-138357749
4,3,0,1,10407,1164061543,757930513,497710480,1819062990,514511682,-1921607589
5,3,0,1,10407,-99619788,919742406,-702426323,2020535059,-823428621,-1764815209
6,3,0,1,10407,-355024262,1345777446,1681530638,1799428419,-1100251108,-960275007
7,3,0,1,10407,2123954292,-1090631406,-963489851,-145848256,1400349243,-75794337
8,3,0,1,10407,-532652630,82330378,1552150278,1206825506,1405972936,1297700453
9,3,0,1,10407,-2068042624,-957486692,-1374349319,1341211241,862217143,871794719
10,3,0,1,10407,1145603487,1898344666,284649897,-764694612,-903203887,-393568642
1,4,0,1,10407,1585001374,1175689305,-2126959197,-1634431250,399916716,-218011385
2,4,0,1,10407,312791933,-1946168960,1094283856,-529354038,-860593626,256902517
3,4,0,1,10407,2056611306,-988091015,1317200047,1848196735,479406366,-1766840158
4,4,0,1,10407,-865778926,1012496374,-1730116853,2112924423,1186706104,194174858
5,4,0,1,10407,-1926718611,885974921,1467798485,-838468564,-2017647947,-2131950034
6,4,0,1,10407,1809608664,128308689,365275534,-1757302999,-77532418,-361581622
7,4,0,1,10407,1864849851,-1596137352,70815190,-1520774169,1081879368,-1631717526
8,4,0,1,10407,2107495264,-1143554866,2009486219,1354110860,-1990552936,-1276431651
9,4,0,1,10407,505280096,-1555792333,1625838005,-200016407,-1370656759,439435746
10,4,0,1,10407,1066189079,905166714,1554442206,1173166967,221598184,-1689814250
1,5,0,1,10407,-1092662667,-2021594705,-1777728847,-2146527985,1619531201,638134811
2,5,0,1,10407,-637615756,638746166,-518952140,-734000244,-1933874891,131020124
3,5,0,1,10407,-1914130506,1553129671,-1336931986,1351437957,-1346099344,1596956164
4,5,0,1,10407,-2058981045,302237179,237198584,-151637603,1674169217,1573699204
5,5,0,1,10407,-185767607,759178693,721631194,65632260,986184908,579889701
6,5,0,1,10407,-1259715233,-1115788242,-1433160427,1318109605,2139436463,-128450807
7,5,0,1,10407,-2019312845,-1160235945,-804543113,1573073465,346518347,975773401
8,5,0,1,10407,-1756081900,928761093,-66612249,1462350682,-634285401,737706732
9,5,0,1,10407,1260508378,-889667,-408123778,-624344351,-920199659,2105637410
10,5,0,1,10407,-471896448,-2070769201,370668997,1278161172,1949977847,69877649
1,6,0,1,10407,1980094800,112559502,-1958122575,-2119560573,1884466038,-201885841
2,6,0,1,10407,-1237705045,-265369821,-1287337458,1535000354,-604734757,-1978147198
3,6,0,1,10407,-1584022219,-1953708782,-1616426768,1695986185,-1520290463,386482999
4,6,0,1,10407,-561882684,1958310787,1727408294,-1300230083,-715519940,2121382232
5,6,0,1,10407,-867830900,834496679,822744006,-245560897,-604114707,-618934726
6,6,0,1,10407,-785449515,-888602175,-1309766220,341231843,1482136938,2032607165
7,6,0,1,10407,-13510650,273504289,1139501181,-1875001165,1930645694,450737832
8,6,0,1,10407,-2066150351,-1020359604,-1314580818,334285331,-1403979136,499172056
9,6,0,1,10407,-1913261247,-736293788,-518088405,856788687,-1455912391,606041520
10,6,0,1,10407,2019037229,1103849060,-1230397852,-1767942463,1165904650,835588678
1,7,0,1,10407,1284059799,138119167,-1365917682,-1073057535,676729831,-1994876150
2,7,0,1,10407,872174687,1435641445,370567631,376794215,1808080993,441116529
3,7,0,1,10407,-1719769238,-37171939,-1495820919,-315829425,873228755,-1244060919
4,7,0,1,10407,1975868261,-942694300,2040505877,859713123,-2137428576,245280820
5,7,0,1,10407,-843067804,-839932974,-1058145603,1589253150,-1529078584,-1678131478
6,7,0,1,10407,707044462,-1195309086,730620103,62057575,1872397951,-412914441
7,7,0,1,10407,1604655690,-1449342095,-1256982484,1334674868,1911191091,139483902
8,7,0,1,10407,-1923374027,-850207791,-712222103,336328220,1682616823,385366404
9,7,0,1,10407,1156061865,944029797,-110840854,1467541169,-774907321,-1162785747
10,7,0,1,10407,468276359,900907703,374849604,-894699204,-960937737,-859189308
1,8,0,1,10407,-7756541,339326758,319875280,-410274025,-303830700,873081164
2,8,0,1,10407,1712263409,-797078810,-610465671,-1372324070,-695656038,-242046906
3,8,0,1,10407,-1378868220,29274161,-2125402019,636341828,1000042272,-1902323490
4,8,0,1,10407,238602908,150128414,-713190931,1868921906,1315855212,-1972956139
5,8,0,1,10407,-553602466,815217606,367127500,1872211585,-1444417540,1277562833
6,8,0,1,10407,-1285346574,-458163768,-772924825,806892172,1772669358,-697816638
7,8,0,1,10407,633355436,-312677680,1944569290,-369885500,1547483669,-1500150490
8,8,0,1,10407,-1800555797,1320644061,1577200697,-542468877,-1888247553,157017079
9,8,0,1,10407,1962132472,1763669625,832395645,49984993,-95150989,309896404
10,8,0,1,10407,1564006682,1049839529,-891773455,1872864296,-324120293,-369289586
1,9,0,1,10407,-2073296029,-769310018,1682257935,-1470670540,769199670,-24280680
2,9,0,1,10407,793575963,1657161135,-2118664385,120962443,-1357704208,-901488744
3,9,0,1,10407,197574916,-1953003399,1288955784,-935434711,-1145370752,-1775965155
4,9,0,1,10407,-1715368033,1381652639,-569930829,1109011167,160019942,-1808518100
5,9,0,1,10407,-1637659939,-1186830955,1162177638,1937711598,1426652295,-1573255833
6,9,0,1,10407,15632927,-1505965468,-123840849,-6555635,1893469065,1200013880
7,9,0,1,10407,1097543036,-1982965463,252330927,430836814,-819758648,-1085865103
8,9,0,1,10407,-2035957120,-2016199634,-1736941681,1917046754,-1997694747,-1587957925
9,9,0,1,10407,-1028757515,512520165,-1730863490,-2007209525,1535079779,-1514306823
10,9,0,1,10407,-392667536,-179855686,-174684829,1827198204,-840660947,831450610
1,10,0,1,10407,260388621,337770217,385254179,1707252476,137184417,-279309723
2,10,0,1,10407,1765408558,-931343292,871868053,-1297106497,-760106192,-403808218
3,10,0,1,10407,-2048229769,62086962,-123097938,-1687287168,-991415086,1002853477
4,10,0,1,10407,-690763908,-1545476808,-698236482,-642372127,478609036,-1315156848
5,10,0,1,10407,1937109564,-1170784981,-1403085431,-990214902,124925292,-1194851206
6,10,0,1,10407,813456847,-1921530727,-1898998451,-679020023,-1190028381,-973999517
7,10,0,1,10407,746351704,-109278783,-1604967596,-512264179,-1901907344,57474685
8,10,0,1,10407,-329341700,1574577854,-988081341,371467745,1432115658,599910095
9,10,0,1,10407,-426862271,751966974,1219887417,-1836055720,78670107,-1455705097
10,10,0,1,10407,1235213216,-595643681,612251858,-75606229,420188318,1012260945
1,1,1,1,10407,-25371992,1639255585,-27149599,926439063,1139882280,1705606609
2,1,1,1,10407,-602669074,565262141,2092931983,1867318838,-930975889,-978411476
3,1,1,1,10407,1252426254,1819981217,1770154168,890739381,-1374088972,-1392224831
4,1,1,1,10407,1102884110,-1504445162,-2111201821,-1461454823,353797128,989429544
5,1,1,1,10407,696450290,644174181,1052105692,-1294365164,-89133596,860484888
6,1,1,1,10407,-1950135486,330636566,-1157690839,575037531,-1355678550,-1132424483
7,1,1,1,10407,-1969535364,-570784264,1639320204,-815021929,1918284047,1324914785
8,1,1,1,10407,-1999240382,-1636083256,-1960104300,675109757,644888353,286794978
9,1,1,1,10407,347720569,1622855348,-916746602,210911746,317798495,2105315363
10,1,1,1,10407,-79135196,-733593095,356305618,-813988344,358309435,1405134599
1,2,1,1,10407,1876737230,-289546933,-1004259346,1317534910,1831209172,1875067497
2,2,1,1,10407,1634135811,-801079092,-1302191083,-1410474763,822888824,1752629049
3,2,1,1,10407,1671597990,1883010624,671288423,884731070,-1384700224,1429862597
4,2,1,1,10407,-270969857,-1548845275,334363530,1259560316,-928344865,-862487384
5,2,1,1,10407,78421614,1159830479,117186202,-126517659,833673889,1888223289
6,2,1,1,10407,293182616,1084880789,-224420661,993346392,-1270281719,-2139241086
7,2,1,1,10407,-1051155220,-1928981131,-2002204527,1823749655,1276998411,-1079112172
8,2,1,1,10407,1878728774,-1131154021,1048763912,115048799,1688640322,349352760
9,2,1,1,10407,1535480186,-1151242703,-2028785880,459846577,-472656725,273797224
10,2,1,1,10407,1966122796,559228930,820845438,739112882,-355274143,-489949827
1,3,1,1,10407,-1318350071,825523335,-24527328,1023065925,2084564857,1968745637
2,3,1,1,10407,1769654092,1216242642,1601762630,1179815867,660928051,1725192473
3,3,1,1,10407,2055967748,-1309856982,1808194232,93802235,-182829970,-409494861
4,3,1,1,10407,541844226,2113139124,-1660720061,-1736688676,-487210261,-750102915
5,3,1,1,10407,-1205768718,-636524217,72050188,2012151534,-1570577788,-60254508
6,3,1,1,10407,-282866507,143382491,-1639457814,-1754468121,-861627259,230136156
7,3,1,1,10407,340135653,1932023029,2090857565,2079312494,-1836705907,1588290650
8,3,1,1,10407,-1833526617,758860409,-1551268364,-1269319316,884691661,-512305360
9,3,1,1,10407,591526250,1162530375,-1394311047,229454290,-1461541944,-1658061334
10,3,1,1,10407,-1665836828,703835170,-609680134,1668821489,-1827615787,801736492
1,4,1,1,10407,-648297060,1710231360,-2108309270,33258572,1573081977,-795101418
2,4,1,1,10407,1291516761,1782481489,135479152,698833629,902869322,-254630646
3,4,1,1,10407,-1899147073,-155256694,-1217264744,2047158517,941713077,1165242858
4,4,1,1,10407,381431435,-488006934,-68209762,-1048379252,748210869,-2112599715
5,4,1,1,10407,1713312286,1796409646,1371839496,1214363506,312472514,-341009697
6,4,1,1,10407,-116290085,672374284,-251650189,-133362974,606587722,754378876
7,4,1,1,10407,-1680351069,-582944688,971167929,237686760,-1999284402,901279243
8,4,1,1,10407,669852530,-758787605,-1489822708,1582161877,-689248,2126378327
9,4,1,1,10407,-382738485,1194220103,406000298,963201459,1766880743,1852174177
10,4,1,1,10407,-434988964,257914818,274919666,-1098368353,-1888189427,-211225208
1,5,1,1,10407,-1352546383,-1538378365,-751643248,357498161,22842448,-831692170
2,5,1,1,10407,-2043085486,-1185941259,-72980826,1422025472,1629085063,-939188137
3,5,1,1,10407,570163470,1943130585,-706841441,-1370402264,113285419,697843858
4,5,1,1,10407,1018361666,273606764,-129807130,939296385,-374539477,-161942188
5,5,1,1,10407,883980944,-1337759428,1118945439,-941170648,-1867520895,-1915718189
6,5,1,1,10407,1389786321,1728667875,-1171972456,-1545434051,-172897842,-565615124
7,5,1,1,10407,1412213647,399805450,-1437662105,1370060896,-1106669919,-1220670760
8,5,1,1,10407,2008641327,769780508,1199873810,-1830137166,682379680,-1628687453
9,5,1,1,10407,275149801,-1246416667,-1547026595,-2110716692,1020437696,-496489329
10,5,1,1,10407,-2028593578,1214584541,1904642889,-58969332,-1519344691,-782806558
