"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,58610586,-1979595693,1588948344,2068824345,-1933253114,-1621065521
2,1,0,1,10407,-229331242,2106674973,-1075095290,-1317572448,-360572255,-1212225147
3,1,0,1,10407,1036797339,1026899654,-1771136397,-1995401024,1101118106,-1991432820
4,1,0,1,10407,-686512295,1400519871,472274689,-933301317,-522798575,-1394857340
5,1,0,1,10407,-305493334,2116169422,-1300101137,643658725,626396245,1298283528
6,1,0,1,10407,1912781589,1378186749,-794366553,-254308288,1451548926,1682533518
7,1,0,1,10407,-2070230572,-1897962889,-753064884,610101813,137469488,233384990
8,1,0,1,10407,-1685929272,-1575967526,-150597682,1511922071,1898461325,1501556503
9,1,0,1,10407,71733006,-1858864195,969659410,1681306068,-1975400858,-618839356
10,1,0,1,10407,-98966851,-1250532247,1175136074,241964843,957308915,-610327872
1,2,0,1,10407,215693307,545552309,-1715911858,2048754010,1762102965,-423508918
2,2,0,1,10407,616666405,-803887202,623591763,454309800,177543629,-1534699736
3,2,0,1,10407,-1357581491,1773248700,2052710041,1575503035,642567798,-101467104
4,2,0,1,10407,-2107410593,-1339933546,793642754,-1134605965,-661297119,1551234002
5,2,0,1,10407,186774907,-1435955769,409021124,-2025684754,1427953594,1073496798
6,2,0,1,10407,1079286731,473334488,-715948202,1615150983,-1493042553,1630013531
7,2,0,1,10407,-416526694,1543094666,-1847823657,-101444254,-859363429,-739503004
8,2,0,1,10407,-1252771860,1575962768,194669291,600999515,1326100694,-282401892
9,2,0,1,10407,-1806486971,-421488980,-1742362702,-1558349540,-1616171488,1495096284
10,2,0,1,10407,-935961588,-417008647,1758910768,-80923527,646249681,2003846467
1,3,0,1,10407,1341860263,1000609954,-755504732,1028155382,127387837,1362120231
2,3,0,1,10407,1798704403,-12519506,1471483819,1174271487,759816213,250443854
3,3,0,1,10407,-321902613,-1864758698,-849636267,1816882596,-2005531259,1383720634
4,3,0,1,10407,-1486596407,134836721,-2104989185,-974664683,-1255036595,489431960
5,3,0,1,10407,1506737239,661010864,1081800137,876377016,-289872873,-378319907
6,3,0,1,10407,-434894807,-464613827,-852597749,-1249159631,1229722146,1819176336
7,3,0,1,10407,38850940,-1817730681,-17597807,-33028237,193027658,-262274597
8,3,0,1,10407,244878459,1917478296,-590777372,135078633,-1952376026,-1919855969
9,3,0,1,10407,-1510629872,-2085125847,1888703681,10419271,860532866,-1239115603
10,3,0,1,10407,89795242,336865200,907535913,782709093,-1387775524,795796660
1,4,0,1,10407,-283162402,-1519803180,1229548067,-1800791331,-1402797013,-850024258
2,4,0,1,10407,-1696394134,1710409459,1746918871,540095810,841117178,390735922
3,4,0,1,10407,-990866991,-1199544211,1601674103,1076044729,664734401,793522967
4,4,0,1,10407,1600362215,4750720,559787434,1592865042,157069177,193217655
5,4,0,1,10407,-1134125299,-199531559,904414401,1306174119,2091595910,1811756093
6,4,0,1,10407,1418096863,392034585,371152738,1602176869,670929588,765742974
7,4,0,1,10407,-190613197,1402436255,-1661077054,-459068980,1816439766,-853843385
8,4,0,1,10407,-1695876707,1671629440,-296477651,2106710011,-255013865,1584761178
9,4,0,1,10407,1789232732,-1864499668,-2034567073,-1952615605,56142817,-1093128991
10,4,0,1,10407,1257353008,174495548,1004412811,440067125,2084661164,467984265
1,5,0,1,10407,-1118996002,-220089278,542266360,298543100,-1061297359,-1997080320
2,5,0,1,10407,-1021253986,-2096012188,1611760659,-1090210957,-2010458034,1722138523
3,5,0,1,10407,-734693973,1166400102,-74958678,-732618162,470617254,2040163831
4,5,0,1,10407,-1875959366,-1597744545,755873068,1583586510,-446029673,1852140748
5,5,0,1,10407,-2095098953,-1503329597,-1377922854,1070772061,680462570,2005574109
6,5,0,1,10407,268728113,-1471635827,-370721082,-1647993230,113361754,427330286
7,5,0,1,10407,-966493453,59951460,282345670,-1785238403,1189960444,-656332809
8,5,0,1,10407,1594790534,915137893,1988690042,1087330499,-168944768,1143564763
9,5,0,1,10407,1872945927,1134913933,-755786803,-758123141,-1998364693,1542545938
10,5,0,1,10407,1502021437,-1892954684,-1454732145,491991379,1173724452,-1381685181
1,6,0,1,10407,2022177176,326638588,347526174,1873035242,-701427381,334239536
2,6,0,1,10407,1789768430,1737300261,-688109727,913468320,-1458307533,2023423548
3,6,0,1,10407,968130793,-584346741,1862664088,1196431360,2116856373,-720351257
4,6,0,1,10407,156961118,554260143,186727430,-538450862,1213298696,549689042
5,6,0,1,10407,417200342,1929394388,-498918212,1329336962,-204845037,1789338983
6,6,0,1,10407,439550143,-637418900,-1854850617,-1397616231,-411991473,-372656149
7,6,0,1,10407,-426877869,1418454307,-192284475,1710367599,-1419776336,-1625418458
8,6,0,1,10407,-520473363,-2021605795,-1684923645,327796389,305445371,-2076432757
9,6,0,1,10407,2138504540,606463182,797257981,-214912196,1233032923,-374387086
10,6,0,1,10407,-391525296,-1807118444,390824247,1564470481,-481466401,-1657805953
1,7,0,1,10407,1929340719,-122019167,-897299062,1286865559,-864363908,-763925978
2,7,0,1,10407,147006506,1404293456,1458473960,1083141549,-214779826,1007534207
3,7,0,1,10407,-1194896785,587404842,-1969898169,1576941144,-236790170,1995591991
4,7,0,1,10407,1402137647,248069676,1711163480,1695769882,-189735272,-250273257
5,7,0,1,10407,-1693144325,-2025439552,-1811709304,230253377,770108192,-1416756774
6,7,0,1,10407,1947631497,-2064360171,-785566791,1690825257,521753357,1454145830
7,7,0,1,10407,260347576,-1092722291,-1324255636,-452432878,1680159095,1403689794
8,7,0,1,10407,-1234494028,-1163046003,-611865097,-451287846,-279241372,-2054812418
9,7,0,1,10407,2035197507,1361147592,-361619008,-2042131628,-1308467902,2132227692
10,7,0,1,10407,-247090209,-377438425,1606927983,-528377391,-1484258173,981131148
1,8,0,1,10407,1212231812,-472240757,32130897,-1246108647,-2053540922,1035267812
2,8,0,1,10407,-1869996715,-1475425309,1102981903,-425936437,1852016848,-1667361844
3,8,0,1,10407,2028671681,853216203,-1321453076,-641366195,-737000257,-1851529795
4,8,0,1,10407,-1751384536,-1942136022,2045557690,-600766065,1463533147,550293194
5,8,0,1,10407,1197393314,1358071005,418446274,-7813390,-1840402381,-2103623346
6,8,0,1,10407,610074127,-1151329344,-203444954,-85715993,486803245,2031061734
7,8,0,1,10407,1554164135,-1049466390,-616475141,1266788001,346928986,-340174192
8,8,0,1,10407,591725883,-638020278,-2022473012,-1415734721,1592856156,1446786199
9,8,0,1,10407,-1537500114,-1143918613,13146555,-563653603,-615358256,10653446
10,8,0,1,10407,1825678689,2026977355,-312214003,1321238488,-1461505415,1811545913
1,9,0,1,10407,-1279090777,1174554095,-414845830,-869502405,-890106094,518564351
2,9,0,1,10407,105871543,-1547568977,-1853723758,-1818321166,575100279,1053574655
3,9,0,1,10407,-1670339590,535967711,864057894,-1365577686,905556296,473942799
4,9,0,1,10407,407090148,2010678213,-403802025,206557530,1330623373,-548368551
5,9,0,1,10407,330307317,-1139323656,737889730,1730349297,1326836751,-2015242179
6,9,0,1,10407,-2009405747,-1332352002,-1041212347,-256262940,2005355894,-321803657
7,9,0,1,10407,586935535,486761587,-1260400725,-1165195299,-1305997193,-1951713369
8,9,0,1,10407,-585320823,-198587984,1438078154,-737460090,399166160,-1963302576
9,9,0,1,10407,-1850150418,1883740447,-1906889483,582838059,-1700442598,-1403413192
10,9,0,1,10407,-1866113795,-351955103,1508292977,147918922,-1894792717,-1713623453
1,10,0,1,10407,-852588937,-1633340109,-765280927,1040668297,853993951,-1311760253
2,10,0,1,10407,-733618836,-480547097,-714804369,1910578820,-1662362670,1832644895
3,10,0,1,10407,1394307116,7734263,-564969326,1203395389,-754243755,503871724
4,10,0,1,10407,-34526851,-191931522,-1268804571,1393362005,2129626348,-1601037972
5,10,0,1,10407,2127207555,-1825179430,1573593698,1090384714,-1143256044,700379941
6,10,0,1,10407,1028215723,338200911,-860759939,-1970790918,1511978896,1070827839
7,10,0,1,10407,1716024698,1108421256,-1496795987,-1168249998,-780876713,1969724904
8,10,0,1,10407,70471258,1275904523,-1144333822,2135740604,-23246344,-1292217687
9,10,0,1,10407,-302718312,-160414024,222047967,1907235820,656193204,1941458849
10,10,0,1,10407,1515480652,-1293689921,-957780349,1625418459,-1149701265,2094533307
1,1,1,1,10407,1530999692,1751278628,1923737093,-1530290200,-371061882,1445079377
2,1,1,1,10407,-1972271822,475744077,1713878091,1678227778,1320438580,1099575391
3,1,1,1,10407,1776741162,-869438526,1749003840,359313352,1066300226,374853319
4,1,1,1,10407,1823050865,-941219170,836255376,-401943604,-374582585,894859104
5,1,1,1,10407,1257121458,-1415487572,1427870853,923849545,-538485776,-1680996361
6,1,1,1,10407,-1106807221,1977747788,1125786398,88199234,234233102,-1966483430
7,1,1,1,10407,-1666122553,-37182669,-279869638,1696720753,799095320,-1657952606
8,1,1,1,10407,-1246529823,-1703796783,797447431,32135092,-499249391,1827550601
9,1,1,1,10407,-1664738366,281090216,-1503465114,1152039039,-1699979741,-2099964710
10,1,1,1,10407,195135074,804399234,-924273966,-615873470,-1993463462,2070346312
1,2,1,1,10407,-440145493,-739867760,294969748,1868887574,-1975852326,-2140143537
2,2,1,1,10407,2062664115,-212644926,-861528143,359190844,1341219303,-2107907664
3,2,1,1,10407,1725712031,-817434852,-1898188905,-302266093,-676115608,703719014
4,2,1,1,10407,-1509569465,513408364,-1649514725,-96361926,1478557695,-250696630
5,2,1,1,10407,1183296784,-2026428847,-1848730896,1036700974,-2004330805,1005382418
6,2,1,1,10407,-1142677436,1782664501,1973181673,-336044009,1503308015,-2099127938
7,2,1,1,10407,855866342,231808025,-1378985465,-220260851,1763881582,745616269
8,2,1,1,10407,-312003950,-692472741,-1832790995,340507068,-1520583915,1889850546
9,2,1,1,10407,292910037,1476251184,167831135,1476483242,-1124918867,-2007078565
10,2,1,1,10407,-737852315,1194891544,495462584,1103652620,-1763539715,2058107687
1,3,1,1,10407,139988221,-1103644975,-1524816367,1832375805,2046908584,-584828259
2,3,1,1,10407,855861874,-694567208,-1318262659,557655135,645894532,-1638106352
3,3,1,1,10407,1008027266,-1729966617,1811480572,748549346,1431303925,253725509
4,3,1,1,10407,59701966,538179228,1020856493,273166713,1710440290,1339768350
5,3,1,1,10407,-125475494,1284703300,-1946482181,138835543,1993380545,1932251208
6,3,1,1,10407,242570495,-906291495,-1592162215,-345956236,-2125119829,1800992042
7,3,1,1,10407,-197069875,-1337662405,214749013,141729878,-1144595310,1743659530
8,3,1,1,10407,-1160744371,-1200254373,-553911968,1684150537,1999416143,416650498
9,3,1,1,10407,-1092603915,605284819,744861218,1899478870,694715039,-518943498
10,3,1,1,10407,95794138,-621888353,-1476856997,-93945750,948747618,-711864223
1,4,1,1,10407,394831421,-1643084603,206913007,1595502699,1430999050,-1702480332
2,4,1,1,10407,-1302572970,-678004256,226804943,-522093577,1553341790,-197557738
3,4,1,1,10407,1237299496,-1208326127,-1859958053,-1279894741,1773691142,-1772056032
4,4,1,1,10407,2034912327,1641539728,1256550220,-2136619485,718874826,1730268136
5,4,1,1,10407,144031544,1921994887,389614356,-1197514884,969640380,-1253597553
6,4,1,1,10407,-372154202,-720345399,1278026698,-102376264,-258150280,1984160002
7,4,1,1,10407,1663367111,-1909145746,563740329,1733069857,-978345986,-109911235
8,4,1,1,10407,-1125798395,1346838806,72270399,-460766320,-1423048749,-85322746
9,4,1,1,10407,395207331,-2047934384,-1022892082,-278954368,-2083600794,1326001586
10,4,1,1,10407,950567169,-929978265,310135798,-1044007066,-27782627,383476425
1,5,1,1,10407,-2021636239,-144781413,-1761614458,656756877,200375655,-301538628
2,5,1,1,10407,1590426297,-827745805,-615206439,-1028216336,726308701,-1023907696
3,5,1,1,10407,1269479455,527734591,-2105465341,-74726104,-865796159,-588897941
4,5,1,1,10407,845682201,1702837181,-332154237,2063105524,-1294494250,-1695728122
5,5,1,1,10407,1488698364,-934196349,1606029801,-1838241165,393938022,169230191
6,5,1,1,10407,-16293667,1675673855,1766752057,-1872272393,-851221058,-188880287
7,5,1,1,10407,-139027123,1874430795,1989631375,395108057,669333507,1475587291
8,5,1,1,10407,-1688084623,-1624837047,-671397590,-1887684463,1219318056,1053337487
9,5,1,1,10407,-718044248,1173764931,1078101802,896116618,188086556,579952779
10,5,1,1,10407,-1604213840,814938858,258713744,743058044,2093237795,-693131342
1,6,1,1,10407,-313881631,-52305255,-1900235783,1345790312,-1666805378,1208247728
2,6,1,1,10407,-1698798278,-478821033,-595632854,-2083955401,261680107,-1639110215
3,6,1,1,10407,734057576,1113070942,-815736569,-921826950,-1658227705,-392250959
4,6,1,1,10407,900138230,1836397863,2022448444,-806982611,11797849,752313649
5,6,1,1,10407,1637114638,711306205,-1824193014,489762720,466683648,-209001647
6,6,1,1,10407,69371268,1780500062,279529914,-2061664666,1844373120,-1223643141
7,6,1,1,10407,-317039822,569326669,1286588561,657054315,447022398,-561648361
8,6,1,1,10407,-429630685,1671413306,1421867762,-1987033856,2103691646,1011585648
9,6,1,1,10407,1331538341,-22464604,-28489118,-1606969259,-880244040,-1356053839
10,6,1,1,10407,787071829,-1514276832,-22981854,-1832812846,1803663689,-1855259069
1,7,1,1,10407,-1047237701,1504283406,-749158295,2010462299,2002870848,-1777668521
2,7,1,1,10407,-400097166,1004572912,2029059056,731634198,2135919135,1435954716
3,7,1,1,10407,1137421426,625983818,-1958336953,-89703320,1117897415,-80192312
4,7,1,1,10407,-1294389724,1728716958,3524514,211164173,-1570406357,-667018614
5,7,1,1,10407,-1447946265,624936493,891771708,522462429,387969732,1481384659
6,7,1,1,10407,-2034983862,1190858768,339412523,901364261,741891124,-968977039
7,7,1,1,10407,1530974667,1633955999,-1493228440,-525826617,-1550148432,1275433082
8,7,1,1,10407,868480756,704601395,1467485859,-447007791,108616689,542232359
9,7,1,1,10407,728573125,-334435296,591151086,177810846,-1183264649,-997772581
10,7,1,1,10407,1241479104,760792392,311442076,607212044,11497017,1986611281
1,8,1,1,10407,-430985564,-282329522,1959698698,2093142706,-903465268,-1978079208
2,8,1,1,10407,-923479435,-2006407393,-119267799,-1132190779,598192521,-411512811
3,8,1,1,10407,1384886530,1694269975,-1348943315,-279177531,826535421,1135562400
