"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-1581034598,-935148461,-2050855560,1773715737,-874912250,875659471
2,1,0,1,10407,-141673197,-401724418,1110608115,1835109492,1670679360,1985018575
3,1,0,1,10407,-1378910373,-1437719513,-1432172682,-2126248351,-406853840,-966133304
4,1,0,1,10407,1389086034,-989172674,961963887,-1023691886,202312224,-642116315
5,1,0,1,10407,1517733929,1808399074,807511475,-2113871522,619300597,1654356304
6,1,0,1,10407,-140976924,-1237848841,-1048338596,259289310,1472327704,1679723945
7,1,0,1,10407,1574497283,-2073087167,1485415301,781793815,1760077782,1566138356
8,1,0,1,10407,-863557564,342758933,529550253,1281120640,-580401283,-30631386
9,1,0,1,10407,-545023818,-406258666,1666390780,1419053056,-981666745,1940267594
10,1,0,1,10407,13356921,1862940239,1534594391,1699254252,2054740350,1124949273
1,2,0,1,10407,-1167464746,1669940845,596765859,-1179228408,-2014905993,-173579564
2,2,0,1,10407,778373025,630509789,1500709649,-993149854,-1456684547,-11215904
3,2,0,1,10407,478169163,-1888680535,754057686,1077873256,1033924510,-828195006
4,2,0,1,10407,-1819643161,1579347554,-1473806615,409436810,1854728229,-611269662
5,2,0,1,10407,1399133400,1572239095,445773759,83613345,1656565249,1541288727
6,2,0,1,10407,1910213425,2064567590,1758487334,-2108542277,-1116456046,1560897710
7,2,0,1,10407,-1248491754,210853366,1083473864,-2058911577,-450041079,424572884
8,2,0,1,10407,1120762559,-1854010626,1078339572,1175460893,773772284,-1125166193
9,2,0,1,10407,84637993,1597012932,109191451,-1733498224,-892737346,1186946512
10,2,0,1,10407,211297888,157937426,-662718625,1068495101,559325356,770334423
1,3,0,1,10407,-1097011470,373913066,-1660594732,-525922065,-1885084087,-1127140478
2,3,0,1,10407,29964569,1956207920,1377246409,1017129791,2045500532,782255116
3,3,0,1,10407,1966377820,665135440,-1777417682,845061176,1126139530,134943906
4,3,0,1,10407,-1962802758,-1166524499,1073362278,204303337,-283323130,-643761698
5,3,0,1,10407,1165640177,-555756827,471087239,81412336,-224424394,-1311949232
6,3,0,1,10407,-1847180837,1763469427,-977621597,-906590546,1594638323,-1205119838
7,3,0,1,10407,2043934997,1173658307,591872934,-383299844,-492270950,-103766537
8,3,0,1,10407,2115996474,-892783612,-1899326670,1520032499,-939774203,-348589800
9,3,0,1,10407,-366088768,-301895276,830358231,-1438605475,-596290992,-1155798978
10,3,0,1,10407,-1421339282,1028701472,-2042231941,-722225226,-422748351,2141808074
1,4,0,1,10407,-1807693458,-869928575,2006841812,-365604778,-1771394916,-1805881042
2,4,0,1,10407,1370858118,275045391,1135411167,183567851,1251318721,942100533
3,4,0,1,10407,-779700462,-798922351,-1521682485,-1456607631,873834593,910964528
4,4,0,1,10407,-2083416012,181001391,-781049591,-1248236651,-2019720906,-1327869156
5,4,0,1,10407,1878374398,1578691978,1751320945,1350652891,-2117494780,1969111628
6,4,0,1,10407,1021173016,68415960,-1103505930,-114862700,-2014073250,306004196
7,4,0,1,10407,10392823,1503951349,1280262825,896265891,233807600,-978594958
8,4,0,1,10407,700422878,-994610368,1956011352,-1131822276,297967629,1432927287
9,4,0,1,10407,-241483745,-1376836112,-187773233,489929328,-1361279245,-1733494597
10,4,0,1,10407,2112493016,-340417464,-42457477,-807463609,2113054359,1381690581
1,5,0,1,10407,-605507116,536059817,1033986041,1484728648,-76715603,648979476
2,5,0,1,10407,-1924403172,765006137,2110868675,-367840243,-1857339685,-164181681
3,5,0,1,10407,1723270797,-679162760,-756015785,-1698602341,465721877,2030460512
4,5,0,1,10407,994769689,1316734089,-340123389,-1698916950,2041513429,-208188958
5,5,0,1,10407,-2068053769,1836450393,-649986965,-1745007388,1145507548,2139404950
6,5,0,1,10407,-89706382,-363428916,-1394051133,-980972212,1919161600,-491390914
7,5,0,1,10407,-644859414,435882800,97133969,325970252,-1296777721,-1401916842
8,5,0,1,10407,1493369992,-275402689,-1425268103,1423979722,-727136828,138106803
9,5,0,1,10407,743637340,-1523747922,-2069031477,-1610085259,-664474847,-40301546
10,5,0,1,10407,-1491301506,-510607874,993935016,-442985419,-1025386411,1332425517
1,6,0,1,10407,-975854524,1247871064,-2083814017,-1357956217,-1316333634,-532318072
2,6,0,1,10407,283417449,-643898752,1821934232,912038780,-473204447,-1056101037
3,6,0,1,10407,-670540785,1646098260,-196229501,-2063025323,-830915825,2110693246
4,6,0,1,10407,-170798854,1736238641,-2065215531,926477259,-482434604,1801986711
5,6,0,1,10407,1870658460,1183343208,-1696580368,-150514229,140977649,1345733089
6,6,0,1,10407,1809903907,392530655,-2018265459,-834835248,-1531061236,30532921
7,6,0,1,10407,1634699195,-717402306,127780039,-1464859274,422374666,-1303443667
8,6,0,1,10407,995130668,971993679,515775737,-1166881869,-1170523158,-1688015382
