"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-534405792,75294177,-711884242,-347106089,236985132,205717053
2,1,0,1,10407,-105920999,565875270,-989115146,-283261900,-249893234,1259820410
3,1,0,1,10407,-2108397918,1012601390,1051902094,-2064310507,1314324552,-468987838
4,1,0,1,10407,1918847007,-1856131452,102657600,264867060,-1022932074,247001507
5,1,0,1,10407,326406232,-84961178,-752978559,-1697939381,1051150047,1600081824
6,1,0,1,10407,-292693626,1752679578,-412028339,1649476439,-1361602270,-682523288
7,1,0,1,10407,803287896,-1876656995,-1193187848,776711465,-1908525827,1927033582
8,1,0,1,10407,821968726,-937324233,321821602,-1573164893,327931857,-1356517447
9,1,0,1,10407,2057614057,-949302116,-141223462,1994167157,562711307,-2037531709
10,1,0,1,10407,-1506091403,871313621,-1871270089,-1846903866,-1270022449,1369555509
1,2,0,1,10407,-15682931,1560731061,-1318547991,-888764359,108080004,1180298480
2,2,0,1,10407,-1478176705,1076811901,-1590500605,-1498511769,-1712630136,-293734570
3,2,0,1,10407,1534152085,-1172025056,-2145452433,-1403325332,202432192,1095591674
4,2,0,1,10407,-583688870,513242068,1428174053,-739419500,-893735049,611117213
5,2,0,1,10407,-2130518382,-593866852,-1244182022,619067065,147033331,-1813304500
6,2,0,1,10407,-424773188,-685959661,-106466023,1165795265,722403970,-792311248
7,2,0,1,10407,1290423265,-799236757,732019635,1526665767,183525931,-627555389
8,2,0,1,10407,-872581893,756265003,-1284013854,742317571,-367065766,-746201681
9,2,0,1,10407,1147112683,1891862281,828105756,36928778,1346322776,-1543784216
10,2,0,1,10407,-1673342276,133800197,1681482875,-542952735,1319369458,-1999044157
1,3,0,1,10407,1759757300,302281635,784533807,1192905251,286115270,-1317702362
2,3,0,1,10407,472025723,-1367113071,-85567841,775841853,1927936995,1320258959
3,3,0,1,10407,1924978812,-1168211798,1477775848,2124667702,-1356224350,364771161
4,3,0,1,10407,-1427655502,-6663350,-1238287735,-1038096531,1387253075,-141031627
5,3,0,1,10407,1796921394,-1642939761,2050608697,-877754987,2083765708,-533009314
6,3,0,1,10407,-2096428813,-1054299985,104212252,1212478378,1333861553,1165449702
7,3,0,1,10407,1352783265,1387670193,-930994258,-1060808120,458235000,916258899
8,3,0,1,10407,-681891381,1385271320,1527390150,1296989371,-609651109,655300943
9,3,0,1,10407,312536514,1988475368,1793379360,-277456248,-298422739,-1224814076
10,3,0,1,10407,364638118,-1338799783,-102875320,-943481986,-1089784220,-1302656388
1,4,0,1,10407,1561671618,633484158,-407469625,-1658584092,-447623805,648730593
