"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,-306234304,1416789825,-278449138,660038967,1448531980,1687133597
2,1,0,1,10407,-1296403703,1583481098,-1040845557,-1919431105,-345550939,-1490794723
3,1,0,1,10407,1854125793,497460407,-1430697981,1168615790,1478427916,1782704309
4,1,0,1,10407,554697815,-1889837205,1288266544,-956873212,-262498247,-262387205
5,1,0,1,10407,-1085426003,961125118,-682489022,1208291962,-1679298101,1316356263
6,1,0,1,10407,815385219,-2116045091,442411141,1713024336,-994699071,1216863643
7,1,0,1,10407,1083200802,-1077744935,-367225273,-1903672111,-701392193,1584396482
8,1,0,1,10407,668143633,-1344137762,-61539389,-2029854707,1814932188,608029905
9,1,0,1,10407,892928141,848358221,-839827820,1095590786,156603775,2090443588
10,1,0,1,10407,1543579559,-435198554,-1474938658,-615095038,-1463353932,-199007246
1,2,0,1,10407,1653336619,-438006073,1008068802,-354655150,-1492002081,-1605822317
2,2,0,1,10407,1546148616,245890563,517459673,1942082575,-997464123,-863354749
3,2,0,1,10407,-356851999,-782472821,-1130323882,1698281239,661607763,374425472
4,2,0,1,10407,1210191977,-388675945,2037013653,454989920,-1382937696,-1889106334
5,2,0,1,10407,-1151111266,1715790090,-389116487,-1099956764,-646078250,-1948403994
6,2,0,1,10407,-1709200639,1282708481,-1595192738,1589210232,-1092675940,1800141667
7,2,0,1,10407,1306675539,-481554821,1161757589,1071606647,1695628889,1933571065
8,2,0,1,10407,-1090461668,-1825137694,-315313204,-1497004860,291373858,-1612207459
9,2,0,1,10407,1659689511,-1033122022,240574154,-611697655,-1480423407,241960439
10,2,0,1,10407,1514559789,1980568078,-2071735074,-1508584302,-57538577,1695005833
1,3,0,1,10407,-333861166,1425976963,1292756265,-1164873141,1242283288,1184423074
2,3,0,1,10407,326935381,-1272526338,1939060092,2075085196,1852931379,234269344
3,3,0,1,10407,-1909682798,1844466547,1619325835,1583183879,1481186308,-469846161
4,3,0,1,10407,-42195430,-1109479257,899684364,1922960781,1429997925,-1185080886
5,3,0,1,10407,-1708736848,949369338,-593798163,1453084690,-1296504998,-339520081
6,3,0,1,10407,-1316618475,-1685127995,-2070416444,-481502849,-1771558566,-937289623
7,3,0,1,10407,-1503656469,-15449851,829909531,590198190,-578277455,1331231275
8,3,0,1,10407,1300150622,1251351508,1053876748,-1313642456,-1660268593,1795853501
9,3,0,1,10407,102829157,-1943158387,1795708822,-589234972,-2039219718,326889861
10,3,0,1,10407,-1090708321,-1076621827,-1484603360,1808297262,1587617124,-362262125
1,4,0,1,10407,383797468,-75382686,-1713292591,1199328188,-168328421,81528375
2,4,0,1,10407,-1829692613,47450573,-26365835,-416117098,1531088762,-721767386
3,4,0,1,10407,-333797616,923639306,769520643,-2076297479,-24294669,-766475403
4,4,0,1,10407,771755878,-155197885,40757276,-1727706652,1253205195,1846727567
5,4,0,1,10407,-2072599767,-2133012291,1586956596,1401575306,-517185326,1761814664
6,4,0,1,10407,354603772,1042876766,-1065831160,-1615357225,-1502530920,660918874
7,4,0,1,10407,1446241280,-1638267035,515219811,-936451956,1687608550,-1919485656
8,4,0,1,10407,-632190771,-590665086,-277916717,298529901,94455652,1591537873
9,4,0,1,10407,-1874249211,1028410481,-1912214218,1797210578,1359127512,449151075
10,4,0,1,10407,876242422,-970555275,1042593176,-931745293,1024473971,-320950841
1,5,0,1,10407,1151688854,-273254780,858742899,-720980083,1439557461,-1325025582
2,5,0,1,10407,-1664709203,-793274369,-1327581506,-392235731,1592839735,-1422953135
3,5,0,1,10407,-1606485663,1046091820,-786058396,-589408166,1778259886,-502459235
4,5,0,1,10407,1681008580,1544232549,-427605243,87450443,511441055,-1854270328
5,5,0,1,10407,-1608071875,1798950961,-1502281838,-950811910,-1942775923,146559087
6,5,0,1,10407,-1496866086,-1050503004,-665028570,522333599,1909877008,-61146129
7,5,0,1,10407,-343563630,682083367,-383160652,1863080849,743241146,-1874119117
8,5,0,1,10407,1179899794,-402136359,-824453123,-937228013,1307645357,2020716194
9,5,0,1,10407,1865705979,1881626935,124878125,-844909301,1881667951,-106609916
10,5,0,1,10407,-1558435557,1196587036,-244678591,-1469412464,-1953772919,-1989919113
