"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,654482784,-59382303,217481774,1748014295,2068650796,-1035207107
2,1,0,1,10407,574736058,-1764446907,1465369997,-975212806,-499115757,-721572347
3,1,0,1,10407,-682887063,566781970,-1933117131,964586864,-1647262330,-883456509
4,1,0,1,10407,-240200554,262585505,-100612700,112070945,1351532481,-1422187257
5,1,0,1,10407,-278516273,830158586,1296262333,1203780477,57922797,-1358892596
6,1,0,1,10407,649476458,427105974,-1898985246,-757199583,-246883411,1474379233
7,1,0,1,10407,1390378237,685276338,-1704685556,-1656069584,-874198111,-1010168030
8,1,0,1,10407,1400311690,905119972,1230645576,-2142664852,213437122,-59718209
9,1,0,1,10407,1259075337,1146938078,1450024579,960536589,1931064570,-1713459601
10,1,0,1,10407,1242003165,-1949668196,-1213002071,81401905,-1669695524,-350255205
1,2,0,1,10407,1102592263,1351338936,1648619638,-2010412260,1400157341,1655847982
2,2,0,1,10407,-433134468,239146640,-731945936,-211745701,-523354307,326310789
3,2,0,1,10407,-475302293,-994971759,-785449076,-311493685,999721126,-852884034
4,2,0,1,10407,-942084948,-1458411766,1515817666,-680757809,-549277585,1941429229
5,2,0,1,10407,1971192763,1423904990,271837555,298936200,-55869194,-1131069609
6,2,0,1,10407,-2119591749,832530274,1321723052,-596876487,-450998631,-268050033
7,2,0,1,10407,-472420382,-690424004,-877340700,-1331521932,-1197565728,-177405423
8,2,0,1,10407,-291060028,-1602314863,1595656076,-1806561987,-88247789,-1886248459
9,2,0,1,10407,-254037288,-266971868,-1119724246,1619967069,1527478275,1953476087
10,2,0,1,10407,886207579,1105317587,785063732,-1904152365,2091816997,-2098035541
1,3,0,1,10407,732752920,-1463304305,-51851039,1053466445,344192237,251921129
2,3,0,1,10407,1577777884,-119511611,-1423766993,-2109614332,1095479982,-2133766930
3,3,0,1,10407,990109003,937037029,-158849268,-693742469,-483481985,-546458126
4,3,0,1,10407,-1047106969,879252994,840115053,-1074953143,-2137072619,-729370564
5,3,0,1,10407,88414075,1739632376,-31498368,-1618929693,-2136631376,1053866834
6,3,0,1,10407,-876291753,-1829231196,1892816272,-1848108538,-349885608,-2035598640
7,3,0,1,10407,259618717,-2082797750,287285811,-1181360517,1616399869,1989070455
8,3,0,1,10407,-1195954351,-1924528218,453330615,-1359353811,-814878479,395303188
9,3,0,1,10407,-720851909,-1520041243,-1660841430,-1977450903,-2092041689,1482076007
