"ialpha","ibeta","ifold","irep","seed1","seed2","seed3","seed4","seed5","seed6","seed7"
1,1,0,1,10407,1961994411,-1816150032,-851713231,1185901374,-299301209,-757608772
2,1,0,1,10407,-195771541,802536630,1245931284,1816423681,114007007,1344935919
3,1,0,1,10407,49738313,-919230200,1322454345,-845335369,1354120082,804206904
4,1,0,1,10407,92403051,-809290046,1999481386,-1531835215,988609367,112928527
5,1,0,1,10407,-1216719351,-643234973,-1804951917,825141454,-1704312412,1297769640
6,1,0,1,10407,-266492373,-1678693781,-1987236496,-792122092,-342591642,-782119870
7,1,0,1,10407,701819295,1186137099,293987581,-71660869,-1210499766,326290597
8,1,0,1,10407,-30122394,429939339,-1747250957,1991686611,-1512088046,-2075083414
9,1,0,1,10407,-57016616,36582169,1808339624,438099788,-273489267,1895988150
10,1,0,1,10407,1506884725,-823388270,962524408,-1934513970,-162032119,1882700737
1,2,0,1,10407,-166502767,1128702076,-1633541745,-2135018297,-1000225048,1112773121
2,2,0,1,10407,-1082692964,-1493726362,123370963,1295766441,-380349242,647583850
3,2,0,1,10407,-1652316796,808927226,1434440269,-980472777,284462615,543938498
4,2,0,1,10407,-1188237383,2068532437,-393003239,-68271272,-867399668,915729250
5,2,0,1,10407,-835966131,-945886327,-997421932,-529734022,997420037,1276912731
6,2,0,1,10407,1950268758,1195795087,-670203617,840788915,-1789824220,1645053411
7,2,0,1,10407,1847059460,1235112461,1271773710,600637292,1083915882,2132194445
8,2,0,1,10407,-1360269249,1439111419,-2001278063,-1754194983,355212857,229043394
9,2,0,1,10407,-408468332,513333238,-2139234488,-247232527,135669493,-1756290667
10,2,0,1,10407,1631455111,531944728,644464913,1993676520,-502975480,-1349811846
1,3,0,1,10407,-1551311463,-1375180869,121849357,-728028218,-334853528,494108072
2,3,0,1,10407,989613182,-92263007,1689872462,1062822610,-944035361,625309474
3,3,0,1,10407,1543739415,-470994696,979705460,686365319,247226177,-1411031584
4,3,0,1,10407,2069352053,1418894692,-891590020,1823202331,-1575946797,1808299640
5,3,0,1,10407,-1165589245,633082374,-2115832667,690079255,1155484308,-1567803284
6,3,0,1,10407,-2034511884,652843446,368713598,-1841775856,1370823320,1712775637
7,3,0,1,10407,-204220776,-1436220291,2067388053,1369178179,1118587147,-259992416
8,3,0,1,10407,-1910295111,-1193082311,-347427199,-1193073075,-704804707,2088559195
9,3,0,1,10407,-621614539,1202654657,877931473,-79647128,868719817,1308049282
10,3,0,1,10407,548174320,-384958519,-833315768,1468395227,517868303,-1369845914
1,4,0,1,10407,-290042025,564411619,-1689581608,-1142750016,1422448448,-469734004
2,4,0,1,10407,-1513144441,-1769447177,953786398,-1228007033,-481881907,1389445682
3,4,0,1,10407,-206066970,-88885994,-48854681,961850148,-1744073766,-1543943132
4,4,0,1,10407,2116075753,1475948973,1418701290,-1958240449,-909491068,1516807905
5,4,0,1,10407,-146386906,926750442,1333163351,-1831999158,-1099724816,-1168351618
6,4,0,1,10407,-638699765,-1311134447,-368461450,1419999529,2121033507,-275310278
7,4,0,1,10407,-1288630620,997096126,1652228847,1069978443,787209980,-860193335
8,4,0,1,10407,2054886197,-1795305150,-1850674231,718256785,1716414455,-1136425039
